name,latitude,longitude,date,time,temperature,wind_speed,wind_dir,humidity,visibility
Skourta,38.21,23.55,2019-05-11,600,17,6,WSW,60,10
Skourta,38.21,23.55,2019-05-11,900,21,6,NNE,45,10
Skourta,38.21,23.55,2019-05-11,1200,23,7,ENE,42,10
Skourta,38.21,23.55,2019-05-11,1500,22,12,SE,49,10
Skourta,38.21,23.55,2019-05-11,1800,20,15,SSE,63,10
Skourta,38.21,23.55,2019-05-11,2100,20,9,S,68,10
Skourta,38.21,23.55,2019-05-12,0,18,5,SSW,69,10
Skourta,38.21,23.55,2019-05-12,300,17,4,SSW,71,10
Skourta,38.21,23.55,2019-05-12,600,18,4,SSW,58,10
Skourta,38.21,23.55,2019-05-12,900,21,9,S,49,10
Skourta,38.21,23.55,2019-05-12,1200,23,13,SSE,46,10
Skourta,38.21,23.55,2019-05-12,1500,22,16,SSE,45,10
Skourta,38.21,23.55,2019-05-12,1800,20,13,SSE,57,10
Skourta,38.21,23.55,2019-05-12,2100,19,12,SSE,63,10
Skourta,38.21,23.55,2019-05-13,0,17,10,SE,68,10
Skourta,38.21,23.55,2019-05-13,300,16,9,SE,72,10
Skourta,38.21,23.55,2019-05-13,600,17,6,SE,56,10
Skourta,38.21,23.55,2019-05-13,900,20,12,SSE,46,9
Skourta,38.21,23.55,2019-05-13,1200,22,15,SSE,42,10
Skourta,38.21,23.55,2019-05-13,1500,21,19,SSE,43,10
Skourta,38.21,23.55,2019-05-13,1800,20,16,SE,53,10
Skourta,38.21,23.55,2019-05-13,2100,19,12,SE,64,10
Skourta,38.21,23.55,2019-05-14,0,18,6,ESE,69,10
Skourta,38.21,23.55,2019-05-14,300,18,5,E,69,10
Skourta,38.21,23.55,2019-05-14,600,17,8,E,66,10
Skourta,38.21,23.55,2019-05-14,900,20,10,ESE,56,10
Skourta,38.21,23.55,2019-05-14,1200,22,18,SSE,58,10
Skourta,38.21,23.55,2019-05-14,1500,21,20,S,64,10
Skourta,38.21,23.55,2019-05-14,1800,19,19,SSE,79,10
Skourta,38.21,23.55,2019-05-14,2100,19,10,SSE,81,10
Skourta,38.21,23.55,2019-05-15,0,18,3,SSW,81,10
Skourta,38.21,23.55,2019-05-15,300,17,3,WNW,77,10
Skourta,38.21,23.55,2019-05-15,600,16,6,NW,54,10
Skourta,38.21,23.55,2019-05-15,900,20,7,W,46,10
Skourta,38.21,23.55,2019-05-15,1200,21,8,SSE,50,10
Skourta,38.21,23.55,2019-05-15,1500,21,15,SSE,55,10
Skourta,38.21,23.55,2019-05-15,1800,20,13,SSE,66,10
Skourta,38.21,23.55,2019-05-15,2100,18,7,SSW,67,10
Skourta,38.21,23.55,2019-05-16,0,17,3,SSW,65,10
Skourta,38.21,23.55,2019-05-16,300,16,6,WNW,67,10
Skourta,38.21,23.55,2019-05-16,600,17,8,WNW,57,10
Skourta,38.21,23.55,2019-05-16,900,21,9,W,48,10
Skourta,38.21,23.55,2019-05-16,1200,23,12,SW,41,10
Skourta,38.21,23.55,2019-05-16,1500,22,14,S,44,10
Skourta,38.21,23.55,2019-05-16,1800,20,12,S,54,10
Skourta,38.21,23.55,2019-05-16,2100,20,6,SW,56,10
Skourta,38.21,23.55,2019-05-17,0,18,6,WNW,60,10
Skourta,38.21,23.55,2019-05-17,300,17,7,NNW,65,10
Skourta,38.21,23.55,2019-05-17,600,16,6,NNW,56,9
Skourta,38.21,23.55,2019-05-17,900,20,5,NW,47,9
Skourta,38.21,23.55,2019-05-17,1200,23,4,SW,45,10
Skourta,38.21,23.55,2019-05-17,1500,23,5,E,50,10
Skourta,38.21,23.55,2019-05-17,1800,21,6,SSE,58,10
Skourta,38.21,23.55,2019-05-17,2100,20,5,SW,64,10
Skourta,38.21,23.55,2019-05-18,0,18,8,WNW,65,10
Skourta,38.21,23.55,2019-05-18,300,17,9,WNW,66,10
Skourta,38.21,23.55,2019-05-18,600,18,9,WNW,56,10
Skourta,38.21,23.55,2019-05-18,900,22,8,WSW,44,10
Skourta,38.21,23.55,2019-05-18,1200,25,5,SSW,38,10
Skourta,38.21,23.55,2019-05-18,1500,24,14,S,42,10
Skourta,38.21,23.55,2019-05-18,1800,22,13,S,55,10
Skourta,38.21,23.55,2019-05-18,2100,20,8,SSE,58,10
Skourta,38.21,23.55,2019-05-19,0,20,6,SSE,59,10
Skourta,38.21,23.55,2019-05-19,300,19,5,SE,61,10
Skourta,38.21,23.55,2019-05-19,600,18,7,SE,55,10
Skourta,38.21,23.55,2019-05-19,900,22,12,SSE,45,10
Skourta,38.21,23.55,2019-05-19,1200,24,18,SSE,47,10
Skourta,38.21,23.55,2019-05-19,1500,23,21,SSE,48,10
Skourta,38.21,23.55,2019-05-19,1800,21,18,SSE,63,10
Skourta,38.21,23.55,2019-05-19,2100,20,12,SSE,70,10
Skourta,38.21,23.55,2019-05-20,0,19,9,SSW,72,10
Skourta,38.21,23.55,2019-05-20,300,18,7,W,59,10
Skourta,38.21,23.55,2019-05-20,600,18,9,WNW,47,10
Skourta,38.21,23.55,2019-05-20,900,24,8,WSW,35,10
Skourta,38.21,23.55,2019-05-20,1200,25,9,SW,33,10
Skourta,38.21,23.55,2019-05-20,1500,26,13,SSE,41,10
Skourta,38.21,23.55,2019-05-20,1800,24,13,SE,55,10
Skourta,38.21,23.55,2019-05-20,2100,21,9,SE,65,10
Skourta,38.21,23.55,2019-05-21,0,20,8,WNW,66,10
Skourta,38.21,23.55,2019-05-21,300,19,11,NW,63,10
Skourta,38.21,23.55,2019-05-21,600,21,11,WNW,44,10
Skourta,38.21,23.55,2019-05-21,900,24,10,W,36,10
Skourta,38.21,23.55,2019-05-21,1200,28,7,WSW,31,10
Skourta,38.21,23.55,2019-05-21,1500,27,12,SW,44,10
Skourta,38.21,23.55,2019-05-21,1800,25,11,SW,52,10
Skourta,38.21,23.55,2019-05-21,2100,22,6,W,40,10
Skourta,38.21,23.55,2019-05-22,0,21,14,WNW,46,10
Skourta,38.21,23.55,2019-05-22,300,18,12,NW,48,10
Skourta,38.21,23.55,2019-05-22,600,19,11,NW,38,10
Skourta,38.21,23.55,2019-05-22,900,24,7,W,33,10
Skourta,38.21,23.55,2019-05-22,1200,25,5,SSE,25,10
Skourta,38.21,23.55,2019-05-22,1500,25,9,SSE,31,10
Skourta,38.21,23.55,2019-05-22,1800,23,10,SSE,42,10
Skourta,38.21,23.55,2019-05-22,2100,22,8,SE,46,10
Skourta,38.21,23.55,2019-05-23,0,20,8,SSW,53,10
Skourta,38.21,23.55,2019-05-23,300,19,6,SW,55,10
Skourta,38.21,23.55,2019-05-23,600,21,6,WNW,49,10
Skourta,38.21,23.55,2019-05-23,900,24,6,W,34,10
Skourta,38.21,23.55,2019-05-23,1200,29,7,S,29,10
Skourta,38.21,23.55,2019-05-23,1500,26,12,S,33,10
Skourta,38.21,23.55,2019-05-23,1800,25,14,SSE,50,10
Skourta,38.21,23.55,2019-05-23,2100,20,9,SSE,62,7
Skourta,38.21,23.55,2019-05-24,0,18,13,WNW,57,7
Skourta,38.21,23.55,2019-05-24,300,18,14,WNW,63,10
Skourta,38.21,23.55,2019-05-24,600,18,14,NW,54,10
Skourta,38.21,23.55,2019-05-24,900,21,14,NW,40,10
Skourta,38.21,23.55,2019-05-24,1200,24,15,WNW,37,10
Skourta,38.21,23.55,2019-05-24,1500,24,11,WNW,38,10
Skourta,38.21,23.55,2019-05-24,1800,22,9,WSW,48,10
Skourta,38.21,23.55,2019-05-24,2100,20,10,WSW,62,10
Skourta,38.21,23.55,2019-05-25,0,19,10,W,69,10
Skourta,38.21,23.55,2019-05-25,300,17,12,WNW,73,10
Skourta,38.21,23.55,2019-05-25,600,18,11,WNW,58,10
Skourta,38.21,23.55,2019-05-25,900,23,9,WNW,45,10
Skourta,38.21,23.55,2019-05-25,1200,26,8,WSW,36,10
Skourta,38.21,23.55,2019-05-25,1500,26,14,SSW,36,10
Skourta,38.21,23.55,2019-05-25,1800,23,14,S,52,10
Skourta,38.21,23.55,2019-05-25,2100,21,7,S,60,10
Skourta,38.21,23.55,2019-05-26,0,20,4,SSW,62,10
Skourta,38.21,23.55,2019-05-26,300,19,4,W,64,10
Skourta,38.21,23.55,2019-05-26,600,20,4,SSW,51,10
Skourta,38.21,23.55,2019-05-26,900,24,6,ENE,39,10
