name,latitude,longitude,date,time,temperature,wind_speed,wind_dir,humidity,visibility
Skourta,38.21,23.55,2014-01-11,600,9,8,N,80,10
Skourta,38.21,23.55,2014-01-11,900,11,7,N,68,10
Skourta,38.21,23.55,2014-01-11,1200,16,2,NE,58,10
Skourta,38.21,23.55,2014-01-11,1500,14,4,SE,68,10
Skourta,38.21,23.55,2014-01-11,1800,12,7,SE,78,10
Skourta,38.21,23.55,2014-01-11,2100,13,8,S,81,10
Skourta,38.21,23.55,2014-01-12,0,12,6,SW,83,10
Skourta,38.21,23.55,2014-01-12,300,11,2,SSW,84,10
Skourta,38.21,23.55,2014-01-12,600,9,5,SSW,85,10
Skourta,38.21,23.55,2014-01-12,900,11,6,SSW,74,10
Skourta,38.21,23.55,2014-01-12,1200,14,5,SSW,67,10
Skourta,38.21,23.55,2014-01-12,1500,15,5,SSE,74,10
Skourta,38.21,23.55,2014-01-12,1800,13,6,SSE,82,10
Skourta,38.21,23.55,2014-01-12,2100,12,2,SSE,84,10
Skourta,38.21,23.55,2014-01-13,0,12,3,E,85,10
Skourta,38.21,23.55,2014-01-13,300,10,5,ENE,88,10
Skourta,38.21,23.55,2014-01-13,600,10,5,ENE,89,10
Skourta,38.21,23.55,2014-01-13,900,11,6,ENE,82,10
Skourta,38.21,23.55,2014-01-13,1200,14,6,NNE,75,2
Skourta,38.21,23.55,2014-01-13,1500,13,8,NE,79,10
Skourta,38.21,23.55,2014-01-13,1800,12,5,NE,86,10
Skourta,38.21,23.55,2014-01-13,2100,11,6,ENE,87,10
Skourta,38.21,23.55,2014-01-14,0,10,6,NE,90,10
Skourta,38.21,23.55,2014-01-14,300,10,8,NNE,92,10
Skourta,38.21,23.55,2014-01-14,600,9,5,NNE,93,10
Skourta,38.21,23.55,2014-01-14,900,10,7,N,85,10
Skourta,38.21,23.55,2014-01-14,1200,15,3,NE,72,10
Skourta,38.21,23.55,2014-01-14,1500,14,3,ENE,76,10
Skourta,38.21,23.55,2014-01-14,1800,12,3,ESE,83,10
Skourta,38.21,23.55,2014-01-14,2100,11,3,SSE,85,10
Skourta,38.21,23.55,2014-01-15,0,11,7,ESE,87,10
Skourta,38.21,23.55,2014-01-15,300,11,8,SSE,89,10
Skourta,38.21,23.55,2014-01-15,600,10,13,S,89,10
Skourta,38.21,23.55,2014-01-15,900,12,13,S,77,10
Skourta,38.21,23.55,2014-01-15,1200,15,16,S,74,10
Skourta,38.21,23.55,2014-01-15,1500,14,17,S,85,9
Skourta,38.21,23.55,2014-01-15,1800,13,18,S,86,7
Skourta,38.21,23.55,2014-01-15,2100,13,16,SSW,83,10
Skourta,38.21,23.55,2014-01-16,0,13,14,SSW,84,10
Skourta,38.21,23.55,2014-01-16,300,13,11,SSW,88,2
Skourta,38.21,23.55,2014-01-16,600,12,10,SW,88,10
Skourta,38.21,23.55,2014-01-16,900,13,9,SW,75,10
Skourta,38.21,23.55,2014-01-16,1200,16,8,WNW,64,10
Skourta,38.21,23.55,2014-01-16,1500,16,2,NW,68,10
Skourta,38.21,23.55,2014-01-16,1800,14,4,NE,75,10
Skourta,38.21,23.55,2014-01-16,2100,13,3,NNE,80,10
Skourta,38.21,23.55,2014-01-17,0,12,7,W,79,10
Skourta,38.21,23.55,2014-01-17,300,12,6,WSW,80,10
Skourta,38.21,23.55,2014-01-17,600,11,6,WSW,81,10
Skourta,38.21,23.55,2014-01-17,900,13,5,SW,68,10
Skourta,38.21,23.55,2014-01-17,1200,15,7,SW,60,10
Skourta,38.21,23.55,2014-01-17,1500,17,7,S,66,10
Skourta,38.21,23.55,2014-01-17,1800,14,7,SSW,74,10
Skourta,38.21,23.55,2014-01-17,2100,13,7,SSW,73,10
Skourta,38.21,23.55,2014-01-18,0,12,6,SW,74,10
Skourta,38.21,23.55,2014-01-18,300,12,7,SW,76,10
Skourta,38.21,23.55,2014-01-18,600,11,11,WSW,76,10
Skourta,38.21,23.55,2014-01-18,900,11,9,SW,64,10
