,name,latitude,longitude,date,time,temperature,wind_speed,wind_dir,humidity,visibility
1995,Dioni,38.023,23.933,2020-07-05,900,29,15,45,50,10
1996,Dioni,38.023,23.933,2020-07-05,1200,30,20,135,43,10
1997,Dioni,38.023,23.933,2020-07-05,1500,31,24,25,37,10
1998,Dioni,38.023,23.933,2020-07-05,1800,30,19,135,42,10
1999,Dioni,38.023,23.933,2020-07-05,2100,27,12,335,51,10
2000,Dioni,38.023,23.933,2020-07-06,0,25,14,335,62,10
2001,Dioni,38.023,23.933,2020-07-06,300,23,17,335,72,10
2002,Dioni,38.023,23.933,2020-07-06,600,23,17,335,74,10
2003,Dioni,38.023,23.933,2020-07-06,900,26,19,335,65,10
2004,Dioni,38.023,23.933,2020-07-06,1200,28,19,335,58,10
2005,Dioni,38.023,23.933,2020-07-06,1500,30,18,335,50,10
2006,Dioni,38.023,23.933,2020-07-06,1800,29,15,335,49,10
2007,Dioni,38.023,23.933,2020-07-06,2100,27,10,315,52,10
2008,Dioni,38.023,23.933,2020-07-07,0,25,10,315,61,10
2009,Dioni,38.023,23.933,2020-07-07,300,23,11,335,69,10
2010,Dioni,38.023,23.933,2020-07-07,600,23,12,335,73,10
2011,Dioni,38.023,23.933,2020-07-07,900,26,13,335,63,10
2012,Dioni,38.023,23.933,2020-07-07,1200,28,13,180,53,10
2013,Dioni,38.023,23.933,2020-07-07,1500,30,10,25,43,9
2014,Dioni,38.023,23.933,2020-07-07,1800,29,6,360,47,10
2015,Dioni,38.023,23.933,2020-07-07,2100,27,6,115,55,10
2016,Dioni,38.023,23.933,2020-07-08,0,25,10,335,62,10
2017,Dioni,38.023,23.933,2020-07-08,300,23,13,225,69,10
2018,Dioni,38.023,23.933,2020-07-08,600,23,19,25,72,10
2019,Dioni,38.023,23.933,2020-07-08,900,25,26,25,60,10
2020,Dioni,38.023,23.933,2020-07-08,1200,28,22,25,53,10
2021,Dioni,38.023,23.933,2020-07-08,1500,28,23,25,47,10
2022,Dioni,38.023,23.933,2020-07-08,1800,26,23,25,52,10
2023,Dioni,38.023,23.933,2020-07-08,2100,23,16,115,60,10
2024,Dioni,38.023,23.933,2020-07-09,0,21,13,360,67,10
2025,Dioni,38.023,23.933,2020-07-09,300,20,14,360,71,10
2026,Dioni,38.023,23.933,2020-07-09,600,21,18,45,71,10
2027,Dioni,38.023,23.933,2020-07-09,900,24,27,360,53,10
2028,Dioni,38.023,23.933,2020-07-09,1200,27,24,360,46,10
2029,Dioni,38.023,23.933,2020-07-09,1500,27,26,25,38,10
2030,Dioni,38.023,23.933,2020-07-09,1800,25,24,115,43,10
2031,Dioni,38.023,23.933,2020-07-09,2100,23,16,335,55,10
2032,Dioni,38.023,23.933,2020-07-10,0,21,16,225,66,10
2033,Dioni,38.023,23.933,2020-07-10,300,21,19,360,73,10
2034,Dioni,38.023,23.933,2020-07-10,600,21,23,360,65,10
2035,Dioni,38.023,23.933,2020-07-10,900,25,32,25,50,10
2036,Dioni,38.023,23.933,2020-07-10,1200,26,25,25,48,10
2037,Dioni,38.023,23.933,2020-07-10,1500,27,26,25,46,10
2038,Dioni,38.023,23.933,2020-07-10,1800,26,23,115,49,10
2039,Dioni,38.023,23.933,2020-07-10,2100,24,15,335,57,10
2040,Dioni,38.023,23.933,2020-07-11,0,22,14,335,62,10
2041,Dioni,38.023,23.933,2020-07-11,300,21,16,225,70,10
2042,Dioni,38.023,23.933,2020-07-11,600,21,13,115,72,10
2043,Dioni,38.023,23.933,2020-07-11,900,24,21,45,59,10
2044,Dioni,38.023,23.933,2020-07-11,1200,26,17,115,51,10
2045,Dioni,38.023,23.933,2020-07-11,1500,28,22,360,44,10
2046,Dioni,38.023,23.933,2020-07-11,1800,27,18,115,48,10
2047,Dioni,38.023,23.933,2020-07-11,2100,24,7,335,57,10
2048,Dioni,38.023,23.933,2020-07-12,0,23,9,315,55,10
2049,Dioni,38.023,23.933,2020-07-12,300,22,10,335,58,10
2050,Dioni,38.023,23.933,2020-07-12,600,21,13,335,60,10
2051,Dioni,38.023,23.933,2020-07-12,900,26,20,45,54,10
2052,Dioni,38.023,23.933,2020-07-12,1200,30,22,135,47,10
2053,Dioni,38.023,23.933,2020-07-12,1500,31,21,25,39,10
2054,Dioni,38.023,23.933,2020-07-12,1800,30,20,25,42,10
2055,Dioni,38.023,23.933,2020-07-12,2100,26,12,115,49,10
2056,Dioni,38.023,23.933,2020-07-13,0,24,11,335,51,10
2057,Dioni,38.023,23.933,2020-07-13,300,23,13,360,58,10
2058,Dioni,38.023,23.933,2020-07-13,600,23,17,225,63,10
2059,Dioni,38.023,23.933,2020-07-13,900,26,26,360,54,10
2060,Dioni,38.023,23.933,2020-07-13,1200,28,25,25,49,10
2061,Dioni,38.023,23.933,2020-07-13,1500,29,25,25,45,10
2062,Dioni,38.023,23.933,2020-07-13,1800,27,25,25,51,10
2063,Dioni,38.023,23.933,2020-07-13,2100,23,18,25,59,10
2064,Dioni,38.023,23.933,2020-07-14,0,21,15,360,65,10
2065,Dioni,38.023,23.933,2020-07-14,300,20,19,360,71,10
2066,Dioni,38.023,23.933,2020-07-14,600,20,21,360,69,10
2067,Dioni,38.023,23.933,2020-07-14,900,23,24,25,55,10
2068,Dioni,38.023,23.933,2020-07-14,1200,26,24,25,46,10
2069,Dioni,38.023,23.933,2020-07-14,1500,27,23,25,38,10
2070,Dioni,38.023,23.933,2020-07-14,1800,24,22,135,41,10
2071,Dioni,38.023,23.933,2020-07-14,2100,21,13,335,48,10
2072,Dioni,38.023,23.933,2020-07-15,0,20,11,335,53,10
2073,Dioni,38.023,23.933,2020-07-15,300,19,11,360,57,10
2074,Dioni,38.023,23.933,2020-07-15,600,20,13,360,60,10
2075,Dioni,38.023,23.933,2020-07-15,900,24,16,45,49,10
2076,Dioni,38.023,23.933,2020-07-15,1200,27,11,135,42,10
2077,Dioni,38.023,23.933,2020-07-15,1500,29,10,25,36,10
2078,Dioni,38.023,23.933,2020-07-15,1800,26,14,25,40,10
2079,Dioni,38.023,23.933,2020-07-15,2100,24,7,115,47,10
2080,Dioni,38.023,23.933,2020-07-16,0,23,5,315,56,10
2081,Dioni,38.023,23.933,2020-07-16,300,22,5,315,60,10
2082,Dioni,38.023,23.933,2020-07-16,600,21,6,45,56,10
2083,Dioni,38.023,23.933,2020-07-16,900,26,6,115,42,10
2084,Dioni,38.023,23.933,2020-07-16,1200,28,5,135,40,10
2085,Dioni,38.023,23.933,2020-07-16,1500,30,3,155,38,10
2086,Dioni,38.023,23.933,2020-07-16,1800,28,7,155,44,10
2087,Dioni,38.023,23.933,2020-07-16,2100,25,3,270,55,10
2088,Dioni,38.023,23.933,2020-07-17,0,24,4,315,57,10
2089,Dioni,38.023,23.933,2020-07-17,300,23,7,45,58,10
2090,Dioni,38.023,23.933,2020-07-17,600,22,11,25,54,10
2091,Dioni,38.023,23.933,2020-07-17,900,26,14,25,41,10
2092,Dioni,38.023,23.933,2020-07-17,1200,29,10,25,37,10
2093,Dioni,38.023,23.933,2020-07-17,1500,30,10,45,34,10
2094,Dioni,38.023,23.933,2020-07-17,1800,28,11,45,36,10
2095,Dioni,38.023,23.933,2020-07-17,2100,25,10,135,42,10
2096,Dioni,38.023,23.933,2020-07-18,0,25,6,225,43,10
2097,Dioni,38.023,23.933,2020-07-18,300,23,7,360,47,10
2098,Dioni,38.023,23.933,2020-07-18,600,22,9,115,45,10
2099,Dioni,38.023,23.933,2020-07-18,900,27,10,360,37,10
2100,Dioni,38.023,23.933,2020-07-18,1200,29,6,315,35,10
2101,Dioni,38.023,23.933,2020-07-18,1500,31,2,315,33,10
2102,Dioni,38.023,23.933,2020-07-18,1800,29,1,180,39,10
2103,Dioni,38.023,23.933,2020-07-18,2100,26,4,45,49,10
2104,Dioni,38.023,23.933,2020-07-19,0,24,6,315,46,10
2105,Dioni,38.023,23.933,2020-07-19,300,23,7,225,46,10
2106,Dioni,38.023,23.933,2020-07-19,600,22,9,115,41,10
2107,Dioni,38.023,23.933,2020-07-19,900,27,9,360,40,10
2108,Dioni,38.023,23.933,2020-07-19,1200,30,6,315,39,10
2109,Dioni,38.023,23.933,2020-07-19,1500,31,4,225,38,10
2110,Dioni,38.023,23.933,2020-07-19,1800,29,7,135,45,10
2111,Dioni,38.023,23.933,2020-07-19,2100,26,5,225,56,10
2112,Dioni,38.023,23.933,2020-07-20,0,25,4,270,63,10
2113,Dioni,38.023,23.933,2020-07-20,300,24,5,315,62,10
2114,Dioni,38.023,23.933,2020-07-20,600,22,6,45,55,10
2115,Dioni,38.023,23.933,2020-07-20,900,28,8,115,42,10
2116,Dioni,38.023,23.933,2020-07-20,1200,30,6,155,38,10
2117,Dioni,38.023,23.933,2020-07-20,1500,32,5,205,34,10
2118,Dioni,38.023,23.933,2020-07-20,1800,30,8,45,40,10
2119,Dioni,38.023,23.933,2020-07-20,2100,28,4,135,50,10
2120,Dioni,38.023,23.933,2020-07-21,0,26,6,315,52,10
2121,Dioni,38.023,23.933,2020-07-21,300,24,7,225,53,10
2122,Dioni,38.023,23.933,2020-07-21,600,23,10,115,49,10
2123,Dioni,38.023,23.933,2020-07-21,900,28,15,45,42,10
2124,Dioni,38.023,23.933,2020-07-21,1200,30,21,135,40,10
2125,Dioni,38.023,23.933,2020-07-21,1500,31,21,25,37,10
2126,Dioni,38.023,23.933,2020-07-21,1800,28,22,135,39,10
2127,Dioni,38.023,23.933,2020-07-21,2100,25,12,335,45,10
2128,Dioni,38.023,23.933,2020-07-22,0,23,11,335,51,10
2129,Dioni,38.023,23.933,2020-07-22,300,22,12,335,57,10
2130,Dioni,38.023,23.933,2020-07-22,600,23,19,225,57,10
2131,Dioni,38.023,23.933,2020-07-22,900,27,28,360,45,10
2132,Dioni,38.023,23.933,2020-07-22,1200,29,34,25,39,10
2133,Dioni,38.023,23.933,2020-07-22,1500,30,32,25,34,10
2134,Dioni,38.023,23.933,2020-07-22,1800,28,28,135,37,10
2135,Dioni,38.023,23.933,2020-07-22,2100,25,18,360,48,10
2136,Dioni,38.023,23.933,2020-07-23,0,24,15,360,55,10
2137,Dioni,38.023,23.933,2020-07-23,300,22,20,45,63,10
2138,Dioni,38.023,23.933,2020-07-23,600,23,21,360,60,10
2139,Dioni,38.023,23.933,2020-07-23,900,27,30,360,45,10
2140,Dioni,38.023,23.933,2020-07-23,1200,29,28,25,39,10
2141,Dioni,38.023,23.933,2020-07-23,1500,30,27,25,34,10
2142,Dioni,38.023,23.933,2020-07-23,1800,28,24,115,37,10
2143,Dioni,38.023,23.933,2020-07-23,2100,25,13,335,45,10
2144,Dioni,38.023,23.933,2020-07-24,0,23,14,335,48,10
2145,Dioni,38.023,23.933,2020-07-24,300,22,15,335,58,10
2146,Dioni,38.023,23.933,2020-07-24,600,22,15,360,64,10
2147,Dioni,38.023,23.933,2020-07-24,900,27,23,45,47,10
2148,Dioni,38.023,23.933,2020-07-24,1200,30,28,135,41,10
2149,Dioni,38.023,23.933,2020-07-24,1500,31,24,360,34,10
2150,Dioni,38.023,23.933,2020-07-24,1800,29,20,115,38,10
2151,Dioni,38.023,23.933,2020-07-24,2100,26,13,335,48,10
2152,Dioni,38.023,23.933,2020-07-25,0,24,12,335,47,10
2153,Dioni,38.023,23.933,2020-07-25,300,23,12,335,52,10
2154,Dioni,38.023,23.933,2020-07-25,600,23,13,335,53,10
2155,Dioni,38.023,23.933,2020-07-25,900,28,17,360,41,10
2156,Dioni,38.023,23.933,2020-07-25,1200,31,14,180,35,10
2157,Dioni,38.023,23.933,2020-07-25,1500,32,14,25,29,10
2158,Dioni,38.023,23.933,2020-07-25,1800,31,9,25,31,10
2159,Dioni,38.023,23.933,2020-07-25,2100,27,6,135,37,10
2160,Dioni,38.023,23.933,2020-07-26,0,26,5,315,44,10
2161,Dioni,38.023,23.933,2020-07-26,300,25,5,225,47,10
2162,Dioni,38.023,23.933,2020-07-26,600,23,8,25,42,10
2163,Dioni,38.023,23.933,2020-07-26,900,29,7,25,34,10
2164,Dioni,38.023,23.933,2020-07-26,1200,31,7,45,34,10
2165,Dioni,38.023,23.933,2020-07-26,1500,32,7,90,33,10
2166,Dioni,38.023,23.933,2020-07-26,1800,30,7,90,40,10
2167,Dioni,38.023,23.933,2020-07-26,2100,28,2,205,52,10
2168,Dioni,38.023,23.933,2020-07-27,0,26,4,315,60,10
2169,Dioni,38.023,23.933,2020-07-27,300,24,6,225,57,10
2170,Dioni,38.023,23.933,2020-07-27,600,24,10,135,53,10
2171,Dioni,38.023,23.933,2020-07-27,900,29,14,45,39,10
2172,Dioni,38.023,23.933,2020-07-27,1200,32,13,135,36,10
2173,Dioni,38.023,23.933,2020-07-27,1500,32,16,45,32,10
2174,Dioni,38.023,23.933,2020-07-27,1800,30,18,25,36,10
2175,Dioni,38.023,23.933,2020-07-27,2100,27,8,115,43,10
2176,Dioni,38.023,23.933,2020-07-28,0,26,8,335,49,10
2177,Dioni,38.023,23.933,2020-07-28,300,24,10,335,50,10
2178,Dioni,38.023,23.933,2020-07-28,600,25,13,335,53,10
2179,Dioni,38.023,23.933,2020-07-28,900,28,19,45,47,10
2180,Dioni,38.023,23.933,2020-07-28,1200,31,23,135,41,10
2181,Dioni,38.023,23.933,2020-07-28,1500,32,23,25,34,10
2182,Dioni,38.023,23.933,2020-07-28,1800,30,22,135,36,10
2183,Dioni,38.023,23.933,2020-07-28,2100,26,12,335,45,10
2184,Dioni,38.023,23.933,2020-07-29,0,25,12,335,48,10
2185,Dioni,38.023,23.933,2020-07-29,300,24,12,335,52,10
2186,Dioni,38.023,23.933,2020-07-29,600,25,15,335,52,10
2187,Dioni,38.023,23.933,2020-07-29,900,29,24,45,41,10
2188,Dioni,38.023,23.933,2020-07-29,1200,32,26,135,35,10
2189,Dioni,38.023,23.933,2020-07-29,1500,33,29,25,30,10
2190,Dioni,38.023,23.933,2020-07-29,1800,31,22,115,33,10
2191,Dioni,38.023,23.933,2020-07-29,2100,28,12,335,40,10
2192,Dioni,38.023,23.933,2020-07-30,0,25,12,335,44,10
2193,Dioni,38.023,23.933,2020-07-30,300,25,14,335,46,10
2194,Dioni,38.023,23.933,2020-07-30,600,25,18,225,46,10
2195,Dioni,38.023,23.933,2020-07-30,900,30,24,360,36,10
2196,Dioni,38.023,23.933,2020-07-30,1200,33,28,25,32,10
2197,Dioni,38.023,23.933,2020-07-30,1500,33,28,25,28,10
2198,Dioni,38.023,23.933,2020-07-30,1800,31,25,135,32,10
2199,Dioni,38.023,23.933,2020-07-30,2100,28,13,360,40,10
2200,Dioni,38.023,23.933,2020-07-31,0,26,12,335,41,10
2201,Dioni,38.023,23.933,2020-07-31,300,25,13,335,45,10
2202,Dioni,38.023,23.933,2020-07-31,600,25,15,335,47,10
2203,Dioni,38.023,23.933,2020-07-31,900,31,18,45,36,10
2204,Dioni,38.023,23.933,2020-07-31,1200,34,25,135,31,10
2205,Dioni,38.023,23.933,2020-07-31,1500,35,22,25,25,10
2206,Dioni,38.023,23.933,2020-07-31,1800,33,15,25,30,10
2207,Dioni,38.023,23.933,2020-07-31,2100,30,7,115,39,10
2208,Dioni,38.023,23.933,2020-08-01,0,28,6,315,37,10
2209,Dioni,38.023,23.933,2020-08-01,300,26,6,335,36,10
2210,Dioni,38.023,23.933,2020-08-01,600,26,6,335,34,10
2211,Dioni,38.023,23.933,2020-08-01,900,34,9,335,27,10
2212,Dioni,38.023,23.933,2020-08-01,1200,35,12,205,26,10
2213,Dioni,38.023,23.933,2020-08-01,1500,36,8,45,26,10
2214,Dioni,38.023,23.933,2020-08-01,1800,34,10,45,32,10
2215,Dioni,38.023,23.933,2020-08-01,2100,30,8,135,40,10
2216,Dioni,38.023,23.933,2020-08-02,0,28,9,225,46,10
2217,Dioni,38.023,23.933,2020-08-02,300,26,12,115,56,10
2218,Dioni,38.023,23.933,2020-08-02,600,26,14,360,60,10
2219,Dioni,38.023,23.933,2020-08-02,900,29,18,45,48,10
2220,Dioni,38.023,23.933,2020-08-02,1200,30,23,135,41,10
2221,Dioni,38.023,23.933,2020-08-02,1500,32,23,45,34,10
2222,Dioni,38.023,23.933,2020-08-02,1800,29,24,135,38,10
2223,Dioni,38.023,23.933,2020-08-02,2100,26,13,360,46,10
2224,Dioni,38.023,23.933,2020-08-03,0,24,13,335,51,10
2225,Dioni,38.023,23.933,2020-08-03,300,23,13,335,58,10
2226,Dioni,38.023,23.933,2020-08-03,600,23,15,335,63,10
2227,Dioni,38.023,23.933,2020-08-03,900,26,21,45,50,10
2228,Dioni,38.023,23.933,2020-08-03,1200,30,21,135,40,10
2229,Dioni,38.023,23.933,2020-08-03,1500,32,17,25,31,10
2230,Dioni,38.023,23.933,2020-08-03,1800,29,15,25,32,10
2231,Dioni,38.023,23.933,2020-08-03,2100,26,8,115,38,10
2232,Dioni,38.023,23.933,2020-08-04,0,25,6,335,44,10
2233,Dioni,38.023,23.933,2020-08-04,300,24,6,45,45,10
2234,Dioni,38.023,23.933,2020-08-04,600,23,9,25,42,10
2235,Dioni,38.023,23.933,2020-08-04,900,28,6,135,35,10
2236,Dioni,38.023,23.933,2020-08-04,1200,30,5,155,34,10
2237,Dioni,38.023,23.933,2020-08-04,1500,32,3,180,34,10
2238,Dioni,38.023,23.933,2020-08-04,1800,31,3,180,42,10
2239,Dioni,38.023,23.933,2020-08-04,2100,27,2,225,55,10
2240,Dioni,38.023,23.933,2020-08-05,0,25,4,315,59,10
2241,Dioni,38.023,23.933,2020-08-05,300,25,6,45,56,10
2242,Dioni,38.023,23.933,2020-08-05,600,24,7,25,51,10
2243,Dioni,38.023,23.933,2020-08-05,900,30,4,45,38,10
2244,Dioni,38.023,23.933,2020-08-05,1200,32,6,90,37,10
2245,Dioni,38.023,23.933,2020-08-05,1500,32,9,135,36,10
2246,Dioni,38.023,23.933,2020-08-05,1800,30,9,155,45,10
2247,Dioni,38.023,23.933,2020-08-05,2100,27,5,180,54,10
2248,Dioni,38.023,23.933,2020-08-06,0,26,3,225,63,10
2249,Dioni,38.023,23.933,2020-08-06,300,24,8,335,64,10
2250,Dioni,38.023,23.933,2020-08-06,600,23,8,335,65,10
2251,Dioni,38.023,23.933,2020-08-06,900,27,10,335,58,10
2252,Dioni,38.023,23.933,2020-08-06,1200,30,9,335,50,10
2253,Dioni,38.023,23.933,2020-08-06,1500,31,15,335,42,10
2254,Dioni,38.023,23.933,2020-08-06,1800,28,11,315,51,10
2255,Dioni,38.023,23.933,2020-08-06,2100,25,6,270,67,10
2256,Dioni,38.023,23.933,2020-08-07,0,25,5,270,71,10
2257,Dioni,38.023,23.933,2020-08-07,300,23,6,315,72,10
2258,Dioni,38.023,23.933,2020-08-07,600,23,10,335,70,10
2259,Dioni,38.023,23.933,2020-08-07,900,26,14,335,63,10
2260,Dioni,38.023,23.933,2020-08-07,1200,27,13,225,57,10
2261,Dioni,38.023,23.933,2020-08-07,1500,29,13,115,50,10
2262,Dioni,38.023,23.933,2020-08-07,1800,28,7,315,56,9
2263,Dioni,38.023,23.933,2020-08-07,2100,26,6,45,69,10
2264,Dioni,38.023,23.933,2020-08-08,0,25,5,270,72,10
2265,Dioni,38.023,23.933,2020-08-08,300,24,5,315,73,10
2266,Dioni,38.023,23.933,2020-08-08,600,23,8,315,67,10
2267,Dioni,38.023,23.933,2020-08-08,900,27,13,335,53,10
2268,Dioni,38.023,23.933,2020-08-08,1200,28,14,335,51,10
2269,Dioni,38.023,23.933,2020-08-08,1500,28,15,360,48,10
2270,Dioni,38.023,23.933,2020-08-08,1800,28,14,315,50,9
2271,Dioni,38.023,23.933,2020-08-08,2100,26,9,315,58,10
2272,Dioni,38.023,23.933,2020-08-09,0,24,17,335,69,9
2273,Dioni,38.023,23.933,2020-08-09,300,22,19,335,73,9
2274,Dioni,38.023,23.933,2020-08-09,600,22,20,225,71,10
2275,Dioni,38.023,23.933,2020-08-09,900,26,26,360,61,10
2276,Dioni,38.023,23.933,2020-08-09,1200,27,28,25,52,10
2277,Dioni,38.023,23.933,2020-08-09,1500,29,30,25,43,10
2278,Dioni,38.023,23.933,2020-08-09,1800,28,27,115,46,10
2279,Dioni,38.023,23.933,2020-08-09,2100,26,23,45,55,10
2280,Dioni,38.023,23.933,2020-08-10,0,25,19,115,62,10
2281,Dioni,38.023,23.933,2020-08-10,300,24,15,225,66,10
2282,Dioni,38.023,23.933,2020-08-10,600,24,20,360,62,10
2283,Dioni,38.023,23.933,2020-08-10,900,26,27,25,49,10
2284,Dioni,38.023,23.933,2020-08-10,1200,28,28,25,42,10
2285,Dioni,38.023,23.933,2020-08-10,1500,29,27,25,35,10
2286,Dioni,38.023,23.933,2020-08-10,1800,28,23,115,36,10
2287,Dioni,38.023,23.933,2020-08-10,2100,25,11,335,42,10
2288,Dioni,38.023,23.933,2020-08-11,0,25,9,335,46,10
2289,Dioni,38.023,23.933,2020-08-11,300,23,9,335,49,10
2290,Dioni,38.023,23.933,2020-08-11,600,23,12,335,49,10
2291,Dioni,38.023,23.933,2020-08-11,900,28,19,225,40,10
2292,Dioni,38.023,23.933,2020-08-11,1200,29,23,115,36,10
2293,Dioni,38.023,23.933,2020-08-11,1500,31,23,25,32,10
2294,Dioni,38.023,23.933,2020-08-11,1800,29,21,115,34,10
2295,Dioni,38.023,23.933,2020-08-11,2100,27,11,335,40,10
2296,Dioni,38.023,23.933,2020-08-12,0,26,9,335,39,10
2297,Dioni,38.023,23.933,2020-08-12,300,24,9,335,41,10
2298,Dioni,38.023,23.933,2020-08-12,600,24,11,335,41,10
2299,Dioni,38.023,23.933,2020-08-12,900,29,15,225,35,10
2300,Dioni,38.023,23.933,2020-08-12,1200,31,19,135,31,10
2301,Dioni,38.023,23.933,2020-08-12,1500,33,19,25,28,10
2302,Dioni,38.023,23.933,2020-08-12,1800,31,18,25,32,10
2303,Dioni,38.023,23.933,2020-08-12,2100,29,9,115,38,10
2304,Dioni,38.023,23.933,2020-08-13,0,27,9,335,39,10
2305,Dioni,38.023,23.933,2020-08-13,300,25,9,360,41,10
2306,Dioni,38.023,23.933,2020-08-13,600,24,10,360,42,10
2307,Dioni,38.023,23.933,2020-08-13,900,29,16,45,36,10
2308,Dioni,38.023,23.933,2020-08-13,1200,30,20,135,34,10
2309,Dioni,38.023,23.933,2020-08-13,1500,32,20,25,31,10
2310,Dioni,38.023,23.933,2020-08-13,1800,30,21,135,34,10
2311,Dioni,38.023,23.933,2020-08-13,2100,27,12,360,40,10
2312,Dioni,38.023,23.933,2020-08-14,0,26,10,360,42,10
2313,Dioni,38.023,23.933,2020-08-14,300,25,11,335,45,10
2314,Dioni,38.023,23.933,2020-08-14,600,24,13,225,45,10
2315,Dioni,38.023,23.933,2020-08-14,900,28,18,360,39,10
2316,Dioni,38.023,23.933,2020-08-14,1200,31,22,25,36,10
2317,Dioni,38.023,23.933,2020-08-14,1500,32,21,25,33,10
2318,Dioni,38.023,23.933,2020-08-14,1800,29,21,25,35,10
2319,Dioni,38.023,23.933,2020-08-14,2100,26,12,135,41,10
2320,Dioni,38.023,23.933,2020-08-15,0,26,9,335,45,10
2321,Dioni,38.023,23.933,2020-08-15,300,24,10,360,45,10
2322,Dioni,38.023,23.933,2020-08-15,600,23,12,360,42,10
2323,Dioni,38.023,23.933,2020-08-15,900,29,15,45,32,10
2324,Dioni,38.023,23.933,2020-08-15,1200,32,13,135,31,10
2325,Dioni,38.023,23.933,2020-08-15,1500,33,12,45,29,10
2326,Dioni,38.023,23.933,2020-08-15,1800,31,14,45,32,10
2327,Dioni,38.023,23.933,2020-08-15,2100,27,8,25,37,10
2328,Dioni,38.023,23.933,2020-08-16,0,26,9,25,38,10
2329,Dioni,38.023,23.933,2020-08-16,300,24,12,115,46,10
2330,Dioni,38.023,23.933,2020-08-16,600,24,13,360,55,10
2331,Dioni,38.023,23.933,2020-08-16,900,27,17,45,48,10
2332,Dioni,38.023,23.933,2020-08-16,1200,30,16,135,41,10
2333,Dioni,38.023,23.933,2020-08-16,1500,31,17,25,34,10
2334,Dioni,38.023,23.933,2020-08-16,1800,28,21,25,39,10
2335,Dioni,38.023,23.933,2020-08-16,2100,25,14,115,46,10
2336,Dioni,38.023,23.933,2020-08-17,0,24,12,360,47,10
2337,Dioni,38.023,23.933,2020-08-17,300,23,13,45,56,10
2338,Dioni,38.023,23.933,2020-08-17,600,22,16,360,64,10
2339,Dioni,38.023,23.933,2020-08-17,900,25,20,360,52,10
2340,Dioni,38.023,23.933,2020-08-17,1200,28,21,360,46,10
2341,Dioni,38.023,23.933,2020-08-17,1500,29,18,25,39,10
2342,Dioni,38.023,23.933,2020-08-17,1800,27,17,135,40,10
2343,Dioni,38.023,23.933,2020-08-17,2100,25,10,335,43,10
2344,Dioni,38.023,23.933,2020-08-18,0,24,7,335,48,10
2345,Dioni,38.023,23.933,2020-08-18,300,23,7,45,49,10
2346,Dioni,38.023,23.933,2020-08-18,600,22,9,25,48,10
2347,Dioni,38.023,23.933,2020-08-18,900,26,8,135,41,10
2348,Dioni,38.023,23.933,2020-08-18,1200,29,5,135,38,10
2349,Dioni,38.023,23.933,2020-08-18,1500,31,2,135,36,10
2350,Dioni,38.023,23.933,2020-08-18,1800,30,6,315,46,10
2351,Dioni,38.023,23.933,2020-08-18,2100,27,4,270,56,10
2352,Dioni,38.023,23.933,2020-08-19,0,26,4,315,58,10
2353,Dioni,38.023,23.933,2020-08-19,300,24,4,225,57,10
2354,Dioni,38.023,23.933,2020-08-19,600,23,4,25,53,10
2355,Dioni,38.023,23.933,2020-08-19,900,29,4,65,41,10
2356,Dioni,38.023,23.933,2020-08-19,1200,30,7,115,37,10
2357,Dioni,38.023,23.933,2020-08-19,1500,31,10,155,33,10
2358,Dioni,38.023,23.933,2020-08-19,1800,30,9,180,37,10
2359,Dioni,38.023,23.933,2020-08-19,2100,27,4,205,42,10
2360,Dioni,38.023,23.933,2020-08-20,0,25,5,45,53,10
2361,Dioni,38.023,23.933,2020-08-20,300,25,6,335,56,10
2362,Dioni,38.023,23.933,2020-08-20,600,24,13,360,55,10
2363,Dioni,38.023,23.933,2020-08-20,900,27,19,360,45,10
2364,Dioni,38.023,23.933,2020-08-20,1200,29,21,315,38,10
2365,Dioni,38.023,23.933,2020-08-20,1500,31,18,45,32,10
2366,Dioni,38.023,23.933,2020-08-20,1800,30,16,25,33,10
2367,Dioni,38.023,23.933,2020-08-20,2100,28,5,115,39,10
2368,Dioni,38.023,23.933,2020-08-21,0,25,9,315,46,10
2369,Dioni,38.023,23.933,2020-08-21,300,24,12,335,51,10
2370,Dioni,38.023,23.933,2020-08-21,600,23,15,45,59,10
2371,Dioni,38.023,23.933,2020-08-21,900,27,22,25,49,10
2372,Dioni,38.023,23.933,2020-08-21,1200,28,20,25,43,10
2373,Dioni,38.023,23.933,2020-08-21,1500,30,22,25,37,10
2374,Dioni,38.023,23.933,2020-08-21,1800,28,21,135,38,10
2375,Dioni,38.023,23.933,2020-08-21,2100,26,12,335,44,10
2376,Dioni,38.023,23.933,2020-08-22,0,25,10,335,48,10
2377,Dioni,38.023,23.933,2020-08-22,300,24,11,335,50,10
2378,Dioni,38.023,23.933,2020-08-22,600,23,15,335,50,10
2379,Dioni,38.023,23.933,2020-08-22,900,29,18,45,40,10
2380,Dioni,38.023,23.933,2020-08-22,1200,30,25,135,34,10
2381,Dioni,38.023,23.933,2020-08-22,1500,32,21,25,28,10
2382,Dioni,38.023,23.933,2020-08-22,1800,30,20,25,32,10
2383,Dioni,38.023,23.933,2020-08-22,2100,27,10,115,39,10
2384,Dioni,38.023,23.933,2020-08-23,0,26,9,335,38,10
2385,Dioni,38.023,23.933,2020-08-23,300,24,10,335,39,10
2386,Dioni,38.023,23.933,2020-08-23,600,24,12,360,39,10
2387,Dioni,38.023,23.933,2020-08-23,900,29,17,45,34,10
