,index,name,latitude,longitude,date,time,temperature,wind_speed,wind_dir,humidity,visibility
0,0,Kallitechnoupoli,38.026,23.958,2019-05-01,0,15,12,315,58,10
1,1,Kallitechnoupoli,38.026,23.958,2019-05-01,300,15,13,315,57,10
2,2,Kallitechnoupoli,38.026,23.958,2019-05-01,600,14,10,315,46,10
3,3,Kallitechnoupoli,38.026,23.958,2019-05-01,900,18,9,270,32,10
4,4,Kallitechnoupoli,38.026,23.958,2019-05-01,1200,21,12,225,30,10
5,5,Kallitechnoupoli,38.026,23.958,2019-05-01,1500,21,15,205,34,10
6,6,Kallitechnoupoli,38.026,23.958,2019-05-01,1800,18,12,45,50,10
7,7,Kallitechnoupoli,38.026,23.958,2019-05-01,2100,15,11,315,51,10
8,8,Kallitechnoupoli,38.026,23.958,2019-05-02,0,14,13,315,57,10
9,9,Kallitechnoupoli,38.026,23.958,2019-05-02,300,13,12,315,64,10
10,10,Kallitechnoupoli,38.026,23.958,2019-05-02,600,14,13,315,54,10
11,11,Kallitechnoupoli,38.026,23.958,2019-05-02,900,19,10,315,38,10
12,12,Kallitechnoupoli,38.026,23.958,2019-05-02,1200,22,9,270,33,10
13,13,Kallitechnoupoli,38.026,23.958,2019-05-02,1500,21,11,205,35,10
14,14,Kallitechnoupoli,38.026,23.958,2019-05-02,1800,19,12,205,49,10
15,15,Kallitechnoupoli,38.026,23.958,2019-05-02,2100,17,9,225,62,10
16,16,Kallitechnoupoli,38.026,23.958,2019-05-03,0,15,9,270,67,10
17,17,Kallitechnoupoli,38.026,23.958,2019-05-03,300,14,11,315,70,10
18,18,Kallitechnoupoli,38.026,23.958,2019-05-03,600,15,10,315,57,10
19,19,Kallitechnoupoli,38.026,23.958,2019-05-03,900,20,9,270,39,10
20,20,Kallitechnoupoli,38.026,23.958,2019-05-03,1200,23,13,225,35,10
21,21,Kallitechnoupoli,38.026,23.958,2019-05-03,1500,22,19,205,44,10
22,22,Kallitechnoupoli,38.026,23.958,2019-05-03,1800,19,17,180,55,10
23,23,Kallitechnoupoli,38.026,23.958,2019-05-03,2100,18,9,180,60,10
24,24,Kallitechnoupoli,38.026,23.958,2019-05-04,0,17,5,205,64,10
25,25,Kallitechnoupoli,38.026,23.958,2019-05-04,300,16,3,45,67,10
26,26,Kallitechnoupoli,38.026,23.958,2019-05-04,600,16,5,270,55,10
27,27,Kallitechnoupoli,38.026,23.958,2019-05-04,900,18,9,45,51,10
28,28,Kallitechnoupoli,38.026,23.958,2019-05-04,1200,17,13,205,63,10
29,29,Kallitechnoupoli,38.026,23.958,2019-05-04,1500,18,12,180,55,10
30,30,Kallitechnoupoli,38.026,23.958,2019-05-04,1800,17,14,180,58,10
31,31,Kallitechnoupoli,38.026,23.958,2019-05-04,2100,16,17,155,67,10
32,32,Kallitechnoupoli,38.026,23.958,2019-05-05,0,15,9,155,75,10
33,33,Kallitechnoupoli,38.026,23.958,2019-05-05,300,14,8,155,83,10
34,34,Kallitechnoupoli,38.026,23.958,2019-05-05,600,16,13,155,67,10
35,35,Kallitechnoupoli,38.026,23.958,2019-05-05,900,21,21,155,52,10
36,36,Kallitechnoupoli,38.026,23.958,2019-05-05,1200,22,31,155,56,10
37,37,Kallitechnoupoli,38.026,23.958,2019-05-05,1500,21,26,180,67,10
38,38,Kallitechnoupoli,38.026,23.958,2019-05-05,1800,19,16,205,81,10
39,39,Kallitechnoupoli,38.026,23.958,2019-05-05,2100,20,8,45,80,10
40,40,Kallitechnoupoli,38.026,23.958,2019-05-06,0,18,7,270,77,10
41,41,Kallitechnoupoli,38.026,23.958,2019-05-06,300,15,11,270,74,10
42,42,Kallitechnoupoli,38.026,23.958,2019-05-06,600,15,13,270,56,10
43,43,Kallitechnoupoli,38.026,23.958,2019-05-06,900,20,16,270,39,10
44,44,Kallitechnoupoli,38.026,23.958,2019-05-06,1200,23,21,45,34,10
45,45,Kallitechnoupoli,38.026,23.958,2019-05-06,1500,22,27,45,27,10
46,46,Kallitechnoupoli,38.026,23.958,2019-05-06,1800,19,30,270,48,10
47,47,Kallitechnoupoli,38.026,23.958,2019-05-06,2100,14,25,270,55,10
48,48,Kallitechnoupoli,38.026,23.958,2019-05-07,0,14,21,45,57,10
49,49,Kallitechnoupoli,38.026,23.958,2019-05-07,300,13,17,45,58,10
50,50,Kallitechnoupoli,38.026,23.958,2019-05-07,600,14,18,45,52,10
51,51,Kallitechnoupoli,38.026,23.958,2019-05-07,900,17,22,270,42,10
52,52,Kallitechnoupoli,38.026,23.958,2019-05-07,1200,20,23,315,37,10
53,53,Kallitechnoupoli,38.026,23.958,2019-05-07,1500,19,19,315,40,10
54,54,Kallitechnoupoli,38.026,23.958,2019-05-07,1800,17,17,315,52,10
55,55,Kallitechnoupoli,38.026,23.958,2019-05-07,2100,15,7,315,61,10
56,56,Kallitechnoupoli,38.026,23.958,2019-05-08,0,14,5,315,64,10
57,57,Kallitechnoupoli,38.026,23.958,2019-05-08,300,13,9,315,67,10
58,58,Kallitechnoupoli,38.026,23.958,2019-05-08,600,13,8,335,55,10
59,59,Kallitechnoupoli,38.026,23.958,2019-05-08,900,17,6,315,43,10
60,60,Kallitechnoupoli,38.026,23.958,2019-05-08,1200,19,4,45,42,10
61,61,Kallitechnoupoli,38.026,23.958,2019-05-08,1500,18,9,180,48,10
62,62,Kallitechnoupoli,38.026,23.958,2019-05-08,1800,18,9,155,61,10
63,63,Kallitechnoupoli,38.026,23.958,2019-05-08,2100,15,11,180,69,10
64,64,Kallitechnoupoli,38.026,23.958,2019-05-09,0,15,6,180,74,10
65,65,Kallitechnoupoli,38.026,23.958,2019-05-09,300,14,5,225,79,10
66,66,Kallitechnoupoli,38.026,23.958,2019-05-09,600,15,4,45,67,10
67,67,Kallitechnoupoli,38.026,23.958,2019-05-09,900,18,6,205,56,10
68,68,Kallitechnoupoli,38.026,23.958,2019-05-09,1200,20,14,180,52,10
69,69,Kallitechnoupoli,38.026,23.958,2019-05-09,1500,20,19,180,52,10
70,70,Kallitechnoupoli,38.026,23.958,2019-05-09,1800,18,14,180,61,10
71,71,Kallitechnoupoli,38.026,23.958,2019-05-09,2100,17,9,205,60,10
72,72,Kallitechnoupoli,38.026,23.958,2019-05-10,0,16,9,225,64,10
73,73,Kallitechnoupoli,38.026,23.958,2019-05-10,300,16,11,270,62,10
74,74,Kallitechnoupoli,38.026,23.958,2019-05-10,600,16,11,270,50,10
75,75,Kallitechnoupoli,38.026,23.958,2019-05-10,900,21,9,270,40,10
76,76,Kallitechnoupoli,38.026,23.958,2019-05-10,1200,24,9,225,38,10
77,77,Kallitechnoupoli,38.026,23.958,2019-05-10,1500,23,11,180,43,10
78,78,Kallitechnoupoli,38.026,23.958,2019-05-10,1800,20,11,135,56,10
79,79,Kallitechnoupoli,38.026,23.958,2019-05-10,2100,19,7,115,64,10
80,80,Kallitechnoupoli,38.026,23.958,2019-05-11,0,18,4,65,70,10
81,81,Kallitechnoupoli,38.026,23.958,2019-05-11,300,17,3,25,72,10
82,82,Kallitechnoupoli,38.026,23.958,2019-05-11,600,17,5,360,59,10
83,83,Kallitechnoupoli,38.026,23.958,2019-05-11,900,22,7,25,44,10
84,84,Kallitechnoupoli,38.026,23.958,2019-05-11,1200,24,8,65,42,10
85,85,Kallitechnoupoli,38.026,23.958,2019-05-11,1500,23,11,135,49,10
86,86,Kallitechnoupoli,38.026,23.958,2019-05-11,1800,21,13,155,63,10
87,87,Kallitechnoupoli,38.026,23.958,2019-05-11,2100,20,9,180,68,10
88,88,Kallitechnoupoli,38.026,23.958,2019-05-12,0,18,5,205,70,10
89,89,Kallitechnoupoli,38.026,23.958,2019-05-12,300,18,4,225,71,10
90,90,Kallitechnoupoli,38.026,23.958,2019-05-12,600,18,5,205,57,10
91,91,Kallitechnoupoli,38.026,23.958,2019-05-12,900,21,9,180,48,10
92,92,Kallitechnoupoli,38.026,23.958,2019-05-12,1200,23,13,180,45,10
93,93,Kallitechnoupoli,38.026,23.958,2019-05-12,1500,23,20,180,45,10
94,94,Kallitechnoupoli,38.026,23.958,2019-05-12,1800,20,16,155,57,10
95,95,Kallitechnoupoli,38.026,23.958,2019-05-12,2100,19,11,155,63,10
96,96,Kallitechnoupoli,38.026,23.958,2019-05-13,0,18,9,155,69,10
97,97,Kallitechnoupoli,38.026,23.958,2019-05-13,300,16,8,155,73,10
98,98,Kallitechnoupoli,38.026,23.958,2019-05-13,600,17,6,155,56,10
99,99,Kallitechnoupoli,38.026,23.958,2019-05-13,900,21,11,155,45,9
100,100,Kallitechnoupoli,38.026,23.958,2019-05-13,1200,22,15,155,40,9
101,101,Kallitechnoupoli,38.026,23.958,2019-05-13,1500,21,17,155,42,10
102,102,Kallitechnoupoli,38.026,23.958,2019-05-13,1800,21,15,135,53,9
103,103,Kallitechnoupoli,38.026,23.958,2019-05-13,2100,18,11,135,64,9
104,104,Kallitechnoupoli,38.026,23.958,2019-05-14,0,17,6,115,69,10
105,105,Kallitechnoupoli,38.026,23.958,2019-05-14,300,17,5,90,70,10
106,106,Kallitechnoupoli,38.026,23.958,2019-05-14,600,17,7,90,67,10
107,107,Kallitechnoupoli,38.026,23.958,2019-05-14,900,20,10,135,56,10
108,108,Kallitechnoupoli,38.026,23.958,2019-05-14,1200,22,19,155,58,10
109,109,Kallitechnoupoli,38.026,23.958,2019-05-14,1500,21,21,180,62,10
110,110,Kallitechnoupoli,38.026,23.958,2019-05-14,1800,19,19,155,79,10
111,111,Kallitechnoupoli,38.026,23.958,2019-05-14,2100,19,10,155,82,10
112,112,Kallitechnoupoli,38.026,23.958,2019-05-15,0,18,4,180,82,10
113,113,Kallitechnoupoli,38.026,23.958,2019-05-15,300,17,3,45,80,10
114,114,Kallitechnoupoli,38.026,23.958,2019-05-15,600,17,5,315,57,10
115,115,Kallitechnoupoli,38.026,23.958,2019-05-15,900,20,7,270,48,10
116,116,Kallitechnoupoli,38.026,23.958,2019-05-15,1200,22,9,155,51,10
117,117,Kallitechnoupoli,38.026,23.958,2019-05-15,1500,22,19,155,55,10
118,118,Kallitechnoupoli,38.026,23.958,2019-05-15,1800,19,14,155,66,10
119,119,Kallitechnoupoli,38.026,23.958,2019-05-15,2100,17,8,205,68,10
120,120,Kallitechnoupoli,38.026,23.958,2019-05-16,0,16,3,205,67,10
121,121,Kallitechnoupoli,38.026,23.958,2019-05-16,300,16,4,315,69,10
122,122,Kallitechnoupoli,38.026,23.958,2019-05-16,600,17,7,315,56,10
123,123,Kallitechnoupoli,38.026,23.958,2019-05-16,900,21,9,270,47,10
124,124,Kallitechnoupoli,38.026,23.958,2019-05-16,1200,23,13,225,41,10
125,125,Kallitechnoupoli,38.026,23.958,2019-05-16,1500,22,16,205,44,10
126,126,Kallitechnoupoli,38.026,23.958,2019-05-16,1800,21,13,180,55,10
127,127,Kallitechnoupoli,38.026,23.958,2019-05-16,2100,20,7,225,57,10
128,128,Kallitechnoupoli,38.026,23.958,2019-05-17,0,18,5,315,62,10
129,129,Kallitechnoupoli,38.026,23.958,2019-05-17,300,17,6,205,67,10
130,130,Kallitechnoupoli,38.026,23.958,2019-05-17,600,17,5,115,56,10
131,131,Kallitechnoupoli,38.026,23.958,2019-05-17,900,21,5,315,47,9
132,132,Kallitechnoupoli,38.026,23.958,2019-05-17,1200,23,4,45,46,10
133,133,Kallitechnoupoli,38.026,23.958,2019-05-17,1500,23,6,90,52,9
134,134,Kallitechnoupoli,38.026,23.958,2019-05-17,1800,22,6,135,59,9
135,135,Kallitechnoupoli,38.026,23.958,2019-05-17,2100,20,5,180,65,10
136,136,Kallitechnoupoli,38.026,23.958,2019-05-18,0,18,6,270,66,10
137,137,Kallitechnoupoli,38.026,23.958,2019-05-18,300,17,8,315,67,10
138,138,Kallitechnoupoli,38.026,23.958,2019-05-18,600,18,8,315,56,10
139,139,Kallitechnoupoli,38.026,23.958,2019-05-18,900,23,7,45,45,10
140,140,Kallitechnoupoli,38.026,23.958,2019-05-18,1200,25,9,205,38,10
141,141,Kallitechnoupoli,38.026,23.958,2019-05-18,1500,24,14,180,41,10
142,142,Kallitechnoupoli,38.026,23.958,2019-05-18,1800,21,13,180,54,10
143,143,Kallitechnoupoli,38.026,23.958,2019-05-18,2100,21,8,155,57,10
144,144,Kallitechnoupoli,38.026,23.958,2019-05-19,0,19,7,180,59,10
145,145,Kallitechnoupoli,38.026,23.958,2019-05-19,300,18,6,155,61,10
146,146,Kallitechnoupoli,38.026,23.958,2019-05-19,600,19,7,155,55,10
147,147,Kallitechnoupoli,38.026,23.958,2019-05-19,900,22,12,155,45,10
148,148,Kallitechnoupoli,38.026,23.958,2019-05-19,1200,24,17,155,46,10
149,149,Kallitechnoupoli,38.026,23.958,2019-05-19,1500,23,20,155,47,10
150,150,Kallitechnoupoli,38.026,23.958,2019-05-19,1800,21,18,155,63,10
151,151,Kallitechnoupoli,38.026,23.958,2019-05-19,2100,20,12,155,71,10
152,152,Kallitechnoupoli,38.026,23.958,2019-05-20,0,19,9,180,72,10
153,153,Kallitechnoupoli,38.026,23.958,2019-05-20,300,18,6,45,62,10
154,154,Kallitechnoupoli,38.026,23.958,2019-05-20,600,19,8,270,46,10
155,155,Kallitechnoupoli,38.026,23.958,2019-05-20,900,24,8,45,34,10
156,156,Kallitechnoupoli,38.026,23.958,2019-05-20,1200,25,11,225,34,10
157,157,Kallitechnoupoli,38.026,23.958,2019-05-20,1500,25,13,180,42,10
158,158,Kallitechnoupoli,38.026,23.958,2019-05-20,1800,23,13,155,56,10
159,159,Kallitechnoupoli,38.026,23.958,2019-05-20,2100,21,9,155,66,10
160,160,Kallitechnoupoli,38.026,23.958,2019-05-21,0,20,7,270,67,10
161,161,Kallitechnoupoli,38.026,23.958,2019-05-21,300,19,6,315,65,10
162,162,Kallitechnoupoli,38.026,23.958,2019-05-21,600,21,9,315,46,10
163,163,Kallitechnoupoli,38.026,23.958,2019-05-21,900,24,9,270,37,10
164,164,Kallitechnoupoli,38.026,23.958,2019-05-21,1200,27,7,45,30,10
165,165,Kallitechnoupoli,38.026,23.958,2019-05-21,1500,26,14,225,44,10
166,166,Kallitechnoupoli,38.026,23.958,2019-05-21,1800,25,13,225,54,10
167,167,Kallitechnoupoli,38.026,23.958,2019-05-21,2100,22,10,270,42,10
168,168,Kallitechnoupoli,38.026,23.958,2019-05-22,0,21,6,315,45,10
169,169,Kallitechnoupoli,38.026,23.958,2019-05-22,300,19,10,315,46,10
170,170,Kallitechnoupoli,38.026,23.958,2019-05-22,600,19,9,315,36,10
171,171,Kallitechnoupoli,38.026,23.958,2019-05-22,900,23,7,270,32,10
172,172,Kallitechnoupoli,38.026,23.958,2019-05-22,1200,26,7,155,25,10
173,173,Kallitechnoupoli,38.026,23.958,2019-05-22,1500,25,10,155,30,10
174,174,Kallitechnoupoli,38.026,23.958,2019-05-22,1800,23,10,155,41,10
175,175,Kallitechnoupoli,38.026,23.958,2019-05-22,2100,20,7,225,46,10
176,176,Kallitechnoupoli,38.026,23.958,2019-05-23,0,20,9,205,53,10
177,177,Kallitechnoupoli,38.026,23.958,2019-05-23,300,20,6,225,54,10
178,178,Kallitechnoupoli,38.026,23.958,2019-05-23,600,21,5,270,47,10
179,179,Kallitechnoupoli,38.026,23.958,2019-05-23,900,25,6,270,35,10
180,180,Kallitechnoupoli,38.026,23.958,2019-05-23,1200,29,8,180,30,10
181,181,Kallitechnoupoli,38.026,23.958,2019-05-23,1500,27,12,155,35,10
182,182,Kallitechnoupoli,38.026,23.958,2019-05-23,1800,25,14,155,50,10
183,183,Kallitechnoupoli,38.026,23.958,2019-05-23,2100,20,9,155,61,10
184,184,Kallitechnoupoli,38.026,23.958,2019-05-24,0,18,8,270,57,7
185,185,Kallitechnoupoli,38.026,23.958,2019-05-24,300,18,11,315,64,10
186,186,Kallitechnoupoli,38.026,23.958,2019-05-24,600,18,11,315,55,10
187,187,Kallitechnoupoli,38.026,23.958,2019-05-24,900,22,12,315,42,10
188,188,Kallitechnoupoli,38.026,23.958,2019-05-24,1200,24,8,315,38,10
189,189,Kallitechnoupoli,38.026,23.958,2019-05-24,1500,25,8,270,40,10
190,190,Kallitechnoupoli,38.026,23.958,2019-05-24,1800,22,6,225,49,10
191,191,Kallitechnoupoli,38.026,23.958,2019-05-24,2100,20,6,225,61,10
192,192,Kallitechnoupoli,38.026,23.958,2019-05-25,0,19,9,45,68,10
193,193,Kallitechnoupoli,38.026,23.958,2019-05-25,300,18,10,315,72,10
194,194,Kallitechnoupoli,38.026,23.958,2019-05-25,600,18,10,315,58,10
195,195,Kallitechnoupoli,38.026,23.958,2019-05-25,900,23,8,270,46,10
196,196,Kallitechnoupoli,38.026,23.958,2019-05-25,1200,26,8,225,38,10
197,197,Kallitechnoupoli,38.026,23.958,2019-05-25,1500,26,14,180,37,10
198,198,Kallitechnoupoli,38.026,23.958,2019-05-25,1800,23,14,180,51,10
199,199,Kallitechnoupoli,38.026,23.958,2019-05-25,2100,22,8,180,60,10
200,200,Kallitechnoupoli,38.026,23.958,2019-05-26,0,20,5,205,62,10
201,201,Kallitechnoupoli,38.026,23.958,2019-05-26,300,20,4,270,65,10
202,202,Kallitechnoupoli,38.026,23.958,2019-05-26,600,21,4,225,51,10
203,203,Kallitechnoupoli,38.026,23.958,2019-05-26,900,25,5,65,39,10
204,204,Kallitechnoupoli,38.026,23.958,2019-05-26,1200,27,13,155,36,10
205,205,Kallitechnoupoli,38.026,23.958,2019-05-26,1500,26,16,155,37,10
206,206,Kallitechnoupoli,38.026,23.958,2019-05-26,1800,24,12,155,46,10
207,207,Kallitechnoupoli,38.026,23.958,2019-05-26,2100,23,5,155,53,10
208,208,Kallitechnoupoli,38.026,23.958,2019-05-27,0,22,4,135,58,10
209,209,Kallitechnoupoli,38.026,23.958,2019-05-27,300,20,3,25,57,10
210,210,Kallitechnoupoli,38.026,23.958,2019-05-27,600,21,4,45,45,10
211,211,Kallitechnoupoli,38.026,23.958,2019-05-27,900,23,6,65,37,10
212,212,Kallitechnoupoli,38.026,23.958,2019-05-27,1200,27,13,115,29,10
213,213,Kallitechnoupoli,38.026,23.958,2019-05-27,1500,27,14,155,37,10
214,214,Kallitechnoupoli,38.026,23.958,2019-05-27,1800,25,13,155,53,10
215,215,Kallitechnoupoli,38.026,23.958,2019-05-27,2100,22,9,155,63,10
216,216,Kallitechnoupoli,38.026,23.958,2019-05-28,0,21,6,180,68,10
217,217,Kallitechnoupoli,38.026,23.958,2019-05-28,300,21,6,180,68,10
218,218,Kallitechnoupoli,38.026,23.958,2019-05-28,600,21,7,155,56,10
219,219,Kallitechnoupoli,38.026,23.958,2019-05-28,900,25,10,180,48,10
220,220,Kallitechnoupoli,38.026,23.958,2019-05-28,1200,26,13,180,45,10
221,221,Kallitechnoupoli,38.026,23.958,2019-05-28,1500,26,15,155,50,10
222,222,Kallitechnoupoli,38.026,23.958,2019-05-28,1800,25,13,205,66,10
223,223,Kallitechnoupoli,38.026,23.958,2019-05-28,2100,23,8,270,60,10
224,224,Kallitechnoupoli,38.026,23.958,2019-05-29,0,21,9,315,62,10
225,225,Kallitechnoupoli,38.026,23.958,2019-05-29,300,20,13,315,66,10
226,226,Kallitechnoupoli,38.026,23.958,2019-05-29,600,20,11,315,51,10
227,227,Kallitechnoupoli,38.026,23.958,2019-05-29,900,25,10,270,37,10
228,228,Kallitechnoupoli,38.026,23.958,2019-05-29,1200,28,11,225,31,10
229,229,Kallitechnoupoli,38.026,23.958,2019-05-29,1500,27,15,205,38,10
230,230,Kallitechnoupoli,38.026,23.958,2019-05-29,1800,26,13,205,49,10
231,231,Kallitechnoupoli,38.026,23.958,2019-05-29,2100,23,10,225,54,10
232,232,Kallitechnoupoli,38.026,23.958,2019-05-30,0,21,9,315,59,10
233,233,Kallitechnoupoli,38.026,23.958,2019-05-30,300,19,9,315,61,10
234,234,Kallitechnoupoli,38.026,23.958,2019-05-30,600,21,11,315,45,10
235,235,Kallitechnoupoli,38.026,23.958,2019-05-30,900,27,6,315,35,10
236,236,Kallitechnoupoli,38.026,23.958,2019-05-30,1200,30,12,270,31,10
237,237,Kallitechnoupoli,38.026,23.958,2019-05-30,1500,30,14,45,33,10
238,238,Kallitechnoupoli,38.026,23.958,2019-05-30,1800,27,14,225,42,10
239,239,Kallitechnoupoli,38.026,23.958,2019-05-30,2100,25,11,45,44,10
240,240,Kallitechnoupoli,38.026,23.958,2019-05-31,0,24,8,270,46,10
241,241,Kallitechnoupoli,38.026,23.958,2019-05-31,300,21,8,315,47,10
242,242,Kallitechnoupoli,38.026,23.958,2019-05-31,600,22,8,315,36,10
243,243,Kallitechnoupoli,38.026,23.958,2019-05-31,900,29,6,315,30,10
244,244,Kallitechnoupoli,38.026,23.958,2019-05-31,1200,30,4,270,28,10
245,245,Kallitechnoupoli,38.026,23.958,2019-05-31,1500,30,9,180,31,10
246,246,Kallitechnoupoli,38.026,23.958,2019-05-31,1800,27,13,155,45,10
247,247,Kallitechnoupoli,38.026,23.958,2019-05-31,2100,24,10,180,54,10
248,248,Kallitechnoupoli,38.026,23.958,2019-06-01,0,22,5,45,58,10
249,249,Kallitechnoupoli,38.026,23.958,2019-06-01,300,19,8,315,65,10
250,250,Kallitechnoupoli,38.026,23.958,2019-06-01,600,20,8,335,60,10
251,251,Kallitechnoupoli,38.026,23.958,2019-06-01,900,24,7,270,45,10
252,252,Kallitechnoupoli,38.026,23.958,2019-06-01,1200,27,8,115,37,10
253,253,Kallitechnoupoli,38.026,23.958,2019-06-01,1500,26,17,155,47,10
254,254,Kallitechnoupoli,38.026,23.958,2019-06-01,1800,24,14,155,58,10
255,255,Kallitechnoupoli,38.026,23.958,2019-06-01,2100,23,11,155,59,10
256,256,Kallitechnoupoli,38.026,23.958,2019-06-02,0,22,5,205,59,10
257,257,Kallitechnoupoli,38.026,23.958,2019-06-02,300,21,5,315,61,10
258,258,Kallitechnoupoli,38.026,23.958,2019-06-02,600,20,5,225,53,10
259,259,Kallitechnoupoli,38.026,23.958,2019-06-02,900,24,5,45,49,10
260,260,Kallitechnoupoli,38.026,23.958,2019-06-02,1200,26,10,155,39,10
261,261,Kallitechnoupoli,38.026,23.958,2019-06-02,1500,25,20,180,43,10
262,262,Kallitechnoupoli,38.026,23.958,2019-06-02,1800,24,14,205,48,10
263,263,Kallitechnoupoli,38.026,23.958,2019-06-02,2100,21,9,45,55,10
264,264,Kallitechnoupoli,38.026,23.958,2019-06-03,0,19,11,315,59,10
265,265,Kallitechnoupoli,38.026,23.958,2019-06-03,300,18,13,315,61,10
266,266,Kallitechnoupoli,38.026,23.958,2019-06-03,600,18,13,315,47,10
267,267,Kallitechnoupoli,38.026,23.958,2019-06-03,900,23,13,315,35,10
268,268,Kallitechnoupoli,38.026,23.958,2019-06-03,1200,25,14,45,34,10
269,269,Kallitechnoupoli,38.026,23.958,2019-06-03,1500,24,17,225,40,10
270,270,Kallitechnoupoli,38.026,23.958,2019-06-03,1800,22,16,225,48,10
271,271,Kallitechnoupoli,38.026,23.958,2019-06-03,2100,20,11,45,56,10
272,272,Kallitechnoupoli,38.026,23.958,2019-06-04,0,19,13,315,61,10
273,273,Kallitechnoupoli,38.026,23.958,2019-06-04,300,18,13,315,64,10
274,274,Kallitechnoupoli,38.026,23.958,2019-06-04,600,19,10,315,54,10
275,275,Kallitechnoupoli,38.026,23.958,2019-06-04,900,23,8,315,46,10
276,276,Kallitechnoupoli,38.026,23.958,2019-06-04,1200,25,8,225,42,10
277,277,Kallitechnoupoli,38.026,23.958,2019-06-04,1500,25,14,180,45,10
278,278,Kallitechnoupoli,38.026,23.958,2019-06-04,1800,23,15,180,54,10
279,279,Kallitechnoupoli,38.026,23.958,2019-06-04,2100,21,10,180,58,10
280,280,Kallitechnoupoli,38.026,23.958,2019-06-05,0,21,5,180,64,10
281,281,Kallitechnoupoli,38.026,23.958,2019-06-05,300,20,5,225,70,10
282,282,Kallitechnoupoli,38.026,23.958,2019-06-05,600,20,5,270,57,10
283,283,Kallitechnoupoli,38.026,23.958,2019-06-05,900,25,6,45,47,10
284,284,Kallitechnoupoli,38.026,23.958,2019-06-05,1200,26,10,180,42,10
285,285,Kallitechnoupoli,38.026,23.958,2019-06-05,1500,26,17,180,45,10
286,286,Kallitechnoupoli,38.026,23.958,2019-06-05,1800,23,15,180,57,10
287,287,Kallitechnoupoli,38.026,23.958,2019-06-05,2100,23,8,180,60,10
288,288,Kallitechnoupoli,38.026,23.958,2019-06-06,0,22,5,225,64,10
289,289,Kallitechnoupoli,38.026,23.958,2019-06-06,300,21,7,315,68,10
290,290,Kallitechnoupoli,38.026,23.958,2019-06-06,600,21,8,315,54,10
291,291,Kallitechnoupoli,38.026,23.958,2019-06-06,900,26,5,270,42,10
292,292,Kallitechnoupoli,38.026,23.958,2019-06-06,1200,29,5,155,36,10
293,293,Kallitechnoupoli,38.026,23.958,2019-06-06,1500,28,12,155,41,10
294,294,Kallitechnoupoli,38.026,23.958,2019-06-06,1800,26,14,155,50,10
295,295,Kallitechnoupoli,38.026,23.958,2019-06-06,2100,24,9,180,56,10
296,296,Kallitechnoupoli,38.026,23.958,2019-06-07,0,23,6,225,59,10
297,297,Kallitechnoupoli,38.026,23.958,2019-06-07,300,21,6,315,63,10
298,298,Kallitechnoupoli,38.026,23.958,2019-06-07,600,23,7,335,50,10
299,299,Kallitechnoupoli,38.026,23.958,2019-06-07,900,28,8,225,41,10
300,300,Kallitechnoupoli,38.026,23.958,2019-06-07,1200,32,6,45,35,10
301,301,Kallitechnoupoli,38.026,23.958,2019-06-07,1500,32,7,115,35,10
302,302,Kallitechnoupoli,38.026,23.958,2019-06-07,1800,31,10,155,46,10
303,303,Kallitechnoupoli,38.026,23.958,2019-06-07,2100,26,8,205,53,10
304,304,Kallitechnoupoli,38.026,23.958,2019-06-08,0,24,5,270,50,10
305,305,Kallitechnoupoli,38.026,23.958,2019-06-08,300,23,6,335,49,10
306,306,Kallitechnoupoli,38.026,23.958,2019-06-08,600,24,8,360,41,10
307,307,Kallitechnoupoli,38.026,23.958,2019-06-08,900,30,11,45,35,10
308,308,Kallitechnoupoli,38.026,23.958,2019-06-08,1200,33,15,25,30,10
309,309,Kallitechnoupoli,38.026,23.958,2019-06-08,1500,33,19,25,27,10
310,310,Kallitechnoupoli,38.026,23.958,2019-06-08,1800,31,17,25,37,10
311,311,Kallitechnoupoli,38.026,23.958,2019-06-08,2100,28,8,135,44,10
312,312,Kallitechnoupoli,38.026,23.958,2019-06-09,0,27,7,360,44,10
313,313,Kallitechnoupoli,38.026,23.958,2019-06-09,300,24,9,335,47,10
314,314,Kallitechnoupoli,38.026,23.958,2019-06-09,600,25,10,360,41,10
315,315,Kallitechnoupoli,38.026,23.958,2019-06-09,900,31,16,45,34,10
316,316,Kallitechnoupoli,38.026,23.958,2019-06-09,1200,32,24,360,35,10
317,317,Kallitechnoupoli,38.026,23.958,2019-06-09,1500,31,28,25,37,10
318,318,Kallitechnoupoli,38.026,23.958,2019-06-09,1800,28,27,25,46,10
319,319,Kallitechnoupoli,38.026,23.958,2019-06-09,2100,25,19,115,54,10
320,320,Kallitechnoupoli,38.026,23.958,2019-06-10,0,24,16,360,63,10
321,321,Kallitechnoupoli,38.026,23.958,2019-06-10,300,23,18,360,69,10
322,322,Kallitechnoupoli,38.026,23.958,2019-06-10,600,23,19,225,57,10
323,323,Kallitechnoupoli,38.026,23.958,2019-06-10,900,27,29,360,46,10
324,324,Kallitechnoupoli,38.026,23.958,2019-06-10,1200,28,33,25,43,10
325,325,Kallitechnoupoli,38.026,23.958,2019-06-10,1500,28,30,360,42,10
326,326,Kallitechnoupoli,38.026,23.958,2019-06-10,1800,27,23,115,50,10
327,327,Kallitechnoupoli,38.026,23.958,2019-06-10,2100,24,15,335,54,10
