,index,name,latitude,longitude,date,time,temperature,wind_speed,wind_dir,humidity,visibility
0,0,Kato Soulion,38.168,24.016,2019-05-01,0,11,10,45,68,10
1,1,Kato Soulion,38.168,24.016,2019-05-01,300,9,9,270,70,10
2,2,Kato Soulion,38.168,24.016,2019-05-01,600,11,8,270,57,10
3,3,Kato Soulion,38.168,24.016,2019-05-01,900,15,6,180,44,10
4,4,Kato Soulion,38.168,24.016,2019-05-01,1200,16,7,135,43,10
5,5,Kato Soulion,38.168,24.016,2019-05-01,1500,16,9,90,43,10
6,6,Kato Soulion,38.168,24.016,2019-05-01,1800,14,5,155,57,10
7,7,Kato Soulion,38.168,24.016,2019-05-01,2100,11,5,225,60,10
8,8,Kato Soulion,38.168,24.016,2019-05-02,0,9,11,45,66,10
9,9,Kato Soulion,38.168,24.016,2019-05-02,300,8,11,270,73,10
10,10,Kato Soulion,38.168,24.016,2019-05-02,600,10,10,315,59,10
11,11,Kato Soulion,38.168,24.016,2019-05-02,900,14,11,315,47,10
12,12,Kato Soulion,38.168,24.016,2019-05-02,1200,16,9,270,48,10
13,13,Kato Soulion,38.168,24.016,2019-05-02,1500,17,8,45,50,10
14,14,Kato Soulion,38.168,24.016,2019-05-02,1800,15,8,90,63,10
15,15,Kato Soulion,38.168,24.016,2019-05-02,2100,12,8,155,63,10
16,16,Kato Soulion,38.168,24.016,2019-05-03,0,10,10,225,71,10
17,17,Kato Soulion,38.168,24.016,2019-05-03,300,9,10,45,77,10
18,18,Kato Soulion,38.168,24.016,2019-05-03,600,12,9,45,61,10
19,19,Kato Soulion,38.168,24.016,2019-05-03,900,17,7,45,44,10
20,20,Kato Soulion,38.168,24.016,2019-05-03,1200,19,9,205,43,10
21,21,Kato Soulion,38.168,24.016,2019-05-03,1500,19,11,155,43,10
22,22,Kato Soulion,38.168,24.016,2019-05-03,1800,16,15,180,57,10
23,23,Kato Soulion,38.168,24.016,2019-05-03,2100,13,9,205,62,10
24,24,Kato Soulion,38.168,24.016,2019-05-04,0,11,7,205,66,10
25,25,Kato Soulion,38.168,24.016,2019-05-04,300,10,8,205,67,10
26,26,Kato Soulion,38.168,24.016,2019-05-04,600,12,7,225,61,10
27,27,Kato Soulion,38.168,24.016,2019-05-04,900,16,9,225,48,10
28,28,Kato Soulion,38.168,24.016,2019-05-04,1200,16,12,205,55,10
29,29,Kato Soulion,38.168,24.016,2019-05-04,1500,15,16,180,62,10
30,30,Kato Soulion,38.168,24.016,2019-05-04,1800,14,17,180,67,10
31,31,Kato Soulion,38.168,24.016,2019-05-04,2100,12,12,180,74,9
32,32,Kato Soulion,38.168,24.016,2019-05-05,0,10,11,180,82,9
33,33,Kato Soulion,38.168,24.016,2019-05-05,300,10,10,155,89,9
34,34,Kato Soulion,38.168,24.016,2019-05-05,600,12,12,155,73,9
35,35,Kato Soulion,38.168,24.016,2019-05-05,900,17,18,180,55,10
36,36,Kato Soulion,38.168,24.016,2019-05-05,1200,20,27,180,61,10
37,37,Kato Soulion,38.168,24.016,2019-05-05,1500,20,27,180,67,10
38,38,Kato Soulion,38.168,24.016,2019-05-05,1800,16,16,205,85,10
39,39,Kato Soulion,38.168,24.016,2019-05-05,2100,14,14,205,90,10
40,40,Kato Soulion,38.168,24.016,2019-05-06,0,12,12,225,87,10
41,41,Kato Soulion,38.168,24.016,2019-05-06,300,10,10,225,82,10
42,42,Kato Soulion,38.168,24.016,2019-05-06,600,12,10,45,66,10
43,43,Kato Soulion,38.168,24.016,2019-05-06,900,17,12,45,50,10
44,44,Kato Soulion,38.168,24.016,2019-05-06,1200,18,15,45,42,10
45,45,Kato Soulion,38.168,24.016,2019-05-06,1500,18,23,45,35,10
46,46,Kato Soulion,38.168,24.016,2019-05-06,1800,14,23,45,51,10
47,47,Kato Soulion,38.168,24.016,2019-05-06,2100,11,16,45,61,10
48,48,Kato Soulion,38.168,24.016,2019-05-07,0,9,16,45,65,10
49,49,Kato Soulion,38.168,24.016,2019-05-07,300,9,15,225,65,10
50,50,Kato Soulion,38.168,24.016,2019-05-07,600,10,16,45,59,10
51,51,Kato Soulion,38.168,24.016,2019-05-07,900,13,16,270,52,10
52,52,Kato Soulion,38.168,24.016,2019-05-07,1200,14,14,315,53,10
53,53,Kato Soulion,38.168,24.016,2019-05-07,1500,14,13,335,55,9
54,54,Kato Soulion,38.168,24.016,2019-05-07,1800,11,6,360,62,9
55,55,Kato Soulion,38.168,24.016,2019-05-07,2100,10,6,360,64,10
56,56,Kato Soulion,38.168,24.016,2019-05-08,0,9,6,315,66,10
57,57,Kato Soulion,38.168,24.016,2019-05-08,300,8,9,315,64,10
58,58,Kato Soulion,38.168,24.016,2019-05-08,600,10,11,335,56,10
59,59,Kato Soulion,38.168,24.016,2019-05-08,900,12,14,335,51,10
60,60,Kato Soulion,38.168,24.016,2019-05-08,1200,13,15,315,52,10
61,61,Kato Soulion,38.168,24.016,2019-05-08,1500,13,13,45,53,10
62,62,Kato Soulion,38.168,24.016,2019-05-08,1800,11,8,65,65,10
63,63,Kato Soulion,38.168,24.016,2019-05-08,2100,9,6,135,72,10
64,64,Kato Soulion,38.168,24.016,2019-05-09,0,8,7,155,79,10
65,65,Kato Soulion,38.168,24.016,2019-05-09,300,8,6,180,82,10
66,66,Kato Soulion,38.168,24.016,2019-05-09,600,10,6,205,71,10
67,67,Kato Soulion,38.168,24.016,2019-05-09,900,15,7,180,57,10
68,68,Kato Soulion,38.168,24.016,2019-05-09,1200,17,11,180,54,10
69,69,Kato Soulion,38.168,24.016,2019-05-09,1500,18,15,180,52,10
70,70,Kato Soulion,38.168,24.016,2019-05-09,1800,17,17,180,64,10
71,71,Kato Soulion,38.168,24.016,2019-05-09,2100,14,14,205,69,10
72,72,Kato Soulion,38.168,24.016,2019-05-10,0,12,12,225,72,10
73,73,Kato Soulion,38.168,24.016,2019-05-10,300,11,10,45,71,10
74,74,Kato Soulion,38.168,24.016,2019-05-10,600,13,8,45,57,10
75,75,Kato Soulion,38.168,24.016,2019-05-10,900,17,5,180,49,10
76,76,Kato Soulion,38.168,24.016,2019-05-10,1200,18,8,135,53,10
77,77,Kato Soulion,38.168,24.016,2019-05-10,1500,18,6,65,56,10
78,78,Kato Soulion,38.168,24.016,2019-05-10,1800,15,11,115,65,10
79,79,Kato Soulion,38.168,24.016,2019-05-10,2100,13,7,135,65,10
80,80,Kato Soulion,38.168,24.016,2019-05-11,0,12,4,205,67,10
81,81,Kato Soulion,38.168,24.016,2019-05-11,300,11,5,315,69,10
82,82,Kato Soulion,38.168,24.016,2019-05-11,600,13,10,335,63,10
83,83,Kato Soulion,38.168,24.016,2019-05-11,900,17,14,335,53,10
84,84,Kato Soulion,38.168,24.016,2019-05-11,1200,18,12,315,49,10
85,85,Kato Soulion,38.168,24.016,2019-05-11,1500,18,11,45,44,10
86,86,Kato Soulion,38.168,24.016,2019-05-11,1800,16,6,45,60,10
87,87,Kato Soulion,38.168,24.016,2019-05-11,2100,13,5,135,73,10
88,88,Kato Soulion,38.168,24.016,2019-05-12,0,12,8,205,79,10
89,89,Kato Soulion,38.168,24.016,2019-05-12,300,11,7,205,80,10
90,90,Kato Soulion,38.168,24.016,2019-05-12,600,14,7,205,63,10
91,91,Kato Soulion,38.168,24.016,2019-05-12,900,19,9,180,50,10
92,92,Kato Soulion,38.168,24.016,2019-05-12,1200,20,13,180,48,10
93,93,Kato Soulion,38.168,24.016,2019-05-12,1500,21,17,155,47,10
94,94,Kato Soulion,38.168,24.016,2019-05-12,1800,16,17,155,60,10
95,95,Kato Soulion,38.168,24.016,2019-05-12,2100,15,9,180,64,10
96,96,Kato Soulion,38.168,24.016,2019-05-13,0,12,7,180,68,10
97,97,Kato Soulion,38.168,24.016,2019-05-13,300,11,7,180,68,10
98,98,Kato Soulion,38.168,24.016,2019-05-13,600,14,7,155,55,10
99,99,Kato Soulion,38.168,24.016,2019-05-13,900,18,10,155,43,9
100,100,Kato Soulion,38.168,24.016,2019-05-13,1200,19,12,155,48,10
101,101,Kato Soulion,38.168,24.016,2019-05-13,1500,18,16,155,53,10
102,102,Kato Soulion,38.168,24.016,2019-05-13,1800,15,17,155,73,9
103,103,Kato Soulion,38.168,24.016,2019-05-13,2100,12,12,135,80,9
104,104,Kato Soulion,38.168,24.016,2019-05-14,0,11,11,135,82,9
105,105,Kato Soulion,38.168,24.016,2019-05-14,300,11,8,115,82,10
106,106,Kato Soulion,38.168,24.016,2019-05-14,600,14,9,90,73,10
107,107,Kato Soulion,38.168,24.016,2019-05-14,900,17,9,115,58,10
108,108,Kato Soulion,38.168,24.016,2019-05-14,1200,19,17,135,56,10
109,109,Kato Soulion,38.168,24.016,2019-05-14,1500,20,20,180,54,10
110,110,Kato Soulion,38.168,24.016,2019-05-14,1800,16,19,155,73,10
111,111,Kato Soulion,38.168,24.016,2019-05-14,2100,14,9,180,86,10
112,112,Kato Soulion,38.168,24.016,2019-05-15,0,12,10,205,90,10
113,113,Kato Soulion,38.168,24.016,2019-05-15,300,11,6,225,91,10
114,114,Kato Soulion,38.168,24.016,2019-05-15,600,13,5,315,76,10
115,115,Kato Soulion,38.168,24.016,2019-05-15,900,17,6,45,64,10
116,116,Kato Soulion,38.168,24.016,2019-05-15,1200,18,10,205,64,10
117,117,Kato Soulion,38.168,24.016,2019-05-15,1500,18,14,135,63,10
118,118,Kato Soulion,38.168,24.016,2019-05-15,1800,15,14,155,68,10
119,119,Kato Soulion,38.168,24.016,2019-05-15,2100,13,12,180,72,10
120,120,Kato Soulion,38.168,24.016,2019-05-16,0,12,7,205,73,10
121,121,Kato Soulion,38.168,24.016,2019-05-16,300,10,6,225,74,10
122,122,Kato Soulion,38.168,24.016,2019-05-16,600,12,6,45,66,10
123,123,Kato Soulion,38.168,24.016,2019-05-16,900,17,5,270,57,10
124,124,Kato Soulion,38.168,24.016,2019-05-16,1200,19,7,205,58,10
125,125,Kato Soulion,38.168,24.016,2019-05-16,1500,19,9,115,58,10
126,126,Kato Soulion,38.168,24.016,2019-05-16,1800,15,11,135,68,10
127,127,Kato Soulion,38.168,24.016,2019-05-16,2100,13,10,180,74,10
128,128,Kato Soulion,38.168,24.016,2019-05-17,0,12,7,225,76,10
129,129,Kato Soulion,38.168,24.016,2019-05-17,300,11,5,315,76,10
130,130,Kato Soulion,38.168,24.016,2019-05-17,600,13,5,315,71,10
131,131,Kato Soulion,38.168,24.016,2019-05-17,900,16,9,225,66,10
132,132,Kato Soulion,38.168,24.016,2019-05-17,1200,17,11,115,66,9
133,133,Kato Soulion,38.168,24.016,2019-05-17,1500,18,13,25,67,7
134,134,Kato Soulion,38.168,24.016,2019-05-17,1800,15,8,360,76,7
135,135,Kato Soulion,38.168,24.016,2019-05-17,2100,14,5,90,77,10
136,136,Kato Soulion,38.168,24.016,2019-05-18,0,13,6,270,77,10
137,137,Kato Soulion,38.168,24.016,2019-05-18,300,12,8,270,78,10
138,138,Kato Soulion,38.168,24.016,2019-05-18,600,14,7,270,64,10
139,139,Kato Soulion,38.168,24.016,2019-05-18,900,19,4,225,53,10
140,140,Kato Soulion,38.168,24.016,2019-05-18,1200,21,6,180,52,10
141,141,Kato Soulion,38.168,24.016,2019-05-18,1500,22,9,135,52,10
142,142,Kato Soulion,38.168,24.016,2019-05-18,1800,19,12,155,55,10
143,143,Kato Soulion,38.168,24.016,2019-05-18,2100,16,12,180,59,10
144,144,Kato Soulion,38.168,24.016,2019-05-19,0,15,10,205,61,10
145,145,Kato Soulion,38.168,24.016,2019-05-19,300,15,8,205,62,10
146,146,Kato Soulion,38.168,24.016,2019-05-19,600,16,8,180,55,10
147,147,Kato Soulion,38.168,24.016,2019-05-19,900,21,12,180,39,10
148,148,Kato Soulion,38.168,24.016,2019-05-19,1200,22,17,180,41,10
149,149,Kato Soulion,38.168,24.016,2019-05-19,1500,22,22,180,43,10
150,150,Kato Soulion,38.168,24.016,2019-05-19,1800,19,16,155,56,10
151,151,Kato Soulion,38.168,24.016,2019-05-19,2100,16,11,180,66,10
152,152,Kato Soulion,38.168,24.016,2019-05-20,0,13,11,205,73,10
153,153,Kato Soulion,38.168,24.016,2019-05-20,300,12,11,225,72,10
154,154,Kato Soulion,38.168,24.016,2019-05-20,600,16,8,45,54,10
155,155,Kato Soulion,38.168,24.016,2019-05-20,900,21,7,225,39,10
156,156,Kato Soulion,38.168,24.016,2019-05-20,1200,21,8,205,39,10
157,157,Kato Soulion,38.168,24.016,2019-05-20,1500,23,8,205,38,10
158,158,Kato Soulion,38.168,24.016,2019-05-20,1800,20,10,180,50,10
159,159,Kato Soulion,38.168,24.016,2019-05-20,2100,17,13,205,56,10
160,160,Kato Soulion,38.168,24.016,2019-05-21,0,16,11,225,59,10
161,161,Kato Soulion,38.168,24.016,2019-05-21,300,14,10,45,61,10
162,162,Kato Soulion,38.168,24.016,2019-05-21,600,16,8,270,48,10
163,163,Kato Soulion,38.168,24.016,2019-05-21,900,21,4,45,45,10
164,164,Kato Soulion,38.168,24.016,2019-05-21,1200,22,4,205,43,10
165,165,Kato Soulion,38.168,24.016,2019-05-21,1500,23,3,155,40,10
166,166,Kato Soulion,38.168,24.016,2019-05-21,1800,20,6,205,50,10
167,167,Kato Soulion,38.168,24.016,2019-05-21,2100,17,10,225,44,10
168,168,Kato Soulion,38.168,24.016,2019-05-22,0,15,9,45,44,10
169,169,Kato Soulion,38.168,24.016,2019-05-22,300,13,9,270,52,10
170,170,Kato Soulion,38.168,24.016,2019-05-22,600,16,8,315,47,10
171,171,Kato Soulion,38.168,24.016,2019-05-22,900,20,6,205,41,10
172,172,Kato Soulion,38.168,24.016,2019-05-22,1200,20,7,135,43,10
173,173,Kato Soulion,38.168,24.016,2019-05-22,1500,20,8,90,45,10
174,174,Kato Soulion,38.168,24.016,2019-05-22,1800,17,9,135,54,5
175,175,Kato Soulion,38.168,24.016,2019-05-22,2100,15,9,155,53,10
176,176,Kato Soulion,38.168,24.016,2019-05-23,0,14,9,205,56,10
177,177,Kato Soulion,38.168,24.016,2019-05-23,300,13,8,225,58,10
178,178,Kato Soulion,38.168,24.016,2019-05-23,600,16,7,315,52,10
179,179,Kato Soulion,38.168,24.016,2019-05-23,900,20,8,335,47,10
180,180,Kato Soulion,38.168,24.016,2019-05-23,1200,21,9,180,48,10
181,181,Kato Soulion,38.168,24.016,2019-05-23,1500,21,6,45,49,10
182,182,Kato Soulion,38.168,24.016,2019-05-23,1800,18,10,90,61,10
183,183,Kato Soulion,38.168,24.016,2019-05-23,2100,16,8,135,66,10
184,184,Kato Soulion,38.168,24.016,2019-05-24,0,14,8,225,70,10
185,185,Kato Soulion,38.168,24.016,2019-05-24,300,12,10,270,85,10
186,186,Kato Soulion,38.168,24.016,2019-05-24,600,14,11,315,72,9
187,187,Kato Soulion,38.168,24.016,2019-05-24,900,17,14,315,53,9
188,188,Kato Soulion,38.168,24.016,2019-05-24,1200,18,13,270,51,10
189,189,Kato Soulion,38.168,24.016,2019-05-24,1500,19,12,45,49,10
190,190,Kato Soulion,38.168,24.016,2019-05-24,1800,17,6,65,64,10
191,191,Kato Soulion,38.168,24.016,2019-05-24,2100,15,9,155,68,10
192,192,Kato Soulion,38.168,24.016,2019-05-25,0,14,9,205,72,10
193,193,Kato Soulion,38.168,24.016,2019-05-25,300,13,9,45,79,10
194,194,Kato Soulion,38.168,24.016,2019-05-25,600,15,8,270,65,10
195,195,Kato Soulion,38.168,24.016,2019-05-25,900,19,6,180,53,10
196,196,Kato Soulion,38.168,24.016,2019-05-25,1200,21,5,135,53,10
197,197,Kato Soulion,38.168,24.016,2019-05-25,1500,21,7,90,54,10
198,198,Kato Soulion,38.168,24.016,2019-05-25,1800,18,12,135,63,10
199,199,Kato Soulion,38.168,24.016,2019-05-25,2100,16,10,155,64,10
200,200,Kato Soulion,38.168,24.016,2019-05-26,0,14,9,205,63,10
201,201,Kato Soulion,38.168,24.016,2019-05-26,300,13,6,225,65,10
202,202,Kato Soulion,38.168,24.016,2019-05-26,600,17,5,180,53,10
203,203,Kato Soulion,38.168,24.016,2019-05-26,900,22,5,45,42,10
204,204,Kato Soulion,38.168,24.016,2019-05-26,1200,23,8,65,42,10
205,205,Kato Soulion,38.168,24.016,2019-05-26,1500,23,12,90,43,10
206,206,Kato Soulion,38.168,24.016,2019-05-26,1800,19,11,115,55,10
207,207,Kato Soulion,38.168,24.016,2019-05-26,2100,17,8,115,56,10
208,208,Kato Soulion,38.168,24.016,2019-05-27,0,15,7,135,59,10
209,209,Kato Soulion,38.168,24.016,2019-05-27,300,16,5,115,60,10
210,210,Kato Soulion,38.168,24.016,2019-05-27,600,18,5,65,52,10
211,211,Kato Soulion,38.168,24.016,2019-05-27,900,21,8,45,43,10
212,212,Kato Soulion,38.168,24.016,2019-05-27,1200,21,10,65,52,10
213,213,Kato Soulion,38.168,24.016,2019-05-27,1500,22,11,90,60,9
214,214,Kato Soulion,38.168,24.016,2019-05-27,1800,17,10,115,73,9
215,215,Kato Soulion,38.168,24.016,2019-05-27,2100,15,10,135,74,10
216,216,Kato Soulion,38.168,24.016,2019-05-28,0,14,6,155,72,10
217,217,Kato Soulion,38.168,24.016,2019-05-28,300,14,6,180,68,10
218,218,Kato Soulion,38.168,24.016,2019-05-28,600,17,5,180,56,10
219,219,Kato Soulion,38.168,24.016,2019-05-28,900,22,11,205,45,10
220,220,Kato Soulion,38.168,24.016,2019-05-28,1200,24,13,205,42,10
221,221,Kato Soulion,38.168,24.016,2019-05-28,1500,26,15,205,40,10
222,222,Kato Soulion,38.168,24.016,2019-05-28,1800,21,18,225,62,10
223,223,Kato Soulion,38.168,24.016,2019-05-28,2100,20,12,225,64,10
224,224,Kato Soulion,38.168,24.016,2019-05-29,0,16,12,45,65,10
225,225,Kato Soulion,38.168,24.016,2019-05-29,300,14,10,45,72,10
226,226,Kato Soulion,38.168,24.016,2019-05-29,600,17,8,45,58,10
227,227,Kato Soulion,38.168,24.016,2019-05-29,900,21,5,225,45,10
228,228,Kato Soulion,38.168,24.016,2019-05-29,1200,23,7,155,42,10
229,229,Kato Soulion,38.168,24.016,2019-05-29,1500,24,9,115,39,10
230,230,Kato Soulion,38.168,24.016,2019-05-29,1800,21,10,155,49,10
231,231,Kato Soulion,38.168,24.016,2019-05-29,2100,18,11,205,57,10
232,232,Kato Soulion,38.168,24.016,2019-05-30,0,16,10,45,61,10
233,233,Kato Soulion,38.168,24.016,2019-05-30,300,15,9,270,62,10
234,234,Kato Soulion,38.168,24.016,2019-05-30,600,18,8,270,51,10
235,235,Kato Soulion,38.168,24.016,2019-05-30,900,23,6,315,41,10
236,236,Kato Soulion,38.168,24.016,2019-05-30,1200,25,6,180,42,10
237,237,Kato Soulion,38.168,24.016,2019-05-30,1500,25,5,65,43,10
238,238,Kato Soulion,38.168,24.016,2019-05-30,1800,21,8,135,52,10
239,239,Kato Soulion,38.168,24.016,2019-05-30,2100,18,11,205,51,10
240,240,Kato Soulion,38.168,24.016,2019-05-31,0,17,9,225,47,10
241,241,Kato Soulion,38.168,24.016,2019-05-31,300,16,7,270,47,10
242,242,Kato Soulion,38.168,24.016,2019-05-31,600,19,7,315,45,10
243,243,Kato Soulion,38.168,24.016,2019-05-31,900,23,10,335,45,10
244,244,Kato Soulion,38.168,24.016,2019-05-31,1200,23,12,180,50,10
245,245,Kato Soulion,38.168,24.016,2019-05-31,1500,22,10,25,55,10
246,246,Kato Soulion,38.168,24.016,2019-05-31,1800,19,9,65,70,10
247,247,Kato Soulion,38.168,24.016,2019-05-31,2100,16,5,115,72,10
248,248,Kato Soulion,38.168,24.016,2019-06-01,0,15,3,205,77,10
249,249,Kato Soulion,38.168,24.016,2019-06-01,300,14,6,335,89,10
250,250,Kato Soulion,38.168,24.016,2019-06-01,600,17,10,335,69,10
251,251,Kato Soulion,38.168,24.016,2019-06-01,900,19,10,335,56,10
252,252,Kato Soulion,38.168,24.016,2019-06-01,1200,20,8,180,59,10
253,253,Kato Soulion,38.168,24.016,2019-06-01,1500,21,9,25,62,10
254,254,Kato Soulion,38.168,24.016,2019-06-01,1800,18,8,65,74,10
255,255,Kato Soulion,38.168,24.016,2019-06-01,2100,17,6,135,77,10
256,256,Kato Soulion,38.168,24.016,2019-06-02,0,16,5,180,78,10
257,257,Kato Soulion,38.168,24.016,2019-06-02,300,15,3,155,83,10
258,258,Kato Soulion,38.168,24.016,2019-06-02,600,16,4,45,70,10
259,259,Kato Soulion,38.168,24.016,2019-06-02,900,20,5,65,61,10
260,260,Kato Soulion,38.168,24.016,2019-06-02,1200,21,8,65,59,9
261,261,Kato Soulion,38.168,24.016,2019-06-02,1500,20,11,90,56,7
262,262,Kato Soulion,38.168,24.016,2019-06-02,1800,18,11,115,62,7
263,263,Kato Soulion,38.168,24.016,2019-06-02,2100,17,8,155,62,10
264,264,Kato Soulion,38.168,24.016,2019-06-03,0,15,9,45,68,10
265,265,Kato Soulion,38.168,24.016,2019-06-03,300,14,9,45,71,10
266,266,Kato Soulion,38.168,24.016,2019-06-03,600,16,9,270,58,10
267,267,Kato Soulion,38.168,24.016,2019-06-03,900,19,7,315,45,10
268,268,Kato Soulion,38.168,24.016,2019-06-03,1200,21,7,180,42,10
269,269,Kato Soulion,38.168,24.016,2019-06-03,1500,21,8,90,38,10
270,270,Kato Soulion,38.168,24.016,2019-06-03,1800,19,10,135,51,10
271,271,Kato Soulion,38.168,24.016,2019-06-03,2100,16,10,205,65,10
272,272,Kato Soulion,38.168,24.016,2019-06-04,0,15,10,45,70,10
273,273,Kato Soulion,38.168,24.016,2019-06-04,300,14,9,270,72,10
274,274,Kato Soulion,38.168,24.016,2019-06-04,600,16,7,270,60,10
275,275,Kato Soulion,38.168,24.016,2019-06-04,900,19,6,315,50,10
276,276,Kato Soulion,38.168,24.016,2019-06-04,1200,21,8,180,51,10
277,277,Kato Soulion,38.168,24.016,2019-06-04,1500,20,11,90,52,10
278,278,Kato Soulion,38.168,24.016,2019-06-04,1800,18,9,135,61,10
279,279,Kato Soulion,38.168,24.016,2019-06-04,2100,17,11,155,68,9
280,280,Kato Soulion,38.168,24.016,2019-06-05,0,15,10,205,70,9
281,281,Kato Soulion,38.168,24.016,2019-06-05,300,15,8,205,74,10
282,282,Kato Soulion,38.168,24.016,2019-06-05,600,17,6,45,61,10
283,283,Kato Soulion,38.168,24.016,2019-06-05,900,21,4,205,52,10
284,284,Kato Soulion,38.168,24.016,2019-06-05,1200,22,8,155,53,10
285,285,Kato Soulion,38.168,24.016,2019-06-05,1500,22,12,115,53,9
286,286,Kato Soulion,38.168,24.016,2019-06-05,1800,20,12,135,61,9
287,287,Kato Soulion,38.168,24.016,2019-06-05,2100,18,10,155,64,10
288,288,Kato Soulion,38.168,24.016,2019-06-06,0,17,8,205,66,10
289,289,Kato Soulion,38.168,24.016,2019-06-06,300,16,6,45,69,10
290,290,Kato Soulion,38.168,24.016,2019-06-06,600,18,6,315,59,10
291,291,Kato Soulion,38.168,24.016,2019-06-06,900,21,6,225,53,10
292,292,Kato Soulion,38.168,24.016,2019-06-06,1200,22,8,135,55,10
293,293,Kato Soulion,38.168,24.016,2019-06-06,1500,22,6,65,57,10
294,294,Kato Soulion,38.168,24.016,2019-06-06,1800,20,9,90,64,10
295,295,Kato Soulion,38.168,24.016,2019-06-06,2100,18,8,135,65,10
296,296,Kato Soulion,38.168,24.016,2019-06-07,0,18,8,205,65,10
297,297,Kato Soulion,38.168,24.016,2019-06-07,300,17,6,45,69,10
298,298,Kato Soulion,38.168,24.016,2019-06-07,600,20,8,315,60,10
299,299,Kato Soulion,38.168,24.016,2019-06-07,900,23,10,225,55,10
300,300,Kato Soulion,38.168,24.016,2019-06-07,1200,24,11,115,51,10
301,301,Kato Soulion,38.168,24.016,2019-06-07,1500,25,12,25,48,10
302,302,Kato Soulion,38.168,24.016,2019-06-07,1800,22,9,25,62,10
303,303,Kato Soulion,38.168,24.016,2019-06-07,2100,19,4,25,61,10
304,304,Kato Soulion,38.168,24.016,2019-06-08,0,18,2,335,60,10
305,305,Kato Soulion,38.168,24.016,2019-06-08,300,17,5,335,60,10
306,306,Kato Soulion,38.168,24.016,2019-06-08,600,20,8,360,52,10
307,307,Kato Soulion,38.168,24.016,2019-06-08,900,25,11,335,47,10
308,308,Kato Soulion,38.168,24.016,2019-06-08,1200,26,12,360,46,10
309,309,Kato Soulion,38.168,24.016,2019-06-08,1500,26,14,360,45,10
310,310,Kato Soulion,38.168,24.016,2019-06-08,1800,23,10,45,58,10
311,311,Kato Soulion,38.168,24.016,2019-06-08,2100,21,6,115,56,10
312,312,Kato Soulion,38.168,24.016,2019-06-09,0,19,6,315,55,9
313,313,Kato Soulion,38.168,24.016,2019-06-09,300,19,8,315,58,10
314,314,Kato Soulion,38.168,24.016,2019-06-09,600,21,10,335,57,10
315,315,Kato Soulion,38.168,24.016,2019-06-09,900,24,14,335,53,10
316,316,Kato Soulion,38.168,24.016,2019-06-09,1200,25,16,180,54,10
317,317,Kato Soulion,38.168,24.016,2019-06-09,1500,24,18,360,55,10
318,318,Kato Soulion,38.168,24.016,2019-06-09,1800,22,17,115,69,10
319,319,Kato Soulion,38.168,24.016,2019-06-09,2100,20,13,335,77,9
320,320,Kato Soulion,38.168,24.016,2019-06-10,0,19,13,335,84,9
321,321,Kato Soulion,38.168,24.016,2019-06-10,300,18,13,360,87,10
322,322,Kato Soulion,38.168,24.016,2019-06-10,600,19,17,45,73,9
323,323,Kato Soulion,38.168,24.016,2019-06-10,900,21,23,360,65,10
324,324,Kato Soulion,38.168,24.016,2019-06-10,1200,22,22,65,62,10
325,325,Kato Soulion,38.168,24.016,2019-06-10,1500,22,21,115,60,10
326,326,Kato Soulion,38.168,24.016,2019-06-10,1800,20,17,335,69,10
327,327,Kato Soulion,38.168,24.016,2019-06-10,2100,20,12,315,70,10
328,328,Kato Soulion,38.168,24.016,2019-06-11,0,18,10,315,78,10
329,329,Kato Soulion,38.168,24.016,2019-06-11,300,17,11,315,81,10
330,330,Kato Soulion,38.168,24.016,2019-06-11,600,19,11,335,69,9
331,331,Kato Soulion,38.168,24.016,2019-06-11,900,21,13,225,60,10
332,332,Kato Soulion,38.168,24.016,2019-06-11,1200,23,12,115,56,10
333,333,Kato Soulion,38.168,24.016,2019-06-11,1500,23,12,360,52,10
334,334,Kato Soulion,38.168,24.016,2019-06-11,1800,23,7,25,62,10
335,335,Kato Soulion,38.168,24.016,2019-06-11,2100,20,3,115,62,10
336,336,Kato Soulion,38.168,24.016,2019-06-12,0,19,5,205,61,10
337,337,Kato Soulion,38.168,24.016,2019-06-12,300,17,5,270,63,10
338,338,Kato Soulion,38.168,24.016,2019-06-12,600,20,6,315,53,10
339,339,Kato Soulion,38.168,24.016,2019-06-12,900,24,8,315,45,10
340,340,Kato Soulion,38.168,24.016,2019-06-12,1200,26,9,180,44,10
341,341,Kato Soulion,38.168,24.016,2019-06-12,1500,26,10,25,42,10
342,342,Kato Soulion,38.168,24.016,2019-06-12,1800,23,7,65,63,10
343,343,Kato Soulion,38.168,24.016,2019-06-12,2100,20,4,155,65,9
344,344,Kato Soulion,38.168,24.016,2019-06-13,0,19,4,315,63,10
345,345,Kato Soulion,38.168,24.016,2019-06-13,300,18,8,315,67,10
346,346,Kato Soulion,38.168,24.016,2019-06-13,600,22,9,315,50,10
347,347,Kato Soulion,38.168,24.016,2019-06-13,900,25,10,225,39,10
348,348,Kato Soulion,38.168,24.016,2019-06-13,1200,27,11,115,36,10
349,349,Kato Soulion,38.168,24.016,2019-06-13,1500,28,12,25,33,10
350,350,Kato Soulion,38.168,24.016,2019-06-13,1800,23,9,25,47,10
351,351,Kato Soulion,38.168,24.016,2019-06-13,2100,21,4,115,45,10
352,352,Kato Soulion,38.168,24.016,2019-06-14,0,20,2,315,45,10
