,name,latitude,longitude,date,time,temperature,wind_speed,wind_dir,humidity,visibility
28,Aigeirouses,38.07,23.159,2019-05-04,1200,17,13,205,63,10
29,Aigeirouses,38.07,23.159,2019-05-04,1500,18,12,180,55,10
30,Aigeirouses,38.07,23.159,2019-05-04,1800,17,14,180,58,10
31,Aigeirouses,38.07,23.159,2019-05-04,2100,16,17,155,67,10
32,Aigeirouses,38.07,23.159,2019-05-05,0,15,9,155,75,10
33,Aigeirouses,38.07,23.159,2019-05-05,300,14,8,155,83,10
34,Aigeirouses,38.07,23.159,2019-05-05,600,16,13,155,67,10
35,Aigeirouses,38.07,23.159,2019-05-05,900,21,21,155,52,10
36,Aigeirouses,38.07,23.159,2019-05-05,1200,22,31,155,56,10
37,Aigeirouses,38.07,23.159,2019-05-05,1500,21,26,180,67,10
38,Aigeirouses,38.07,23.159,2019-05-05,1800,19,16,205,81,10
39,Aigeirouses,38.07,23.159,2019-05-05,2100,20,8,45,80,10
40,Aigeirouses,38.07,23.159,2019-05-06,0,18,7,270,77,10
41,Aigeirouses,38.07,23.159,2019-05-06,300,15,11,270,74,10
42,Aigeirouses,38.07,23.159,2019-05-06,600,15,13,270,56,10
43,Aigeirouses,38.07,23.159,2019-05-06,900,20,16,270,39,10
44,Aigeirouses,38.07,23.159,2019-05-06,1200,23,21,45,34,10
45,Aigeirouses,38.07,23.159,2019-05-06,1500,22,27,45,27,10
46,Aigeirouses,38.07,23.159,2019-05-06,1800,19,30,270,48,10
47,Aigeirouses,38.07,23.159,2019-05-06,2100,14,25,270,55,10
48,Aigeirouses,38.07,23.159,2019-05-07,0,14,21,45,57,10
49,Aigeirouses,38.07,23.159,2019-05-07,300,13,17,45,58,10
50,Aigeirouses,38.07,23.159,2019-05-07,600,14,18,45,52,10
51,Aigeirouses,38.07,23.159,2019-05-07,900,17,22,270,42,10
52,Aigeirouses,38.07,23.159,2019-05-07,1200,20,23,315,37,10
53,Aigeirouses,38.07,23.159,2019-05-07,1500,19,19,315,40,10
54,Aigeirouses,38.07,23.159,2019-05-07,1800,17,17,315,52,10
55,Aigeirouses,38.07,23.159,2019-05-07,2100,15,7,315,61,10
56,Aigeirouses,38.07,23.159,2019-05-08,0,14,5,315,64,10
57,Aigeirouses,38.07,23.159,2019-05-08,300,13,9,315,67,10
58,Aigeirouses,38.07,23.159,2019-05-08,600,13,8,335,55,10
59,Aigeirouses,38.07,23.159,2019-05-08,900,17,6,315,43,10
60,Aigeirouses,38.07,23.159,2019-05-08,1200,19,4,45,42,10
61,Aigeirouses,38.07,23.159,2019-05-08,1500,18,9,180,48,10
62,Aigeirouses,38.07,23.159,2019-05-08,1800,18,9,155,61,10
63,Aigeirouses,38.07,23.159,2019-05-08,2100,15,11,180,69,10
64,Aigeirouses,38.07,23.159,2019-05-09,0,15,6,180,74,10
65,Aigeirouses,38.07,23.159,2019-05-09,300,14,5,225,79,10
66,Aigeirouses,38.07,23.159,2019-05-09,600,15,4,45,67,10
67,Aigeirouses,38.07,23.159,2019-05-09,900,18,6,205,56,10
68,Aigeirouses,38.07,23.159,2019-05-09,1200,20,14,180,52,10
69,Aigeirouses,38.07,23.159,2019-05-09,1500,20,19,180,52,10
70,Aigeirouses,38.07,23.159,2019-05-09,1800,18,14,180,61,10
71,Aigeirouses,38.07,23.159,2019-05-09,2100,17,9,205,60,10
72,Aigeirouses,38.07,23.159,2019-05-10,0,16,9,225,64,10
73,Aigeirouses,38.07,23.159,2019-05-10,300,16,11,270,62,10
74,Aigeirouses,38.07,23.159,2019-05-10,600,16,11,270,50,10
75,Aigeirouses,38.07,23.159,2019-05-10,900,21,9,270,40,10
76,Aigeirouses,38.07,23.159,2019-05-10,1200,24,9,225,38,10
77,Aigeirouses,38.07,23.159,2019-05-10,1500,23,11,180,43,10
78,Aigeirouses,38.07,23.159,2019-05-10,1800,20,11,135,56,10
79,Aigeirouses,38.07,23.159,2019-05-10,2100,19,7,115,64,10
80,Aigeirouses,38.07,23.159,2019-05-11,0,18,4,65,70,10
81,Aigeirouses,38.07,23.159,2019-05-11,300,17,3,25,72,10
82,Aigeirouses,38.07,23.159,2019-05-11,600,17,5,360,59,10
83,Aigeirouses,38.07,23.159,2019-05-11,900,22,7,25,44,10
84,Aigeirouses,38.07,23.159,2019-05-11,1200,24,8,65,42,10
85,Aigeirouses,38.07,23.159,2019-05-11,1500,23,11,135,49,10
86,Aigeirouses,38.07,23.159,2019-05-11,1800,21,13,155,63,10
87,Aigeirouses,38.07,23.159,2019-05-11,2100,20,9,180,68,10
88,Aigeirouses,38.07,23.159,2019-05-12,0,18,5,205,70,10
89,Aigeirouses,38.07,23.159,2019-05-12,300,18,4,225,71,10
90,Aigeirouses,38.07,23.159,2019-05-12,600,18,5,205,57,10
91,Aigeirouses,38.07,23.159,2019-05-12,900,21,9,180,48,10
92,Aigeirouses,38.07,23.159,2019-05-12,1200,23,13,180,45,10
93,Aigeirouses,38.07,23.159,2019-05-12,1500,23,20,180,45,10
94,Aigeirouses,38.07,23.159,2019-05-12,1800,20,16,155,57,10
95,Aigeirouses,38.07,23.159,2019-05-12,2100,19,11,155,63,10
96,Aigeirouses,38.07,23.159,2019-05-13,0,18,9,155,69,10
97,Aigeirouses,38.07,23.159,2019-05-13,300,16,8,155,73,10
98,Aigeirouses,38.07,23.159,2019-05-13,600,17,6,155,56,10
99,Aigeirouses,38.07,23.159,2019-05-13,900,21,11,155,45,9
100,Aigeirouses,38.07,23.159,2019-05-13,1200,22,15,155,40,9
101,Aigeirouses,38.07,23.159,2019-05-13,1500,21,17,155,42,10
102,Aigeirouses,38.07,23.159,2019-05-13,1800,21,15,135,53,9
103,Aigeirouses,38.07,23.159,2019-05-13,2100,18,11,135,64,9
104,Aigeirouses,38.07,23.159,2019-05-14,0,17,6,115,69,10
105,Aigeirouses,38.07,23.159,2019-05-14,300,17,5,90,70,10
106,Aigeirouses,38.07,23.159,2019-05-14,600,17,7,90,67,10
107,Aigeirouses,38.07,23.159,2019-05-14,900,20,10,135,56,10
108,Aigeirouses,38.07,23.159,2019-05-14,1200,22,19,155,58,10
109,Aigeirouses,38.07,23.159,2019-05-14,1500,21,21,180,62,10
110,Aigeirouses,38.07,23.159,2019-05-14,1800,19,19,155,79,10
111,Aigeirouses,38.07,23.159,2019-05-14,2100,19,10,155,82,10
112,Aigeirouses,38.07,23.159,2019-05-15,0,18,4,180,82,10
113,Aigeirouses,38.07,23.159,2019-05-15,300,17,3,45,80,10
114,Aigeirouses,38.07,23.159,2019-05-15,600,17,5,315,57,10
115,Aigeirouses,38.07,23.159,2019-05-15,900,20,7,270,48,10
116,Aigeirouses,38.07,23.159,2019-05-15,1200,22,9,155,51,10
117,Aigeirouses,38.07,23.159,2019-05-15,1500,22,19,155,55,10
118,Aigeirouses,38.07,23.159,2019-05-15,1800,19,14,155,66,10
119,Aigeirouses,38.07,23.159,2019-05-15,2100,17,8,205,68,10
120,Aigeirouses,38.07,23.159,2019-05-16,0,16,3,205,67,10
121,Aigeirouses,38.07,23.159,2019-05-16,300,16,4,315,69,10
122,Aigeirouses,38.07,23.159,2019-05-16,600,17,7,315,56,10
123,Aigeirouses,38.07,23.159,2019-05-16,900,21,9,270,47,10
124,Aigeirouses,38.07,23.159,2019-05-16,1200,23,13,225,41,10
125,Aigeirouses,38.07,23.159,2019-05-16,1500,22,16,205,44,10
126,Aigeirouses,38.07,23.159,2019-05-16,1800,21,13,180,55,10
127,Aigeirouses,38.07,23.159,2019-05-16,2100,20,7,225,57,10
128,Aigeirouses,38.07,23.159,2019-05-17,0,18,5,315,62,10
129,Aigeirouses,38.07,23.159,2019-05-17,300,17,6,205,67,10
130,Aigeirouses,38.07,23.159,2019-05-17,600,17,5,115,56,10
131,Aigeirouses,38.07,23.159,2019-05-17,900,21,5,315,47,9
132,Aigeirouses,38.07,23.159,2019-05-17,1200,23,4,45,46,10
133,Aigeirouses,38.07,23.159,2019-05-17,1500,23,6,90,52,9
134,Aigeirouses,38.07,23.159,2019-05-17,1800,22,6,135,59,9
135,Aigeirouses,38.07,23.159,2019-05-17,2100,20,5,180,65,10
136,Aigeirouses,38.07,23.159,2019-05-18,0,18,6,270,66,10
137,Aigeirouses,38.07,23.159,2019-05-18,300,17,8,315,67,10
138,Aigeirouses,38.07,23.159,2019-05-18,600,18,8,315,56,10
139,Aigeirouses,38.07,23.159,2019-05-18,900,23,7,45,45,10
140,Aigeirouses,38.07,23.159,2019-05-18,1200,25,9,205,38,10
141,Aigeirouses,38.07,23.159,2019-05-18,1500,24,14,180,41,10
142,Aigeirouses,38.07,23.159,2019-05-18,1800,21,13,180,54,10
143,Aigeirouses,38.07,23.159,2019-05-18,2100,21,8,155,57,10
144,Aigeirouses,38.07,23.159,2019-05-19,0,19,7,180,59,10
145,Aigeirouses,38.07,23.159,2019-05-19,300,18,6,155,61,10
146,Aigeirouses,38.07,23.159,2019-05-19,600,19,7,155,55,10
147,Aigeirouses,38.07,23.159,2019-05-19,900,22,12,155,45,10
148,Aigeirouses,38.07,23.159,2019-05-19,1200,24,17,155,46,10
149,Aigeirouses,38.07,23.159,2019-05-19,1500,23,20,155,47,10
150,Aigeirouses,38.07,23.159,2019-05-19,1800,21,18,155,63,10
151,Aigeirouses,38.07,23.159,2019-05-19,2100,20,12,155,71,10
152,Aigeirouses,38.07,23.159,2019-05-20,0,19,9,180,72,10
153,Aigeirouses,38.07,23.159,2019-05-20,300,18,6,45,62,10
154,Aigeirouses,38.07,23.159,2019-05-20,600,19,8,270,46,10
155,Aigeirouses,38.07,23.159,2019-05-20,900,24,8,45,34,10
156,Aigeirouses,38.07,23.159,2019-05-20,1200,25,11,225,34,10
157,Aigeirouses,38.07,23.159,2019-05-20,1500,25,13,180,42,10
158,Aigeirouses,38.07,23.159,2019-05-20,1800,23,13,155,56,10
159,Aigeirouses,38.07,23.159,2019-05-20,2100,21,9,155,66,10
160,Aigeirouses,38.07,23.159,2019-05-21,0,20,7,270,67,10
161,Aigeirouses,38.07,23.159,2019-05-21,300,19,6,315,65,10
162,Aigeirouses,38.07,23.159,2019-05-21,600,21,9,315,46,10
163,Aigeirouses,38.07,23.159,2019-05-21,900,24,9,270,37,10
164,Aigeirouses,38.07,23.159,2019-05-21,1200,27,7,45,30,10
165,Aigeirouses,38.07,23.159,2019-05-21,1500,26,14,225,44,10
166,Aigeirouses,38.07,23.159,2019-05-21,1800,25,13,225,54,10
167,Aigeirouses,38.07,23.159,2019-05-21,2100,22,10,270,42,10
168,Aigeirouses,38.07,23.159,2019-05-22,0,21,6,315,45,10
169,Aigeirouses,38.07,23.159,2019-05-22,300,19,10,315,46,10
170,Aigeirouses,38.07,23.159,2019-05-22,600,19,9,315,36,10
171,Aigeirouses,38.07,23.159,2019-05-22,900,23,7,270,32,10
172,Aigeirouses,38.07,23.159,2019-05-22,1200,26,7,155,25,10
173,Aigeirouses,38.07,23.159,2019-05-22,1500,25,10,155,30,10
174,Aigeirouses,38.07,23.159,2019-05-22,1800,23,10,155,41,10
175,Aigeirouses,38.07,23.159,2019-05-22,2100,20,7,225,46,10
176,Aigeirouses,38.07,23.159,2019-05-23,0,20,9,205,53,10
177,Aigeirouses,38.07,23.159,2019-05-23,300,20,6,225,54,10
178,Aigeirouses,38.07,23.159,2019-05-23,600,21,5,270,47,10
179,Aigeirouses,38.07,23.159,2019-05-23,900,25,6,270,35,10
180,Aigeirouses,38.07,23.159,2019-05-23,1200,29,8,180,30,10
181,Aigeirouses,38.07,23.159,2019-05-23,1500,27,12,155,35,10
182,Aigeirouses,38.07,23.159,2019-05-23,1800,25,14,155,50,10
183,Aigeirouses,38.07,23.159,2019-05-23,2100,20,9,155,61,10
184,Aigeirouses,38.07,23.159,2019-05-24,0,18,8,270,57,7
185,Aigeirouses,38.07,23.159,2019-05-24,300,18,11,315,64,10
186,Aigeirouses,38.07,23.159,2019-05-24,600,18,11,315,55,10
187,Aigeirouses,38.07,23.159,2019-05-24,900,22,12,315,42,10
188,Aigeirouses,38.07,23.159,2019-05-24,1200,24,8,315,38,10
189,Aigeirouses,38.07,23.159,2019-05-24,1500,25,8,270,40,10
190,Aigeirouses,38.07,23.159,2019-05-24,1800,22,6,225,49,10
191,Aigeirouses,38.07,23.159,2019-05-24,2100,20,6,225,61,10
192,Aigeirouses,38.07,23.159,2019-05-25,0,19,9,45,68,10
193,Aigeirouses,38.07,23.159,2019-05-25,300,18,10,315,72,10
194,Aigeirouses,38.07,23.159,2019-05-25,600,18,10,315,58,10
195,Aigeirouses,38.07,23.159,2019-05-25,900,23,8,270,46,10
196,Aigeirouses,38.07,23.159,2019-05-25,1200,26,8,225,38,10
197,Aigeirouses,38.07,23.159,2019-05-25,1500,26,14,180,37,10
198,Aigeirouses,38.07,23.159,2019-05-25,1800,23,14,180,51,10
199,Aigeirouses,38.07,23.159,2019-05-25,2100,22,8,180,60,10
200,Aigeirouses,38.07,23.159,2019-05-26,0,20,5,205,62,10
201,Aigeirouses,38.07,23.159,2019-05-26,300,20,4,270,65,10
202,Aigeirouses,38.07,23.159,2019-05-26,600,21,4,225,51,10
203,Aigeirouses,38.07,23.159,2019-05-26,900,25,5,65,39,10
204,Aigeirouses,38.07,23.159,2019-05-26,1200,27,13,155,36,10
205,Aigeirouses,38.07,23.159,2019-05-26,1500,26,16,155,37,10
206,Aigeirouses,38.07,23.159,2019-05-26,1800,24,12,155,46,10
207,Aigeirouses,38.07,23.159,2019-05-26,2100,23,5,155,53,10
208,Aigeirouses,38.07,23.159,2019-05-27,0,22,4,135,58,10
209,Aigeirouses,38.07,23.159,2019-05-27,300,20,3,25,57,10
210,Aigeirouses,38.07,23.159,2019-05-27,600,21,4,45,45,10
211,Aigeirouses,38.07,23.159,2019-05-27,900,23,6,65,37,10
212,Aigeirouses,38.07,23.159,2019-05-27,1200,27,13,115,29,10
213,Aigeirouses,38.07,23.159,2019-05-27,1500,27,14,155,37,10
214,Aigeirouses,38.07,23.159,2019-05-27,1800,25,13,155,53,10
215,Aigeirouses,38.07,23.159,2019-05-27,2100,22,9,155,63,10
216,Aigeirouses,38.07,23.159,2019-05-28,0,21,6,180,68,10
217,Aigeirouses,38.07,23.159,2019-05-28,300,21,6,180,68,10
218,Aigeirouses,38.07,23.159,2019-05-28,600,21,7,155,56,10
219,Aigeirouses,38.07,23.159,2019-05-28,900,25,10,180,48,10
220,Aigeirouses,38.07,23.159,2019-05-28,1200,26,13,180,45,10
221,Aigeirouses,38.07,23.159,2019-05-28,1500,26,15,155,50,10
222,Aigeirouses,38.07,23.159,2019-05-28,1800,25,13,205,66,10
223,Aigeirouses,38.07,23.159,2019-05-28,2100,23,8,270,60,10
224,Aigeirouses,38.07,23.159,2019-05-29,0,21,9,315,62,10
225,Aigeirouses,38.07,23.159,2019-05-29,300,20,13,315,66,10
226,Aigeirouses,38.07,23.159,2019-05-29,600,20,11,315,51,10
227,Aigeirouses,38.07,23.159,2019-05-29,900,25,10,270,37,10
228,Aigeirouses,38.07,23.159,2019-05-29,1200,28,11,225,31,10
229,Aigeirouses,38.07,23.159,2019-05-29,1500,27,15,205,38,10
230,Aigeirouses,38.07,23.159,2019-05-29,1800,26,13,205,49,10
231,Aigeirouses,38.07,23.159,2019-05-29,2100,23,10,225,54,10
232,Aigeirouses,38.07,23.159,2019-05-30,0,21,9,315,59,10
233,Aigeirouses,38.07,23.159,2019-05-30,300,19,9,315,61,10
234,Aigeirouses,38.07,23.159,2019-05-30,600,21,11,315,45,10
235,Aigeirouses,38.07,23.159,2019-05-30,900,27,6,315,35,10
236,Aigeirouses,38.07,23.159,2019-05-30,1200,30,12,270,31,10
237,Aigeirouses,38.07,23.159,2019-05-30,1500,30,14,45,33,10
238,Aigeirouses,38.07,23.159,2019-05-30,1800,27,14,225,42,10
239,Aigeirouses,38.07,23.159,2019-05-30,2100,25,11,45,44,10
240,Aigeirouses,38.07,23.159,2019-05-31,0,24,8,270,46,10
241,Aigeirouses,38.07,23.159,2019-05-31,300,21,8,315,47,10
242,Aigeirouses,38.07,23.159,2019-05-31,600,22,8,315,36,10
243,Aigeirouses,38.07,23.159,2019-05-31,900,29,6,315,30,10
244,Aigeirouses,38.07,23.159,2019-05-31,1200,30,4,270,28,10
245,Aigeirouses,38.07,23.159,2019-05-31,1500,30,9,180,31,10
246,Aigeirouses,38.07,23.159,2019-05-31,1800,27,13,155,45,10
247,Aigeirouses,38.07,23.159,2019-05-31,2100,24,10,180,54,10
248,Aigeirouses,38.07,23.159,2019-06-01,0,22,5,45,58,10
249,Aigeirouses,38.07,23.159,2019-06-01,300,19,8,315,65,10
250,Aigeirouses,38.07,23.159,2019-06-01,600,20,8,335,60,10
251,Aigeirouses,38.07,23.159,2019-06-01,900,24,7,270,45,10
252,Aigeirouses,38.07,23.159,2019-06-01,1200,27,8,115,37,10
253,Aigeirouses,38.07,23.159,2019-06-01,1500,26,17,155,47,10
254,Aigeirouses,38.07,23.159,2019-06-01,1800,24,14,155,58,10
255,Aigeirouses,38.07,23.159,2019-06-01,2100,23,11,155,59,10
256,Aigeirouses,38.07,23.159,2019-06-02,0,22,5,205,59,10
257,Aigeirouses,38.07,23.159,2019-06-02,300,21,5,315,61,10
258,Aigeirouses,38.07,23.159,2019-06-02,600,20,5,225,53,10
259,Aigeirouses,38.07,23.159,2019-06-02,900,24,5,45,49,10
260,Aigeirouses,38.07,23.159,2019-06-02,1200,26,10,155,39,10
261,Aigeirouses,38.07,23.159,2019-06-02,1500,25,20,180,43,10
262,Aigeirouses,38.07,23.159,2019-06-02,1800,24,14,205,48,10
263,Aigeirouses,38.07,23.159,2019-06-02,2100,21,9,45,55,10
264,Aigeirouses,38.07,23.159,2019-06-03,0,19,11,315,59,10
265,Aigeirouses,38.07,23.159,2019-06-03,300,18,13,315,61,10
266,Aigeirouses,38.07,23.159,2019-06-03,600,18,13,315,47,10
267,Aigeirouses,38.07,23.159,2019-06-03,900,23,13,315,35,10
268,Aigeirouses,38.07,23.159,2019-06-03,1200,25,14,45,34,10
269,Aigeirouses,38.07,23.159,2019-06-03,1500,24,17,225,40,10
270,Aigeirouses,38.07,23.159,2019-06-03,1800,22,16,225,48,10
271,Aigeirouses,38.07,23.159,2019-06-03,2100,20,11,45,56,10
272,Aigeirouses,38.07,23.159,2019-06-04,0,19,13,315,61,10
273,Aigeirouses,38.07,23.159,2019-06-04,300,18,13,315,64,10
274,Aigeirouses,38.07,23.159,2019-06-04,600,19,10,315,54,10
275,Aigeirouses,38.07,23.159,2019-06-04,900,23,8,315,46,10
276,Aigeirouses,38.07,23.159,2019-06-04,1200,25,8,225,42,10
277,Aigeirouses,38.07,23.159,2019-06-04,1500,25,14,180,45,10
278,Aigeirouses,38.07,23.159,2019-06-04,1800,23,15,180,54,10
279,Aigeirouses,38.07,23.159,2019-06-04,2100,21,10,180,58,10
280,Aigeirouses,38.07,23.159,2019-06-05,0,21,5,180,64,10
281,Aigeirouses,38.07,23.159,2019-06-05,300,20,5,225,70,10
282,Aigeirouses,38.07,23.159,2019-06-05,600,20,5,270,57,10
283,Aigeirouses,38.07,23.159,2019-06-05,900,25,6,45,47,10
284,Aigeirouses,38.07,23.159,2019-06-05,1200,26,10,180,42,10
285,Aigeirouses,38.07,23.159,2019-06-05,1500,26,17,180,45,10
286,Aigeirouses,38.07,23.159,2019-06-05,1800,23,15,180,57,10
287,Aigeirouses,38.07,23.159,2019-06-05,2100,23,8,180,60,10
288,Aigeirouses,38.07,23.159,2019-06-06,0,22,5,225,64,10
289,Aigeirouses,38.07,23.159,2019-06-06,300,21,7,315,68,10
290,Aigeirouses,38.07,23.159,2019-06-06,600,21,8,315,54,10
291,Aigeirouses,38.07,23.159,2019-06-06,900,26,5,270,42,10
292,Aigeirouses,38.07,23.159,2019-06-06,1200,29,5,155,36,10
293,Aigeirouses,38.07,23.159,2019-06-06,1500,28,12,155,41,10
294,Aigeirouses,38.07,23.159,2019-06-06,1800,26,14,155,50,10
295,Aigeirouses,38.07,23.159,2019-06-06,2100,24,9,180,56,10
296,Aigeirouses,38.07,23.159,2019-06-07,0,23,6,225,59,10
297,Aigeirouses,38.07,23.159,2019-06-07,300,21,6,315,63,10
298,Aigeirouses,38.07,23.159,2019-06-07,600,23,7,335,50,10
299,Aigeirouses,38.07,23.159,2019-06-07,900,28,8,225,41,10
300,Aigeirouses,38.07,23.159,2019-06-07,1200,32,6,45,35,10
301,Aigeirouses,38.07,23.159,2019-06-07,1500,32,7,115,35,10
302,Aigeirouses,38.07,23.159,2019-06-07,1800,31,10,155,46,10
303,Aigeirouses,38.07,23.159,2019-06-07,2100,26,8,205,53,10
304,Aigeirouses,38.07,23.159,2019-06-08,0,24,5,270,50,10
305,Aigeirouses,38.07,23.159,2019-06-08,300,23,6,335,49,10
306,Aigeirouses,38.07,23.159,2019-06-08,600,24,8,360,41,10
307,Aigeirouses,38.07,23.159,2019-06-08,900,30,11,45,35,10
308,Aigeirouses,38.07,23.159,2019-06-08,1200,33,15,25,30,10
309,Aigeirouses,38.07,23.159,2019-06-08,1500,33,19,25,27,10
310,Aigeirouses,38.07,23.159,2019-06-08,1800,31,17,25,37,10
311,Aigeirouses,38.07,23.159,2019-06-08,2100,28,8,135,44,10
312,Aigeirouses,38.07,23.159,2019-06-09,0,27,7,360,44,10
313,Aigeirouses,38.07,23.159,2019-06-09,300,24,9,335,47,10
314,Aigeirouses,38.07,23.159,2019-06-09,600,25,10,360,41,10
315,Aigeirouses,38.07,23.159,2019-06-09,900,31,16,45,34,10
316,Aigeirouses,38.07,23.159,2019-06-09,1200,32,24,360,35,10
317,Aigeirouses,38.07,23.159,2019-06-09,1500,31,28,25,37,10
318,Aigeirouses,38.07,23.159,2019-06-09,1800,28,27,25,46,10
319,Aigeirouses,38.07,23.159,2019-06-09,2100,25,19,115,54,10
320,Aigeirouses,38.07,23.159,2019-06-10,0,24,16,360,63,10
321,Aigeirouses,38.07,23.159,2019-06-10,300,23,18,360,69,10
322,Aigeirouses,38.07,23.159,2019-06-10,600,23,19,225,57,10
323,Aigeirouses,38.07,23.159,2019-06-10,900,27,29,360,46,10
324,Aigeirouses,38.07,23.159,2019-06-10,1200,28,33,25,43,10
325,Aigeirouses,38.07,23.159,2019-06-10,1500,28,30,360,42,10
326,Aigeirouses,38.07,23.159,2019-06-10,1800,27,23,115,50,10
327,Aigeirouses,38.07,23.159,2019-06-10,2100,24,15,335,54,10
328,Aigeirouses,38.07,23.159,2019-06-11,0,23,10,315,57,10
329,Aigeirouses,38.07,23.159,2019-06-11,300,22,10,315,58,10
330,Aigeirouses,38.07,23.159,2019-06-11,600,23,9,335,54,10
331,Aigeirouses,38.07,23.159,2019-06-11,900,28,10,335,44,10
332,Aigeirouses,38.07,23.159,2019-06-11,1200,30,12,45,39,10
333,Aigeirouses,38.07,23.159,2019-06-11,1500,29,9,65,42,10
334,Aigeirouses,38.07,23.159,2019-06-11,1800,26,12,155,55,10
335,Aigeirouses,38.07,23.159,2019-06-11,2100,26,7,155,61,10
336,Aigeirouses,38.07,23.159,2019-06-12,0,25,6,225,61,10
337,Aigeirouses,38.07,23.159,2019-06-12,300,23,5,315,59,10
338,Aigeirouses,38.07,23.159,2019-06-12,600,24,6,315,47,10
339,Aigeirouses,38.07,23.159,2019-06-12,900,28,7,315,38,10
340,Aigeirouses,38.07,23.159,2019-06-12,1200,30,8,225,33,10
341,Aigeirouses,38.07,23.159,2019-06-12,1500,29,10,205,55,10
342,Aigeirouses,38.07,23.159,2019-06-12,1800,27,10,155,60,10
343,Aigeirouses,38.07,23.159,2019-06-12,2100,25,8,135,63,9
344,Aigeirouses,38.07,23.159,2019-06-13,0,25,4,205,62,10
345,Aigeirouses,38.07,23.159,2019-06-13,300,24,7,335,61,10
346,Aigeirouses,38.07,23.159,2019-06-13,600,25,8,335,51,10
347,Aigeirouses,38.07,23.159,2019-06-13,900,29,8,45,42,10
348,Aigeirouses,38.07,23.159,2019-06-13,1200,32,8,45,36,10
349,Aigeirouses,38.07,23.159,2019-06-13,1500,32,7,90,41,10
350,Aigeirouses,38.07,23.159,2019-06-13,1800,30,10,155,54,10
351,Aigeirouses,38.07,23.159,2019-06-13,2100,28,7,180,52,10
352,Aigeirouses,38.07,23.159,2019-06-14,0,26,4,225,48,10
353,Aigeirouses,38.07,23.159,2019-06-14,300,25,4,205,49,10
354,Aigeirouses,38.07,23.159,2019-06-14,600,26,3,25,38,10
355,Aigeirouses,38.07,23.159,2019-06-14,900,32,2,45,35,10
356,Aigeirouses,38.07,23.159,2019-06-14,1200,32,2,115,36,10
357,Aigeirouses,38.07,23.159,2019-06-14,1500,33,6,155,39,10
358,Aigeirouses,38.07,23.159,2019-06-14,1800,31,4,90,49,10
359,Aigeirouses,38.07,23.159,2019-06-14,2100,28,4,25,48,10
360,Aigeirouses,38.07,23.159,2019-06-15,0,27,8,135,46,10
361,Aigeirouses,38.07,23.159,2019-06-15,300,25,10,45,50,10
362,Aigeirouses,38.07,23.159,2019-06-15,600,25,12,115,48,10
363,Aigeirouses,38.07,23.159,2019-06-15,900,30,19,45,39,10
364,Aigeirouses,38.07,23.159,2019-06-15,1200,31,31,360,35,10
365,Aigeirouses,38.07,23.159,2019-06-15,1500,31,27,360,34,10
366,Aigeirouses,38.07,23.159,2019-06-15,1800,29,26,360,43,10
367,Aigeirouses,38.07,23.159,2019-06-15,2100,27,14,360,52,10
368,Aigeirouses,38.07,23.159,2019-06-16,0,24,11,115,58,10
369,Aigeirouses,38.07,23.159,2019-06-16,300,23,12,335,66,10
370,Aigeirouses,38.07,23.159,2019-06-16,600,25,17,225,53,10
