,name,latitude,longitude,date,time,temperature,wind_speed,wind_dir,humidity,visibility,fire
1652,Anthousa,38.025,23.876,2020-05-23,1200,22,14,180,37,10,0
1653,Anthousa,38.025,23.876,2020-05-23,1500,24,23,360,36,10,0
1654,Anthousa,38.025,23.876,2020-05-23,1800,21,21,25,43,10,0
1655,Anthousa,38.025,23.876,2020-05-23,2100,16,10,45,58,10,0
1656,Anthousa,38.025,23.876,2020-05-24,0,16,5,45,58,10,0
1657,Anthousa,38.025,23.876,2020-05-24,300,15,9,45,56,10,0
1658,Anthousa,38.025,23.876,2020-05-24,600,15,9,45,56,10,0
1659,Anthousa,38.025,23.876,2020-05-24,900,19,6,90,43,10,0
1660,Anthousa,38.025,23.876,2020-05-24,1200,22,8,135,42,10,0
1661,Anthousa,38.025,23.876,2020-05-24,1500,23,10,180,40,10,0
1662,Anthousa,38.025,23.876,2020-05-24,1800,21,10,205,49,10,0
1663,Anthousa,38.025,23.876,2020-05-24,2100,19,5,135,59,10,0
1664,Anthousa,38.025,23.876,2020-05-25,0,19,3,115,66,10,0
1665,Anthousa,38.025,23.876,2020-05-25,300,17,9,25,68,10,0
1666,Anthousa,38.025,23.876,2020-05-25,600,17,12,135,66,10,0
1667,Anthousa,38.025,23.876,2020-05-25,900,20,15,45,58,10,0
1668,Anthousa,38.025,23.876,2020-05-25,1200,22,13,135,60,10,0
1669,Anthousa,38.025,23.876,2020-05-25,1500,22,12,25,61,10,0
1670,Anthousa,38.025,23.876,2020-05-25,1800,20,11,25,57,10,0
1671,Anthousa,38.025,23.876,2020-05-25,2100,18,9,25,59,10,0
1672,Anthousa,38.025,23.876,2020-05-26,0,17,8,360,62,10,0
1673,Anthousa,38.025,23.876,2020-05-26,300,16,8,45,66,10,0
1674,Anthousa,38.025,23.876,2020-05-26,600,16,8,360,63,10,0
1675,Anthousa,38.025,23.876,2020-05-26,900,19,8,25,53,10,0
1676,Anthousa,38.025,23.876,2020-05-26,1200,19,6,45,55,9,0
1677,Anthousa,38.025,23.876,2020-05-26,1500,19,9,65,56,7,0
1678,Anthousa,38.025,23.876,2020-05-26,1800,18,8,65,61,7,0
1679,Anthousa,38.025,23.876,2020-05-26,2100,16,9,45,70,8,0
1680,Anthousa,38.025,23.876,2020-05-27,0,15,10,115,70,10,0
1681,Anthousa,38.025,23.876,2020-05-27,300,14,12,335,73,9,0
1682,Anthousa,38.025,23.876,2020-05-27,600,14,15,335,74,10,0
1683,Anthousa,38.025,23.876,2020-05-27,900,15,18,335,68,10,0
1684,Anthousa,38.025,23.876,2020-05-27,1200,17,17,315,62,10,0
1685,Anthousa,38.025,23.876,2020-05-27,1500,18,17,45,56,10,0
1686,Anthousa,38.025,23.876,2020-05-27,1800,18,14,115,57,10,0
1687,Anthousa,38.025,23.876,2020-05-27,2100,16,10,335,65,10,0
1688,Anthousa,38.025,23.876,2020-05-28,0,14,10,335,67,10,0
1689,Anthousa,38.025,23.876,2020-05-28,300,13,9,335,68,10,0
1690,Anthousa,38.025,23.876,2020-05-28,600,13,8,335,66,10,0
1691,Anthousa,38.025,23.876,2020-05-28,900,18,9,360,56,10,0
1692,Anthousa,38.025,23.876,2020-05-28,1200,19,7,315,52,10,0
1693,Anthousa,38.025,23.876,2020-05-28,1500,21,5,270,48,10,0
1694,Anthousa,38.025,23.876,2020-05-28,1800,20,5,205,52,9,0
1695,Anthousa,38.025,23.876,2020-05-28,2100,17,8,205,65,10,0
1696,Anthousa,38.025,23.876,2020-05-29,0,15,5,45,67,10,0
1697,Anthousa,38.025,23.876,2020-05-29,300,15,5,270,69,10,0
1698,Anthousa,38.025,23.876,2020-05-29,600,15,5,315,67,10,0
1699,Anthousa,38.025,23.876,2020-05-29,900,20,5,335,51,10,0
1700,Anthousa,38.025,23.876,2020-05-29,1200,20,10,45,49,10,0
1701,Anthousa,38.025,23.876,2020-05-29,1500,21,16,180,46,9,0
1702,Anthousa,38.025,23.876,2020-05-29,1800,20,11,205,51,10,0
1703,Anthousa,38.025,23.876,2020-05-29,2100,17,8,205,61,10,0
1704,Anthousa,38.025,23.876,2020-05-30,0,16,6,225,66,10,0
1705,Anthousa,38.025,23.876,2020-05-30,300,16,4,45,65,10,0
1706,Anthousa,38.025,23.876,2020-05-30,600,15,3,315,60,10,0
1707,Anthousa,38.025,23.876,2020-05-30,900,20,3,45,47,10,0
1708,Anthousa,38.025,23.876,2020-05-30,1200,21,8,225,44,10,0
1709,Anthousa,38.025,23.876,2020-05-30,1500,22,14,205,41,10,0
1710,Anthousa,38.025,23.876,2020-05-30,1800,21,14,205,47,10,0
1711,Anthousa,38.025,23.876,2020-05-30,2100,19,6,205,56,10,0
1712,Anthousa,38.025,23.876,2020-05-31,0,18,3,180,61,10,0
1713,Anthousa,38.025,23.876,2020-05-31,300,17,3,45,67,10,0
1714,Anthousa,38.025,23.876,2020-05-31,600,16,4,45,65,10,0
1715,Anthousa,38.025,23.876,2020-05-31,900,20,9,225,51,10,0
1716,Anthousa,38.025,23.876,2020-05-31,1200,21,11,225,46,10,0
1717,Anthousa,38.025,23.876,2020-05-31,1500,23,13,205,40,10,0
1718,Anthousa,38.025,23.876,2020-05-31,1800,21,14,205,50,10,0
1719,Anthousa,38.025,23.876,2020-05-31,2100,19,10,205,64,10,0
1720,Anthousa,38.025,23.876,2020-06-01,0,17,5,225,62,10,0
1721,Anthousa,38.025,23.876,2020-06-01,300,16,5,45,66,10,0
1722,Anthousa,38.025,23.876,2020-06-01,600,16,6,270,63,10,0
1723,Anthousa,38.025,23.876,2020-06-01,900,21,8,315,50,10,0
1724,Anthousa,38.025,23.876,2020-06-01,1200,21,5,45,47,9,0
1725,Anthousa,38.025,23.876,2020-06-01,1500,22,10,205,45,8,0
1726,Anthousa,38.025,23.876,2020-06-01,1800,20,9,155,58,8,0
1727,Anthousa,38.025,23.876,2020-06-01,2100,18,2,225,64,9,0
1728,Anthousa,38.025,23.876,2020-06-02,0,16,7,135,71,10,0
1729,Anthousa,38.025,23.876,2020-06-02,300,15,11,335,75,10,0
1730,Anthousa,38.025,23.876,2020-06-02,600,15,12,335,69,10,0
1731,Anthousa,38.025,23.876,2020-06-02,900,19,12,360,55,10,0
1732,Anthousa,38.025,23.876,2020-06-02,1200,21,8,315,49,10,0
1733,Anthousa,38.025,23.876,2020-06-02,1500,23,10,315,44,10,0
1734,Anthousa,38.025,23.876,2020-06-02,1800,22,6,180,51,10,0
1735,Anthousa,38.025,23.876,2020-06-02,2100,20,5,155,64,10,0
1736,Anthousa,38.025,23.876,2020-06-03,0,14,4,225,74,10,0
1737,Anthousa,38.025,23.876,2020-06-03,300,17,4,315,73,10,0
1738,Anthousa,38.025,23.876,2020-06-03,600,16,7,335,69,10,0
1739,Anthousa,38.025,23.876,2020-06-03,900,20,7,45,58,10,0
1740,Anthousa,38.025,23.876,2020-06-03,1200,20,6,180,57,10,0
1741,Anthousa,38.025,23.876,2020-06-03,1500,21,5,135,56,10,0
1742,Anthousa,38.025,23.876,2020-06-03,1800,21,6,135,59,10,0
1743,Anthousa,38.025,23.876,2020-06-03,2100,19,5,205,68,10,0
1744,Anthousa,38.025,23.876,2020-06-04,0,18,5,225,72,10,0
1745,Anthousa,38.025,23.876,2020-06-04,300,17,4,45,73,10,0
1746,Anthousa,38.025,23.876,2020-06-04,600,17,3,45,69,10,0
1747,Anthousa,38.025,23.876,2020-06-04,900,22,4,205,53,10,0
1748,Anthousa,38.025,23.876,2020-06-04,1200,23,10,205,48,10,0
1749,Anthousa,38.025,23.876,2020-06-04,1500,24,15,205,43,10,0
1750,Anthousa,38.025,23.876,2020-06-04,1800,23,14,180,53,10,0
1751,Anthousa,38.025,23.876,2020-06-04,2100,21,8,180,63,10,0
1752,Anthousa,38.025,23.876,2020-06-05,0,18,5,180,69,10,0
1753,Anthousa,38.025,23.876,2020-06-05,300,18,4,180,75,10,0
1754,Anthousa,38.025,23.876,2020-06-05,600,17,5,180,72,10,0
1755,Anthousa,38.025,23.876,2020-06-05,900,22,12,180,56,10,0
1756,Anthousa,38.025,23.876,2020-06-05,1200,23,19,180,49,10,0
1757,Anthousa,38.025,23.876,2020-06-05,1500,23,25,180,42,10,0
1758,Anthousa,38.025,23.876,2020-06-05,1800,22,20,155,50,10,0
1759,Anthousa,38.025,23.876,2020-06-05,2100,20,12,155,63,10,0
1760,Anthousa,38.025,23.876,2020-06-06,0,19,12,135,75,10,0
1761,Anthousa,38.025,23.876,2020-06-06,300,18,10,135,85,10,0
1762,Anthousa,38.025,23.876,2020-06-06,600,19,15,135,81,10,0
1763,Anthousa,38.025,23.876,2020-06-06,900,22,18,180,70,10,0
1764,Anthousa,38.025,23.876,2020-06-06,1200,24,19,180,57,10,0
1765,Anthousa,38.025,23.876,2020-06-06,1500,26,20,180,45,10,0
1766,Anthousa,38.025,23.876,2020-06-06,1800,24,11,205,49,10,0
1767,Anthousa,38.025,23.876,2020-06-06,2100,22,7,45,58,10,0
1768,Anthousa,38.025,23.876,2020-06-07,0,21,5,270,67,10,0
1769,Anthousa,38.025,23.876,2020-06-07,300,19,6,315,68,10,0
1770,Anthousa,38.025,23.876,2020-06-07,600,18,4,315,68,10,0
1771,Anthousa,38.025,23.876,2020-06-07,900,22,4,270,57,10,0
1772,Anthousa,38.025,23.876,2020-06-07,1200,24,9,45,51,10,0
1773,Anthousa,38.025,23.876,2020-06-07,1500,25,14,205,46,10,0
1774,Anthousa,38.025,23.876,2020-06-07,1800,24,13,205,53,10,0
1775,Anthousa,38.025,23.876,2020-06-07,2100,22,8,205,60,10,0
1776,Anthousa,38.025,23.876,2020-06-08,0,20,5,225,68,10,0
1777,Anthousa,38.025,23.876,2020-06-08,300,19,4,45,70,10,0
1778,Anthousa,38.025,23.876,2020-06-08,600,19,4,45,65,10,0
1779,Anthousa,38.025,23.876,2020-06-08,900,25,5,225,50,10,0
1780,Anthousa,38.025,23.876,2020-06-08,1200,27,8,205,45,10,0
1781,Anthousa,38.025,23.876,2020-06-08,1500,28,12,205,39,10,0
1782,Anthousa,38.025,23.876,2020-06-08,1800,26,10,180,47,10,0
1783,Anthousa,38.025,23.876,2020-06-08,2100,24,6,205,56,10,0
1784,Anthousa,38.025,23.876,2020-06-09,0,21,4,205,61,10,0
1785,Anthousa,38.025,23.876,2020-06-09,300,20,3,180,63,10,0
1786,Anthousa,38.025,23.876,2020-06-09,600,21,3,180,59,10,0
1787,Anthousa,38.025,23.876,2020-06-09,900,26,6,155,47,10,0
1788,Anthousa,38.025,23.876,2020-06-09,1200,27,9,155,42,10,0
1789,Anthousa,38.025,23.876,2020-06-09,1500,28,12,155,36,10,0
1790,Anthousa,38.025,23.876,2020-06-09,1800,26,10,180,42,10,0
1791,Anthousa,38.025,23.876,2020-06-09,2100,24,5,205,54,10,0
1792,Anthousa,38.025,23.876,2020-06-10,0,22,4,45,64,10,0
1793,Anthousa,38.025,23.876,2020-06-10,300,20,3,270,64,10,0
1794,Anthousa,38.025,23.876,2020-06-10,600,20,3,315,61,10,0
1795,Anthousa,38.025,23.876,2020-06-10,900,25,3,270,49,10,0
1796,Anthousa,38.025,23.876,2020-06-10,1200,27,10,45,42,10,0
1797,Anthousa,38.025,23.876,2020-06-10,1500,28,17,225,36,10,0
1798,Anthousa,38.025,23.876,2020-06-10,1800,26,12,205,41,10,0
1799,Anthousa,38.025,23.876,2020-06-10,2100,24,10,225,48,10,0
1800,Anthousa,38.025,23.876,2020-06-11,0,22,11,270,49,10,0
1801,Anthousa,38.025,23.876,2020-06-11,300,20,11,270,51,10,0
1802,Anthousa,38.025,23.876,2020-06-11,600,20,13,270,49,10,0
1803,Anthousa,38.025,23.876,2020-06-11,900,24,20,270,37,10,0
1804,Anthousa,38.025,23.876,2020-06-11,1200,26,22,270,31,10,0
1805,Anthousa,38.025,23.876,2020-06-11,1500,28,24,270,25,10,0
1806,Anthousa,38.025,23.876,2020-06-11,1800,27,19,315,31,10,0
1807,Anthousa,38.025,23.876,2020-06-11,2100,24,11,315,40,10,0
1808,Anthousa,38.025,23.876,2020-06-12,0,20,10,270,51,10,0
1809,Anthousa,38.025,23.876,2020-06-12,300,19,8,315,55,10,0
1810,Anthousa,38.025,23.876,2020-06-12,600,19,7,315,52,10,0
1811,Anthousa,38.025,23.876,2020-06-12,900,24,7,270,40,10,0
1812,Anthousa,38.025,23.876,2020-06-12,1200,25,10,45,36,10,0
1813,Anthousa,38.025,23.876,2020-06-12,1500,26,12,205,31,10,0
1814,Anthousa,38.025,23.876,2020-06-12,1800,24,15,180,43,10,0
1815,Anthousa,38.025,23.876,2020-06-12,2100,23,6,225,52,10,0
1816,Anthousa,38.025,23.876,2020-06-13,0,21,7,270,56,10,0
1817,Anthousa,38.025,23.876,2020-06-13,300,20,7,315,62,10,0
1818,Anthousa,38.025,23.876,2020-06-13,600,19,6,315,58,10,0
1819,Anthousa,38.025,23.876,2020-06-13,900,25,6,315,43,10,0
1820,Anthousa,38.025,23.876,2020-06-13,1200,26,8,45,39,10,0
1821,Anthousa,38.025,23.876,2020-06-13,1500,27,9,205,35,10,0
1822,Anthousa,38.025,23.876,2020-06-13,1800,26,10,180,40,10,0
1823,Anthousa,38.025,23.876,2020-06-13,2100,23,8,180,51,10,0
1824,Anthousa,38.025,23.876,2020-06-14,0,22,5,45,57,10,0
1825,Anthousa,38.025,23.876,2020-06-14,300,21,6,270,57,10,0
1826,Anthousa,38.025,23.876,2020-06-14,600,20,6,315,54,10,0
1827,Anthousa,38.025,23.876,2020-06-14,900,26,6,270,42,10,0
1828,Anthousa,38.025,23.876,2020-06-14,1200,29,10,225,37,10,0
1829,Anthousa,38.025,23.876,2020-06-14,1500,31,13,180,32,10,0
1830,Anthousa,38.025,23.876,2020-06-14,1800,29,13,205,39,10,0
1831,Anthousa,38.025,23.876,2020-06-14,2100,25,8,205,49,10,0
1832,Anthousa,38.025,23.876,2020-06-15,0,24,13,45,42,10,0
1833,Anthousa,38.025,23.876,2020-06-15,300,22,9,270,43,10,0
1834,Anthousa,38.025,23.876,2020-06-15,600,22,6,315,44,10,0
1835,Anthousa,38.025,23.876,2020-06-15,900,28,5,315,33,10,0
1836,Anthousa,38.025,23.876,2020-06-15,1200,30,12,45,31,10,0
1837,Anthousa,38.025,23.876,2020-06-15,1500,30,18,225,29,10,0
1838,Anthousa,38.025,23.876,2020-06-15,1800,28,13,205,38,10,0
1839,Anthousa,38.025,23.876,2020-06-15,2100,25,7,205,50,10,0
1840,Anthousa,38.025,23.876,2020-06-16,0,23,6,45,53,10,0
1841,Anthousa,38.025,23.876,2020-06-16,300,21,6,270,57,10,0
1842,Anthousa,38.025,23.876,2020-06-16,600,20,6,315,55,10,0
1843,Anthousa,38.025,23.876,2020-06-16,900,27,5,315,42,10,0
1844,Anthousa,38.025,23.876,2020-06-16,1200,27,10,45,38,10,0
1845,Anthousa,38.025,23.876,2020-06-16,1500,29,14,205,35,10,0
1846,Anthousa,38.025,23.876,2020-06-16,1800,27,15,180,45,10,0
1847,Anthousa,38.025,23.876,2020-06-16,2100,24,7,205,53,10,0
1848,Anthousa,38.025,23.876,2020-06-17,0,23,8,45,56,10,0
1849,Anthousa,38.025,23.876,2020-06-17,300,22,7,270,57,10,0
1850,Anthousa,38.025,23.876,2020-06-17,600,20,7,315,54,10,0
1851,Anthousa,38.025,23.876,2020-06-17,900,25,9,315,43,10,0
1852,Anthousa,38.025,23.876,2020-06-17,1200,27,13,270,39,10,0
1853,Anthousa,38.025,23.876,2020-06-17,1500,28,18,45,35,10,0
1854,Anthousa,38.025,23.876,2020-06-17,1800,26,18,45,43,10,0
1855,Anthousa,38.025,23.876,2020-06-17,2100,24,17,270,51,10,0
1856,Anthousa,38.025,23.876,2020-06-18,0,22,12,270,58,10,0
1857,Anthousa,38.025,23.876,2020-06-18,300,21,8,315,63,10,0
1858,Anthousa,38.025,23.876,2020-06-18,600,21,7,315,60,10,0
1859,Anthousa,38.025,23.876,2020-06-18,900,26,8,270,44,10,0
1860,Anthousa,38.025,23.876,2020-06-18,1200,28,14,45,37,10,0
1861,Anthousa,38.025,23.876,2020-06-18,1500,30,19,45,30,10,0
1862,Anthousa,38.025,23.876,2020-06-18,1800,27,13,225,41,10,0
1863,Anthousa,38.025,23.876,2020-06-18,2100,25,6,270,52,10,0
1864,Anthousa,38.025,23.876,2020-06-19,0,23,8,315,54,10,0
1865,Anthousa,38.025,23.876,2020-06-19,300,22,8,315,58,10,0
1866,Anthousa,38.025,23.876,2020-06-19,600,21,10,315,53,10,0
1867,Anthousa,38.025,23.876,2020-06-19,900,27,15,335,37,10,0
1868,Anthousa,38.025,23.876,2020-06-19,1200,29,15,335,31,10,0
1869,Anthousa,38.025,23.876,2020-06-19,1500,31,16,335,25,10,0
1870,Anthousa,38.025,23.876,2020-06-19,1800,31,7,270,30,10,0
1871,Anthousa,38.025,23.876,2020-06-19,2100,27,4,90,46,10,0
1872,Anthousa,38.025,23.876,2020-06-20,0,24,1,270,57,10,0
1873,Anthousa,38.025,23.876,2020-06-20,300,23,5,315,54,10,0
1874,Anthousa,38.025,23.876,2020-06-20,600,22,8,315,46,10,0
1875,Anthousa,38.025,23.876,2020-06-20,900,28,9,315,32,10,0
1876,Anthousa,38.025,23.876,2020-06-20,1200,30,9,45,31,10,0
1877,Anthousa,38.025,23.876,2020-06-20,1500,30,9,180,30,10,0
1878,Anthousa,38.025,23.876,2020-06-20,1800,28,12,155,38,10,0
1879,Anthousa,38.025,23.876,2020-06-20,2100,26,5,155,48,10,0
1880,Anthousa,38.025,23.876,2020-06-21,0,23,5,155,57,10,0
1881,Anthousa,38.025,23.876,2020-06-21,300,22,4,45,60,10,0
1882,Anthousa,38.025,23.876,2020-06-21,600,21,7,360,55,10,0
1883,Anthousa,38.025,23.876,2020-06-21,900,26,8,115,44,10,0
1884,Anthousa,38.025,23.876,2020-06-21,1200,27,7,115,42,10,0
1885,Anthousa,38.025,23.876,2020-06-21,1500,27,6,115,41,10,0
1886,Anthousa,38.025,23.876,2020-06-21,1800,27,5,155,48,10,0
1887,Anthousa,38.025,23.876,2020-06-21,2100,25,4,225,57,10,0
1888,Anthousa,38.025,23.876,2020-06-22,0,23,3,270,63,10,0
1889,Anthousa,38.025,23.876,2020-06-22,300,21,4,335,67,10,0
1890,Anthousa,38.025,23.876,2020-06-22,600,21,7,360,64,10,0
1891,Anthousa,38.025,23.876,2020-06-22,900,25,5,315,51,10,0
1892,Anthousa,38.025,23.876,2020-06-22,1200,25,7,45,51,9,0
1893,Anthousa,38.025,23.876,2020-06-22,1500,25,8,180,50,7,0
1894,Anthousa,38.025,23.876,2020-06-22,1800,24,9,180,53,7,0
1895,Anthousa,38.025,23.876,2020-06-22,2100,22,5,225,64,8,0
1896,Anthousa,38.025,23.876,2020-06-23,0,21,4,180,73,10,0
1897,Anthousa,38.025,23.876,2020-06-23,300,20,3,45,76,10,0
1898,Anthousa,38.025,23.876,2020-06-23,600,20,3,180,72,10,0
1899,Anthousa,38.025,23.876,2020-06-23,900,24,3,90,60,8,0
1900,Anthousa,38.025,23.876,2020-06-23,1200,24,6,135,55,8,0
1901,Anthousa,38.025,23.876,2020-06-23,1500,25,9,155,51,8,0
1902,Anthousa,38.025,23.876,2020-06-23,1800,25,11,180,56,9,0
1903,Anthousa,38.025,23.876,2020-06-23,2100,23,6,180,65,9,0
1904,Anthousa,38.025,23.876,2020-06-24,0,23,3,225,69,10,0
1905,Anthousa,38.025,23.876,2020-06-24,300,21,4,155,72,10,0
1906,Anthousa,38.025,23.876,2020-06-24,600,21,4,25,71,10,0
1907,Anthousa,38.025,23.876,2020-06-24,900,24,5,45,61,10,0
1908,Anthousa,38.025,23.876,2020-06-24,1200,25,5,65,60,10,0
1909,Anthousa,38.025,23.876,2020-06-24,1500,26,5,90,58,10,0
1910,Anthousa,38.025,23.876,2020-06-24,1800,25,4,155,61,10,0
1911,Anthousa,38.025,23.876,2020-06-24,2100,24,4,225,71,10,0
1912,Anthousa,38.025,23.876,2020-06-25,0,23,2,90,75,10,0
1913,Anthousa,38.025,23.876,2020-06-25,300,22,6,115,76,10,0
1914,Anthousa,38.025,23.876,2020-06-25,600,22,10,360,69,10,0
1915,Anthousa,38.025,23.876,2020-06-25,900,25,15,225,56,10,0
1916,Anthousa,38.025,23.876,2020-06-25,1200,26,14,115,52,10,0
1917,Anthousa,38.025,23.876,2020-06-25,1500,28,18,25,47,10,0
1918,Anthousa,38.025,23.876,2020-06-25,1800,26,16,135,51,10,0
1919,Anthousa,38.025,23.876,2020-06-25,2100,24,13,360,61,10,0
1920,Anthousa,38.025,23.876,2020-06-26,0,23,10,335,63,10,0
1921,Anthousa,38.025,23.876,2020-06-26,300,22,10,335,65,10,0
1922,Anthousa,38.025,23.876,2020-06-26,600,22,15,225,65,10,0
1923,Anthousa,38.025,23.876,2020-06-26,900,25,24,360,60,10,0
1924,Anthousa,38.025,23.876,2020-06-26,1200,26,27,360,56,10,0
1925,Anthousa,38.025,23.876,2020-06-26,1500,27,26,25,52,10,0
1926,Anthousa,38.025,23.876,2020-06-26,1800,26,24,115,58,10,0
1927,Anthousa,38.025,23.876,2020-06-26,2100,23,17,360,68,10,0
1928,Anthousa,38.025,23.876,2020-06-27,0,22,14,225,74,10,0
1929,Anthousa,38.025,23.876,2020-06-27,300,21,15,115,80,10,0
1930,Anthousa,38.025,23.876,2020-06-27,600,21,16,45,73,10,0
1931,Anthousa,38.025,23.876,2020-06-27,900,24,27,360,54,10,0
1932,Anthousa,38.025,23.876,2020-06-27,1200,27,27,360,48,10,0
1933,Anthousa,38.025,23.876,2020-06-27,1500,27,28,360,42,10,0
1934,Anthousa,38.025,23.876,2020-06-27,1800,25,22,115,49,10,0
1935,Anthousa,38.025,23.876,2020-06-27,2100,23,14,335,61,10,0
1936,Anthousa,38.025,23.876,2020-06-28,0,22,11,335,54,10,0
1937,Anthousa,38.025,23.876,2020-06-28,300,20,13,335,62,10,0
1938,Anthousa,38.025,23.876,2020-06-28,600,21,16,360,65,10,0
1939,Anthousa,38.025,23.876,2020-06-28,900,25,22,45,49,10,0
1940,Anthousa,38.025,23.876,2020-06-28,1200,28,23,115,41,10,0
1941,Anthousa,38.025,23.876,2020-06-28,1500,29,24,360,33,10,0
1942,Anthousa,38.025,23.876,2020-06-28,1800,27,17,135,35,10,0
1943,Anthousa,38.025,23.876,2020-06-28,2100,25,10,335,43,10,0
1944,Anthousa,38.025,23.876,2020-06-29,0,22,9,335,46,10,0
1945,Anthousa,38.025,23.876,2020-06-29,300,21,8,335,44,10,0
1946,Anthousa,38.025,23.876,2020-06-29,600,21,10,335,43,10,0
1947,Anthousa,38.025,23.876,2020-06-29,900,27,14,225,39,10,0
1948,Anthousa,38.025,23.876,2020-06-29,1200,30,16,135,35,10,0
1949,Anthousa,38.025,23.876,2020-06-29,1500,31,13,25,32,10,0
1950,Anthousa,38.025,23.876,2020-06-29,1800,30,9,25,38,10,0
1951,Anthousa,38.025,23.876,2020-06-29,2100,28,4,115,48,10,0
1952,Anthousa,38.025,23.876,2020-06-30,0,26,4,315,53,10,0
1953,Anthousa,38.025,23.876,2020-06-30,300,24,5,335,52,10,0
1954,Anthousa,38.025,23.876,2020-06-30,600,23,6,360,47,10,0
1955,Anthousa,38.025,23.876,2020-06-30,900,30,8,360,37,10,0
1956,Anthousa,38.025,23.876,2020-06-30,1200,33,8,180,34,10,0
1957,Anthousa,38.025,23.876,2020-06-30,1500,34,12,360,30,10,0
1958,Anthousa,38.025,23.876,2020-06-30,1800,32,13,45,34,10,0
1959,Anthousa,38.025,23.876,2020-06-30,2100,29,3,155,46,10,0
1960,Anthousa,38.025,23.876,2020-07-01,0,26,5,315,46,10,0
1961,Anthousa,38.025,23.876,2020-07-01,300,24,7,335,43,10,0
1962,Anthousa,38.025,23.876,2020-07-01,600,24,10,45,40,10,0
1963,Anthousa,38.025,23.876,2020-07-01,900,30,15,360,37,10,0
1964,Anthousa,38.025,23.876,2020-07-01,1200,33,15,25,36,10,0
1965,Anthousa,38.025,23.876,2020-07-01,1500,34,19,45,36,10,0
1966,Anthousa,38.025,23.876,2020-07-01,1800,32,16,45,41,10,0
1967,Anthousa,38.025,23.876,2020-07-01,2100,27,13,135,49,10,0
1968,Anthousa,38.025,23.876,2020-07-02,0,26,10,115,49,10,0
1969,Anthousa,38.025,23.876,2020-07-02,300,25,11,335,53,10,0
1970,Anthousa,38.025,23.876,2020-07-02,600,25,14,335,55,10,0
1971,Anthousa,38.025,23.876,2020-07-02,900,28,19,45,49,10,0
1972,Anthousa,38.025,23.876,2020-07-02,1200,31,21,135,43,10,0
1973,Anthousa,38.025,23.876,2020-07-02,1500,33,23,25,37,10,0
1974,Anthousa,38.025,23.876,2020-07-02,1800,31,18,25,40,10,0
1975,Anthousa,38.025,23.876,2020-07-02,2100,27,7,115,49,10,0
1976,Anthousa,38.025,23.876,2020-07-03,0,25,11,335,58,10,0
1977,Anthousa,38.025,23.876,2020-07-03,300,24,12,335,63,10,0
1978,Anthousa,38.025,23.876,2020-07-03,600,24,13,335,62,10,0
1979,Anthousa,38.025,23.876,2020-07-03,900,28,16,45,47,10,0
1980,Anthousa,38.025,23.876,2020-07-03,1200,32,13,135,40,10,0
1981,Anthousa,38.025,23.876,2020-07-03,1500,33,13,25,33,10,0
1982,Anthousa,38.025,23.876,2020-07-03,1800,32,8,25,37,10,0
1983,Anthousa,38.025,23.876,2020-07-03,2100,30,4,115,46,10,0
1984,Anthousa,38.025,23.876,2020-07-04,0,26,5,315,55,10,0
1985,Anthousa,38.025,23.876,2020-07-04,300,25,6,225,58,10,0
1986,Anthousa,38.025,23.876,2020-07-04,600,24,9,360,54,10,0
1987,Anthousa,38.025,23.876,2020-07-04,900,30,10,360,41,10,0
1988,Anthousa,38.025,23.876,2020-07-04,1200,32,8,45,39,10,0
1989,Anthousa,38.025,23.876,2020-07-04,1500,33,7,65,37,10,0
1990,Anthousa,38.025,23.876,2020-07-04,1800,31,4,180,44,10,0
1991,Anthousa,38.025,23.876,2020-07-04,2100,29,3,315,51,10,0
1992,Anthousa,38.025,23.876,2020-07-05,0,28,5,225,52,10,0
1993,Anthousa,38.025,23.876,2020-07-05,300,26,8,115,51,10,0
1994,Anthousa,38.025,23.876,2020-07-05,600,26,10,360,54,10,0
1995,Anthousa,38.025,23.876,2020-07-05,900,29,15,45,50,10,0
1996,Anthousa,38.025,23.876,2020-07-05,1200,30,20,135,43,10,0
1997,Anthousa,38.025,23.876,2020-07-05,1500,31,24,25,37,10,0
1998,Anthousa,38.025,23.876,2020-07-05,1800,30,19,135,42,10,0
1999,Anthousa,38.025,23.876,2020-07-05,2100,27,12,335,51,10,0
2000,Anthousa,38.025,23.876,2020-07-06,0,25,14,335,62,10,0
2001,Anthousa,38.025,23.876,2020-07-06,300,23,17,335,72,10,0
2002,Anthousa,38.025,23.876,2020-07-06,600,23,17,335,74,10,0
2003,Anthousa,38.025,23.876,2020-07-06,900,26,19,335,65,10,0
2004,Anthousa,38.025,23.876,2020-07-06,1200,28,19,335,58,10,0
2005,Anthousa,38.025,23.876,2020-07-06,1500,30,18,335,50,10,0
2006,Anthousa,38.025,23.876,2020-07-06,1800,29,15,335,49,10,0
2007,Anthousa,38.025,23.876,2020-07-06,2100,27,10,315,52,10,0
2008,Anthousa,38.025,23.876,2020-07-07,0,25,10,315,61,10,0
2009,Anthousa,38.025,23.876,2020-07-07,300,23,11,335,69,10,0
2010,Anthousa,38.025,23.876,2020-07-07,600,23,12,335,73,10,0
2011,Anthousa,38.025,23.876,2020-07-07,900,26,13,335,63,10,0
2012,Anthousa,38.025,23.876,2020-07-07,1200,28,13,180,53,10,0
2013,Anthousa,38.025,23.876,2020-07-07,1500,30,10,25,43,9,0
