name,latitude,longitude,date,time,temperature,wind_speed,wind_dir,humidity,visibility,fire
Marathonas,38.153,23.963,2014-01-30,0,10,10,315,74,10,0
Marathonas,38.153,23.963,2014-01-30,300,8,5,335,76,10,0
Marathonas,38.153,23.963,2014-01-30,600,8,2,45,78,10,0
Marathonas,38.153,23.963,2014-01-30,900,10,6,115,60,10,0
Marathonas,38.153,23.963,2014-01-30,1200,15,7,155,53,10,0
Marathonas,38.153,23.963,2014-01-30,1500,14,10,115,62,10,0
Marathonas,38.153,23.963,2014-01-30,1800,11,7,115,69,10,0
Marathonas,38.153,23.963,2014-01-30,2100,11,6,90,73,10,0
Marathonas,38.153,23.963,2014-01-31,0,10,12,45,75,10,0
Marathonas,38.153,23.963,2014-01-31,300,9,12,25,84,10,0
Marathonas,38.153,23.963,2014-01-31,600,10,15,25,87,10,0
Marathonas,38.153,23.963,2014-01-31,900,11,18,25,73,10,0
Marathonas,38.153,23.963,2014-01-31,1200,12,17,25,67,10,0
Marathonas,38.153,23.963,2014-01-31,1500,11,19,360,71,10,0
Marathonas,38.153,23.963,2014-01-31,1800,9,18,360,80,10,0
Marathonas,38.153,23.963,2014-01-31,2100,7,20,360,82,10,0
Marathonas,38.153,23.963,2014-02-01,0,7,19,360,83,10,0
Marathonas,38.153,23.963,2014-02-01,300,6,24,360,83,10,0
Marathonas,38.153,23.963,2014-02-01,600,6,26,25,82,10,0
Marathonas,38.153,23.963,2014-02-01,900,8,25,360,72,10,0
Marathonas,38.153,23.963,2014-02-01,1200,10,27,25,70,10,0
Marathonas,38.153,23.963,2014-02-01,1500,8,23,360,75,10,0
Marathonas,38.153,23.963,2014-02-01,1800,7,21,360,83,10,0
Marathonas,38.153,23.963,2014-02-01,2100,7,24,360,84,10,0
Marathonas,38.153,23.963,2014-02-02,0,7,22,360,83,10,0
Marathonas,38.153,23.963,2014-02-02,300,7,22,360,84,10,0
Marathonas,38.153,23.963,2014-02-02,600,7,21,25,84,10,0
Marathonas,38.153,23.963,2014-02-02,900,9,20,360,78,2,0
Marathonas,38.153,23.963,2014-02-02,1200,10,24,25,75,2,0
Marathonas,38.153,23.963,2014-02-02,1500,9,27,360,78,2,0
Marathonas,38.153,23.963,2014-02-02,1800,8,21,360,82,9,0
Marathonas,38.153,23.963,2014-02-02,2100,8,25,360,80,5,0
Marathonas,38.153,23.963,2014-02-03,0,7,23,25,82,5,0
Marathonas,38.153,23.963,2014-02-03,300,7,27,360,82,10,0
Marathonas,38.153,23.963,2014-02-03,600,7,26,25,80,10,0
Marathonas,38.153,23.963,2014-02-03,900,9,28,360,74,10,0
Marathonas,38.153,23.963,2014-02-03,1200,10,31,25,73,10,0
Marathonas,38.153,23.963,2014-02-03,1500,9,32,360,75,10,0
Marathonas,38.153,23.963,2014-02-03,1800,9,26,25,77,10,0
