name,latitude,longitude,date,time,temperature,wind_speed,wind_dir,humidity,visibility,fire
Dhrafi,38.024,23.908,2014-01-09,1500,14,13,360,72,10,0
Dhrafi,38.024,23.908,2014-01-09,1800,12,9,360,82,10,0
Dhrafi,38.024,23.908,2014-01-09,2100,11,6,335,85,10,0
Dhrafi,38.024,23.908,2014-01-10,0,10,3,225,84,10,0
Dhrafi,38.024,23.908,2014-01-10,300,9,6,205,83,10,0
Dhrafi,38.024,23.908,2014-01-10,600,9,5,205,83,10,0
Dhrafi,38.024,23.908,2014-01-10,900,11,8,205,69,10,0
Dhrafi,38.024,23.908,2014-01-10,1200,14,7,205,68,10,0
Dhrafi,38.024,23.908,2014-01-10,1500,15,5,205,67,10,0
Dhrafi,38.024,23.908,2014-01-10,1800,13,5,205,74,10,0
Dhrafi,38.024,23.908,2014-01-10,2100,13,8,315,75,10,0
Dhrafi,38.024,23.908,2014-01-11,0,11,9,335,77,10,0
Dhrafi,38.024,23.908,2014-01-11,300,9,9,335,79,10,0
Dhrafi,38.024,23.908,2014-01-11,600,9,9,360,81,10,0
Dhrafi,38.024,23.908,2014-01-11,900,11,9,360,67,10,0
Dhrafi,38.024,23.908,2014-01-11,1200,14,5,205,68,10,0
Dhrafi,38.024,23.908,2014-01-11,1500,14,1,65,69,10,0
Dhrafi,38.024,23.908,2014-01-11,1800,12,3,135,80,10,0
Dhrafi,38.024,23.908,2014-01-11,2100,12,5,205,81,10,0
Dhrafi,38.024,23.908,2014-01-12,0,11,6,225,83,10,0
Dhrafi,38.024,23.908,2014-01-12,300,10,3,225,85,10,0
Dhrafi,38.024,23.908,2014-01-12,600,9,5,225,86,10,0
Dhrafi,38.024,23.908,2014-01-12,900,11,6,205,73,10,0
Dhrafi,38.024,23.908,2014-01-12,1200,13,5,180,75,10,0
Dhrafi,38.024,23.908,2014-01-12,1500,15,4,155,76,10,0
Dhrafi,38.024,23.908,2014-01-12,1800,13,4,155,85,10,0
Dhrafi,38.024,23.908,2014-01-12,2100,11,1,155,87,10,0
Dhrafi,38.024,23.908,2014-01-13,0,11,3,90,87,10,0
Dhrafi,38.024,23.908,2014-01-13,300,9,5,65,88,10,0
Dhrafi,38.024,23.908,2014-01-13,600,9,5,65,89,10,0
Dhrafi,38.024,23.908,2014-01-13,900,11,8,65,79,10,0
Dhrafi,38.024,23.908,2014-01-13,1200,13,8,45,79,8,0
Dhrafi,38.024,23.908,2014-01-13,1500,12,9,45,79,5,0
Dhrafi,38.024,23.908,2014-01-13,1800,11,5,45,87,10,0
Dhrafi,38.024,23.908,2014-01-13,2100,10,7,45,88,10,0
Dhrafi,38.024,23.908,2014-01-14,0,10,6,45,90,10,0
Dhrafi,38.024,23.908,2014-01-14,300,9,8,25,92,10,0
Dhrafi,38.024,23.908,2014-01-14,600,9,4,25,93,10,0
Dhrafi,38.024,23.908,2014-01-14,900,11,8,360,82,10,0
Dhrafi,38.024,23.908,2014-01-14,1200,14,6,205,79,10,0
Dhrafi,38.024,23.908,2014-01-14,1500,14,4,45,76,10,0
Dhrafi,38.024,23.908,2014-01-14,1800,12,3,90,85,10,0
Dhrafi,38.024,23.908,2014-01-14,2100,11,3,155,87,10,0
Dhrafi,38.024,23.908,2014-01-15,0,11,7,115,88,10,0
Dhrafi,38.024,23.908,2014-01-15,300,10,8,155,89,10,0
Dhrafi,38.024,23.908,2014-01-15,600,10,10,180,88,10,0
Dhrafi,38.024,23.908,2014-01-15,900,13,14,180,75,10,0
Dhrafi,38.024,23.908,2014-01-15,1200,15,17,180,78,10,0
Dhrafi,38.024,23.908,2014-01-15,1500,14,19,180,82,9,0
Dhrafi,38.024,23.908,2014-01-15,1800,14,17,180,83,5,0
Dhrafi,38.024,23.908,2014-01-15,2100,13,15,180,81,10,0
Dhrafi,38.024,23.908,2014-01-16,0,14,17,205,82,10,0
Dhrafi,38.024,23.908,2014-01-16,300,13,15,205,86,2,0
Dhrafi,38.024,23.908,2014-01-16,600,12,13,225,87,10,0
Dhrafi,38.024,23.908,2014-01-16,900,13,12,225,74,10,0
Dhrafi,38.024,23.908,2014-01-16,1200,15,7,270,73,10,0
Dhrafi,38.024,23.908,2014-01-16,1500,15,2,335,71,10,0
Dhrafi,38.024,23.908,2014-01-16,1800,13,4,25,80,10,0
Dhrafi,38.024,23.908,2014-01-16,2100,12,4,25,84,10,0
Dhrafi,38.024,23.908,2014-01-17,0,11,5,315,84,10,0
Dhrafi,38.024,23.908,2014-01-17,300,10,4,225,84,10,0
Dhrafi,38.024,23.908,2014-01-17,600,10,6,225,84,10,0
Dhrafi,38.024,23.908,2014-01-17,900,12,7,205,68,10,0
Dhrafi,38.024,23.908,2014-01-17,1200,15,8,205,68,10,0
Dhrafi,38.024,23.908,2014-01-17,1500,16,8,205,68,10,0
Dhrafi,38.024,23.908,2014-01-17,1800,14,8,205,77,10,0
Dhrafi,38.024,23.908,2014-01-17,2100,11,9,205,76,10,0
Dhrafi,38.024,23.908,2014-01-18,0,12,9,205,76,10,0
Dhrafi,38.024,23.908,2014-01-18,300,10,10,225,78,10,0
Dhrafi,38.024,23.908,2014-01-18,600,10,10,225,78,10,0
Dhrafi,38.024,23.908,2014-01-18,900,12,12,225,63,10,0
Dhrafi,38.024,23.908,2014-01-18,1200,15,12,205,65,10,0
Dhrafi,38.024,23.908,2014-01-18,1500,15,13,205,67,10,0
Dhrafi,38.024,23.908,2014-01-18,1800,14,14,205,78,10,0
Dhrafi,38.024,23.908,2014-01-18,2100,13,15,205,79,10,0
Dhrafi,38.024,23.908,2014-01-19,0,13,9,45,83,10,0
Dhrafi,38.024,23.908,2014-01-19,300,13,9,205,85,10,0
Dhrafi,38.024,23.908,2014-01-19,600,11,10,205,86,10,0
Dhrafi,38.024,23.908,2014-01-19,900,13,13,205,74,10,0
Dhrafi,38.024,23.908,2014-01-19,1200,15,17,180,78,10,0
Dhrafi,38.024,23.908,2014-01-19,1500,15,21,180,82,10,0
Dhrafi,38.024,23.908,2014-01-19,1800,14,15,180,89,10,0
Dhrafi,38.024,23.908,2014-01-19,2100,14,17,180,90,10,0
Dhrafi,38.024,23.908,2014-01-20,0,14,16,180,89,10,0
Dhrafi,38.024,23.908,2014-01-20,300,13,14,180,87,10,0
Dhrafi,38.024,23.908,2014-01-20,600,13,13,205,88,10,0
Dhrafi,38.024,23.908,2014-01-20,900,15,17,205,77,10,0
Dhrafi,38.024,23.908,2014-01-20,1200,16,21,180,78,10,0
Dhrafi,38.024,23.908,2014-01-20,1500,16,20,180,80,10,0
Dhrafi,38.024,23.908,2014-01-20,1800,15,15,180,89,10,0
Dhrafi,38.024,23.908,2014-01-20,2100,14,16,205,89,10,0
Dhrafi,38.024,23.908,2014-01-21,0,14,14,205,89,10,0
Dhrafi,38.024,23.908,2014-01-21,300,13,15,205,92,10,0
Dhrafi,38.024,23.908,2014-01-21,600,13,15,225,89,10,0
Dhrafi,38.024,23.908,2014-01-21,900,14,19,225,69,10,0
Dhrafi,38.024,23.908,2014-01-21,1200,16,18,205,67,10,0
Dhrafi,38.024,23.908,2014-01-21,1500,16,24,205,65,10,0
Dhrafi,38.024,23.908,2014-01-21,1800,14,20,225,73,10,0
Dhrafi,38.024,23.908,2014-01-21,2100,13,18,225,69,10,0
Dhrafi,38.024,23.908,2014-01-22,0,12,16,45,65,10,0
Dhrafi,38.024,23.908,2014-01-22,300,11,16,225,70,10,0
Dhrafi,38.024,23.908,2014-01-22,600,10,13,45,74,10,0
Dhrafi,38.024,23.908,2014-01-22,900,12,17,45,60,10,0
Dhrafi,38.024,23.908,2014-01-22,1200,14,16,45,57,10,0
Dhrafi,38.024,23.908,2014-01-22,1500,14,14,45,54,10,0
Dhrafi,38.024,23.908,2014-01-22,1800,12,14,270,62,10,0
Dhrafi,38.024,23.908,2014-01-22,2100,11,9,270,71,10,0
Dhrafi,38.024,23.908,2014-01-23,0,10,12,270,78,10,0
Dhrafi,38.024,23.908,2014-01-23,300,8,8,270,81,10,0
Dhrafi,38.024,23.908,2014-01-23,600,8,8,315,82,10,0
Dhrafi,38.024,23.908,2014-01-23,900,11,8,270,62,10,0
Dhrafi,38.024,23.908,2014-01-23,1200,14,8,45,59,10,0
Dhrafi,38.024,23.908,2014-01-23,1500,15,8,225,57,10,0
Dhrafi,38.024,23.908,2014-01-23,1800,12,8,45,63,10,0
Dhrafi,38.024,23.908,2014-01-23,2100,12,9,45,69,10,0
Dhrafi,38.024,23.908,2014-01-24,0,11,8,270,75,10,0
Dhrafi,38.024,23.908,2014-01-24,300,10,5,225,78,10,0
Dhrafi,38.024,23.908,2014-01-24,600,10,3,270,78,10,0
Dhrafi,38.024,23.908,2014-01-24,900,11,8,180,63,10,0
Dhrafi,38.024,23.908,2014-01-24,1200,14,10,155,68,10,0
Dhrafi,38.024,23.908,2014-01-24,1500,13,13,155,73,10,0
Dhrafi,38.024,23.908,2014-01-24,1800,13,18,135,85,10,0
Dhrafi,38.024,23.908,2014-01-24,2100,14,22,155,82,2,0
Dhrafi,38.024,23.908,2014-01-25,0,13,26,180,89,10,0
Dhrafi,38.024,23.908,2014-01-25,300,13,20,225,77,9,0
Dhrafi,38.024,23.908,2014-01-25,600,12,19,205,68,10,0
Dhrafi,38.024,23.908,2014-01-25,900,13,23,205,62,10,0
Dhrafi,38.024,23.908,2014-01-25,1200,15,21,205,67,10,0
Dhrafi,38.024,23.908,2014-01-25,1500,14,22,180,71,10,0
Dhrafi,38.024,23.908,2014-01-25,1800,13,20,180,76,10,0
Dhrafi,38.024,23.908,2014-01-25,2100,12,19,180,81,9,0
Dhrafi,38.024,23.908,2014-01-26,0,11,17,180,78,10,0
Dhrafi,38.024,23.908,2014-01-26,300,11,12,180,80,10,0
Dhrafi,38.024,23.908,2014-01-26,600,10,7,360,85,10,0
Dhrafi,38.024,23.908,2014-01-26,900,9,16,360,83,9,0
Dhrafi,38.024,23.908,2014-01-26,1200,10,20,360,79,10,0
Dhrafi,38.024,23.908,2014-01-26,1500,10,16,360,76,10,0
Dhrafi,38.024,23.908,2014-01-26,1800,9,15,335,83,10,0
Dhrafi,38.024,23.908,2014-01-26,2100,8,17,335,87,5,0
Dhrafi,38.024,23.908,2014-01-27,0,8,13,335,85,9,0
Dhrafi,38.024,23.908,2014-01-27,300,8,14,360,85,10,0
Dhrafi,38.024,23.908,2014-01-27,600,7,6,335,86,10,0
Dhrafi,38.024,23.908,2014-01-27,900,7,16,360,76,10,0
Dhrafi,38.024,23.908,2014-01-27,1200,9,13,25,75,10,0
Dhrafi,38.024,23.908,2014-01-27,1500,9,10,25,73,10,0
Dhrafi,38.024,23.908,2014-01-27,1800,8,7,45,81,10,0
Dhrafi,38.024,23.908,2014-01-27,2100,8,7,90,81,10,0
Dhrafi,38.024,23.908,2014-01-28,0,7,4,155,83,2,0
Dhrafi,38.024,23.908,2014-01-28,300,7,9,135,85,2,0
Dhrafi,38.024,23.908,2014-01-28,600,8,10,180,87,10,0
Dhrafi,38.024,23.908,2014-01-28,900,10,6,180,85,7,0
Dhrafi,38.024,23.908,2014-01-28,1200,10,6,270,85,9,0
Dhrafi,38.024,23.908,2014-01-28,1500,11,6,335,85,10,0
Dhrafi,38.024,23.908,2014-01-28,1800,10,6,180,90,10,0
Dhrafi,38.024,23.908,2014-01-28,2100,11,5,315,92,2,0
Dhrafi,38.024,23.908,2014-01-29,0,10,14,315,91,5,0
Dhrafi,38.024,23.908,2014-01-29,300,10,13,45,82,10,0
Dhrafi,38.024,23.908,2014-01-29,600,8,14,270,78,10,0
Dhrafi,38.024,23.908,2014-01-29,900,11,16,45,59,10,0
Dhrafi,38.024,23.908,2014-01-29,1200,13,19,45,55,10,0
Dhrafi,38.024,23.908,2014-01-29,1500,13,16,45,51,10,0
Dhrafi,38.024,23.908,2014-01-29,1800,11,13,270,58,10,0
Dhrafi,38.024,23.908,2014-01-29,2100,10,10,315,67,10,0
Dhrafi,38.024,23.908,2014-01-30,0,8,10,315,74,10,0
Dhrafi,38.024,23.908,2014-01-30,300,8,5,335,77,10,0
Dhrafi,38.024,23.908,2014-01-30,600,7,3,25,78,10,0
Dhrafi,38.024,23.908,2014-01-30,900,9,6,115,59,10,0
Dhrafi,38.024,23.908,2014-01-30,1200,13,8,115,60,10,0
Dhrafi,38.024,23.908,2014-01-30,1500,13,10,90,61,10,0
Dhrafi,38.024,23.908,2014-01-30,1800,12,8,115,69,10,0
Dhrafi,38.024,23.908,2014-01-30,2100,10,8,90,73,10,0
Dhrafi,38.024,23.908,2014-01-31,0,10,13,45,76,10,0
Dhrafi,38.024,23.908,2014-01-31,300,9,10,45,84,10,0
Dhrafi,38.024,23.908,2014-01-31,600,10,14,25,86,10,0
Dhrafi,38.024,23.908,2014-01-31,900,11,15,25,73,10,0
Dhrafi,38.024,23.908,2014-01-31,1200,10,16,25,72,10,0
Dhrafi,38.024,23.908,2014-01-31,1500,10,21,360,72,10,0
Dhrafi,38.024,23.908,2014-01-31,1800,8,19,360,80,10,0
Dhrafi,38.024,23.908,2014-01-31,2100,8,16,360,82,10,0
Dhrafi,38.024,23.908,2014-02-01,0,8,19,360,82,10,0
Dhrafi,38.024,23.908,2014-02-01,300,8,21,360,83,10,0
Dhrafi,38.024,23.908,2014-02-01,600,8,21,25,82,10,0
Dhrafi,38.024,23.908,2014-02-01,900,8,23,360,72,10,0
Dhrafi,38.024,23.908,2014-02-01,1200,9,22,360,74,10,0
Dhrafi,38.024,23.908,2014-02-01,1500,8,21,360,76,10,0
Dhrafi,38.024,23.908,2014-02-01,1800,8,23,360,82,10,0
Dhrafi,38.024,23.908,2014-02-01,2100,8,21,360,83,10,0
Dhrafi,38.024,23.908,2014-02-02,0,9,19,360,83,10,0
Dhrafi,38.024,23.908,2014-02-02,300,9,23,360,84,10,0
Dhrafi,38.024,23.908,2014-02-02,600,9,21,25,84,10,0
Dhrafi,38.024,23.908,2014-02-02,900,10,19,360,78,10,0
Dhrafi,38.024,23.908,2014-02-02,1200,9,20,360,78,6,0
Dhrafi,38.024,23.908,2014-02-02,1500,9,24,360,77,2,0
Dhrafi,38.024,23.908,2014-02-02,1800,9,22,360,80,2,0
Dhrafi,38.024,23.908,2014-02-02,2100,9,22,360,79,5,0
Dhrafi,38.024,23.908,2014-02-03,0,9,23,25,81,10,0
Dhrafi,38.024,23.908,2014-02-03,300,9,23,360,81,10,0
Dhrafi,38.024,23.908,2014-02-03,600,9,26,25,79,10,0
Dhrafi,38.024,23.908,2014-02-03,900,9,28,25,74,10,0
Dhrafi,38.024,23.908,2014-02-03,1200,9,28,360,73,10,0
Dhrafi,38.024,23.908,2014-02-03,1500,9,28,360,73,10,0
Dhrafi,38.024,23.908,2014-02-03,1800,9,26,25,75,10,0
Dhrafi,38.024,23.908,2014-02-03,2100,9,21,360,77,10,0
Dhrafi,38.024,23.908,2014-02-04,0,8,19,25,79,10,0
Dhrafi,38.024,23.908,2014-02-04,300,9,15,360,79,5,0
Dhrafi,38.024,23.908,2014-02-04,600,7,18,360,79,5,0
Dhrafi,38.024,23.908,2014-02-04,900,9,15,360,68,10,0
Dhrafi,38.024,23.908,2014-02-04,1200,10,19,360,70,10,0
Dhrafi,38.024,23.908,2014-02-04,1500,9,19,360,72,10,0
Dhrafi,38.024,23.908,2014-02-04,1800,8,15,360,80,10,0
Dhrafi,38.024,23.908,2014-02-04,2100,8,13,360,76,10,0
Dhrafi,38.024,23.908,2014-02-05,0,6,9,25,79,10,0
Dhrafi,38.024,23.908,2014-02-05,300,6,10,360,81,10,0
Dhrafi,38.024,23.908,2014-02-05,600,6,10,25,81,10,0
Dhrafi,38.024,23.908,2014-02-05,900,8,10,25,70,10,0
Dhrafi,38.024,23.908,2014-02-05,1200,10,8,45,70,10,0
Dhrafi,38.024,23.908,2014-02-05,1500,10,7,65,71,10,0
Dhrafi,38.024,23.908,2014-02-05,1800,9,5,65,77,10,0
Dhrafi,38.024,23.908,2014-02-05,2100,9,6,25,80,10,0
Dhrafi,38.024,23.908,2014-02-06,0,7,5,45,85,10,0
Dhrafi,38.024,23.908,2014-02-06,300,7,4,90,87,10,0
Dhrafi,38.024,23.908,2014-02-06,600,6,5,155,87,10,0
Dhrafi,38.024,23.908,2014-02-06,900,9,10,155,74,10,0
Dhrafi,38.024,23.908,2014-02-06,1200,11,12,155,76,6,0
Dhrafi,38.024,23.908,2014-02-06,1500,11,15,155,78,2,0
Dhrafi,38.024,23.908,2014-02-06,1800,11,13,135,86,10,0
Dhrafi,38.024,23.908,2014-02-06,2100,10,10,90,91,7,0
Dhrafi,38.024,23.908,2014-02-07,0,10,15,65,93,5,0
Dhrafi,38.024,23.908,2014-02-07,300,10,13,45,90,9,0
Dhrafi,38.024,23.908,2014-02-07,600,10,16,25,89,7,0
Dhrafi,38.024,23.908,2014-02-07,900,11,11,25,76,10,0
Dhrafi,38.024,23.908,2014-02-07,1200,13,8,65,74,10,0
Dhrafi,38.024,23.908,2014-02-07,1500,13,4,115,71,10,0
Dhrafi,38.024,23.908,2014-02-07,1800,12,6,155,84,10,0
Dhrafi,38.024,23.908,2014-02-07,2100,11,9,180,86,10,0
Dhrafi,38.024,23.908,2014-02-08,0,10,12,205,89,10,0
Dhrafi,38.024,23.908,2014-02-08,300,9,13,205,90,10,0
Dhrafi,38.024,23.908,2014-02-08,600,9,10,205,90,10,0
Dhrafi,38.024,23.908,2014-02-08,900,12,14,205,75,10,0
Dhrafi,38.024,23.908,2014-02-08,1200,14,18,205,74,10,0
Dhrafi,38.024,23.908,2014-02-08,1500,14,23,180,73,10,0
Dhrafi,38.024,23.908,2014-02-08,1800,13,15,180,82,10,0
Dhrafi,38.024,23.908,2014-02-08,2100,13,16,205,84,9,0
Dhrafi,38.024,23.908,2014-02-09,0,12,14,225,84,10,0
Dhrafi,38.024,23.908,2014-02-09,300,11,16,205,83,10,0
Dhrafi,38.024,23.908,2014-02-09,600,11,16,205,86,10,0
Dhrafi,38.024,23.908,2014-02-09,900,14,18,205,75,10,0
Dhrafi,38.024,23.908,2014-02-09,1200,16,21,205,73,10,0
Dhrafi,38.024,23.908,2014-02-09,1500,16,19,205,70,10,0
Dhrafi,38.024,23.908,2014-02-09,1800,14,15,225,78,10,0
Dhrafi,38.024,23.908,2014-02-09,2100,12,13,45,80,10,0
Dhrafi,38.024,23.908,2014-02-10,0,12,16,315,80,10,0
Dhrafi,38.024,23.908,2014-02-10,300,11,13,225,79,10,0
Dhrafi,38.024,23.908,2014-02-10,600,11,10,45,80,10,0
Dhrafi,38.024,23.908,2014-02-10,900,13,9,225,65,10,0
Dhrafi,38.024,23.908,2014-02-10,1200,16,8,205,63,10,0
Dhrafi,38.024,23.908,2014-02-10,1500,17,7,180,62,10,0
Dhrafi,38.024,23.908,2014-02-10,1800,14,11,180,78,10,0
Dhrafi,38.024,23.908,2014-02-10,2100,11,9,180,82,10,0
Dhrafi,38.024,23.908,2014-02-11,0,11,6,225,84,10,0
Dhrafi,38.024,23.908,2014-02-11,300,11,8,180,87,10,0
Dhrafi,38.024,23.908,2014-02-11,600,11,11,205,87,10,0
Dhrafi,38.024,23.908,2014-02-11,900,13,10,180,71,10,0
Dhrafi,38.024,23.908,2014-02-11,1200,16,12,180,75,10,0
Dhrafi,38.024,23.908,2014-02-11,1500,15,17,155,80,10,0
Dhrafi,38.024,23.908,2014-02-11,1800,13,11,180,91,10,0
Dhrafi,38.024,23.908,2014-02-11,2100,13,14,180,91,10,0
Dhrafi,38.024,23.908,2014-02-12,0,12,11,180,91,10,0
Dhrafi,38.024,23.908,2014-02-12,300,12,12,155,92,10,0
Dhrafi,38.024,23.908,2014-02-12,600,12,6,155,91,10,0
Dhrafi,38.024,23.908,2014-02-12,900,14,14,180,66,10,0
Dhrafi,38.024,23.908,2014-02-12,1200,16,21,155,69,10,0
Dhrafi,38.024,23.908,2014-02-12,1500,16,23,155,71,10,0
Dhrafi,38.024,23.908,2014-02-12,1800,14,14,155,89,10,0
Dhrafi,38.024,23.908,2014-02-12,2100,13,15,205,84,9,0
Dhrafi,38.024,23.908,2014-02-13,0,13,11,45,83,9,0
Dhrafi,38.024,23.908,2014-02-13,300,10,10,45,84,10,0
Dhrafi,38.024,23.908,2014-02-13,600,9,12,315,83,10,0
Dhrafi,38.024,23.908,2014-02-13,900,11,6,270,63,10,0
Dhrafi,38.024,23.908,2014-02-13,1200,14,8,225,58,10,0
Dhrafi,38.024,23.908,2014-02-13,1500,15,9,180,53,10,0
Dhrafi,38.024,23.908,2014-02-13,1800,12,10,205,66,10,0
Dhrafi,38.024,23.908,2014-02-13,2100,11,8,45,69,10,0
Dhrafi,38.024,23.908,2014-02-14,0,10,13,315,71,10,0
Dhrafi,38.024,23.908,2014-02-14,300,9,11,315,77,10,0
Dhrafi,38.024,23.908,2014-02-14,600,8,9,270,78,10,0
Dhrafi,38.024,23.908,2014-02-14,900,12,9,270,56,10,0
Dhrafi,38.024,23.908,2014-02-14,1200,15,10,315,53,10,0
Dhrafi,38.024,23.908,2014-02-14,1500,15,10,315,50,10,0
Dhrafi,38.024,23.908,2014-02-14,1800,12,8,335,62,10,0
Dhrafi,38.024,23.908,2014-02-14,2100,11,11,360,69,10,0
Dhrafi,38.024,23.908,2014-02-15,0,9,10,335,73,10,0
Dhrafi,38.024,23.908,2014-02-15,300,8,15,335,76,10,0
Dhrafi,38.024,23.908,2014-02-15,600,8,13,335,74,10,0
Dhrafi,38.024,23.908,2014-02-15,900,12,14,360,61,10,0
Dhrafi,38.024,23.908,2014-02-15,1200,14,19,180,61,10,0
Dhrafi,38.024,23.908,2014-02-15,1500,14,17,360,61,10,0
Dhrafi,38.024,23.908,2014-02-15,1800,11,10,360,74,10,0
Dhrafi,38.024,23.908,2014-02-15,2100,11,10,360,76,10,0
Dhrafi,38.024,23.908,2014-02-16,0,10,4,335,77,10,0
Dhrafi,38.024,23.908,2014-02-16,300,9,5,335,76,10,0
Dhrafi,38.024,23.908,2014-02-16,600,9,2,315,74,10,0
Dhrafi,38.024,23.908,2014-02-16,900,12,2,180,54,10,0
Dhrafi,38.024,23.908,2014-02-16,1200,16,7,180,56,10,0
Dhrafi,38.024,23.908,2014-02-16,1500,15,12,180,58,10,0
Dhrafi,38.024,23.908,2014-02-16,1800,13,9,180,74,10,0
Dhrafi,38.024,23.908,2014-02-16,2100,12,9,205,78,10,0
Dhrafi,38.024,23.908,2014-02-17,0,11,6,205,81,10,0
Dhrafi,38.024,23.908,2014-02-17,300,12,7,225,84,10,0
Dhrafi,38.024,23.908,2014-02-17,600,11,9,225,84,10,0
Dhrafi,38.024,23.908,2014-02-17,900,13,6,205,66,10,0
Dhrafi,38.024,23.908,2014-02-17,1200,18,10,205,64,10,0
