name,latitude,longitude,date,time,temperature,wind_speed,wind_dir,humidity,visibility,fire
Kato Soulion,38.168,24.016,2016-10-10,900,18,7,135,66,10,0
Kato Soulion,38.168,24.016,2016-10-10,1200,19,10,135,68,10,0
Kato Soulion,38.168,24.016,2016-10-10,1500,19,14,155,71,10,0
Kato Soulion,38.168,24.016,2016-10-10,1800,16,9,180,83,10,0
Kato Soulion,38.168,24.016,2016-10-10,2100,15,11,205,86,10,0
Kato Soulion,38.168,24.016,2016-10-11,0,14,9,205,89,10,0
Kato Soulion,38.168,24.016,2016-10-11,300,14,7,180,90,10,0
Kato Soulion,38.168,24.016,2016-10-11,600,16,8,180,81,10,0
Kato Soulion,38.168,24.016,2016-10-11,900,19,10,180,68,9,0
Kato Soulion,38.168,24.016,2016-10-11,1200,19,11,180,69,10,0
Kato Soulion,38.168,24.016,2016-10-11,1500,21,17,180,69,10,0
Kato Soulion,38.168,24.016,2016-10-11,1800,18,11,205,89,10,0
Kato Soulion,38.168,24.016,2016-10-11,2100,17,11,225,94,9,0
Kato Soulion,38.168,24.016,2016-10-12,0,15,11,225,91,10,0
Kato Soulion,38.168,24.016,2016-10-12,300,14,12,225,82,10,0
Kato Soulion,38.168,24.016,2016-10-12,600,16,10,225,69,10,0
Kato Soulion,38.168,24.016,2016-10-12,900,20,18,225,45,10,0
Kato Soulion,38.168,24.016,2016-10-12,1200,22,21,45,45,10,0
Kato Soulion,38.168,24.016,2016-10-12,1500,23,23,45,45,10,0
Kato Soulion,38.168,24.016,2016-10-12,1800,19,17,45,62,10,0
Kato Soulion,38.168,24.016,2016-10-12,2100,17,12,270,72,10,0
Kato Soulion,38.168,24.016,2016-10-13,0,13,13,315,75,10,0
Kato Soulion,38.168,24.016,2016-10-13,300,12,11,335,75,10,0
Kato Soulion,38.168,24.016,2016-10-13,600,14,10,335,66,10,0
Kato Soulion,38.168,24.016,2016-10-13,900,17,11,360,53,10,0
Kato Soulion,38.168,24.016,2016-10-13,1200,18,10,180,53,10,0
Kato Soulion,38.168,24.016,2016-10-13,1500,18,10,25,52,10,0
Kato Soulion,38.168,24.016,2016-10-13,1800,15,5,25,70,10,0
Kato Soulion,38.168,24.016,2016-10-13,2100,13,3,25,76,10,0
Kato Soulion,38.168,24.016,2016-10-14,0,11,2,315,76,10,0
Kato Soulion,38.168,24.016,2016-10-14,300,11,6,360,76,10,0
Kato Soulion,38.168,24.016,2016-10-14,600,15,10,360,57,10,0
Kato Soulion,38.168,24.016,2016-10-14,900,18,8,25,45,10,0
Kato Soulion,38.168,24.016,2016-10-14,1200,19,13,25,52,10,0
Kato Soulion,38.168,24.016,2016-10-14,1500,18,14,25,59,10,0
Kato Soulion,38.168,24.016,2016-10-14,1800,16,13,25,72,10,0
Kato Soulion,38.168,24.016,2016-10-14,2100,15,11,25,74,10,0
Kato Soulion,38.168,24.016,2016-10-15,0,14,9,25,75,10,0
Kato Soulion,38.168,24.016,2016-10-15,300,14,10,25,80,10,0
Kato Soulion,38.168,24.016,2016-10-15,600,14,11,45,75,10,0
Kato Soulion,38.168,24.016,2016-10-15,900,16,14,25,66,10,0
Kato Soulion,38.168,24.016,2016-10-15,1200,17,16,25,66,10,0
Kato Soulion,38.168,24.016,2016-10-15,1500,17,13,25,66,10,0
Kato Soulion,38.168,24.016,2016-10-15,1800,14,12,25,75,10,0
Kato Soulion,38.168,24.016,2016-10-15,2100,13,7,25,77,10,0
Kato Soulion,38.168,24.016,2016-10-16,0,12,8,25,81,10,0
Kato Soulion,38.168,24.016,2016-10-16,300,12,8,360,83,10,0
Kato Soulion,38.168,24.016,2016-10-16,600,15,7,45,74,10,0
Kato Soulion,38.168,24.016,2016-10-16,900,17,7,45,61,10,0
Kato Soulion,38.168,24.016,2016-10-16,1200,18,7,45,68,10,0
Kato Soulion,38.168,24.016,2016-10-16,1500,19,8,45,75,9,0
Kato Soulion,38.168,24.016,2016-10-16,1800,14,5,65,86,7,0
Kato Soulion,38.168,24.016,2016-10-16,2100,14,9,25,90,10,0
Kato Soulion,38.168,24.016,2016-10-17,0,14,12,360,90,10,0
Kato Soulion,38.168,24.016,2016-10-17,300,13,10,360,89,10,0
Kato Soulion,38.168,24.016,2016-10-17,600,14,13,25,87,10,0
Kato Soulion,38.168,24.016,2016-10-17,900,15,18,25,82,10,0
Kato Soulion,38.168,24.016,2016-10-17,1200,15,22,25,82,10,0
Kato Soulion,38.168,24.016,2016-10-17,1500,14,25,25,83,10,0
Kato Soulion,38.168,24.016,2016-10-17,1800,13,21,25,76,10,0
Kato Soulion,38.168,24.016,2016-10-17,2100,13,24,25,73,10,0
Kato Soulion,38.168,24.016,2016-10-18,0,12,23,25,72,10,0
Kato Soulion,38.168,24.016,2016-10-18,300,11,23,25,73,10,0
Kato Soulion,38.168,24.016,2016-10-18,600,11,23,25,72,5,0
Kato Soulion,38.168,24.016,2016-10-18,900,11,28,25,69,10,0
Kato Soulion,38.168,24.016,2016-10-18,1200,11,26,25,69,10,0
Kato Soulion,38.168,24.016,2016-10-18,1500,11,24,25,68,10,0
Kato Soulion,38.168,24.016,2016-10-18,1800,11,18,360,67,10,0
Kato Soulion,38.168,24.016,2016-10-18,2100,11,17,25,65,10,0
Kato Soulion,38.168,24.016,2016-10-19,0,11,14,360,70,10,0
Kato Soulion,38.168,24.016,2016-10-19,300,11,15,25,69,10,0
Kato Soulion,38.168,24.016,2016-10-19,600,11,14,25,68,10,0
Kato Soulion,38.168,24.016,2016-10-19,900,13,13,25,60,10,0
Kato Soulion,38.168,24.016,2016-10-19,1200,14,14,25,64,10,0
Kato Soulion,38.168,24.016,2016-10-19,1500,14,15,25,69,10,0
Kato Soulion,38.168,24.016,2016-10-19,1800,12,12,45,77,10,0
Kato Soulion,38.168,24.016,2016-10-19,2100,11,12,25,78,10,0
Kato Soulion,38.168,24.016,2016-10-20,0,11,8,25,78,10,0
Kato Soulion,38.168,24.016,2016-10-20,300,11,10,25,80,10,0
Kato Soulion,38.168,24.016,2016-10-20,600,12,7,45,77,10,0
Kato Soulion,38.168,24.016,2016-10-20,900,14,13,45,69,10,0
Kato Soulion,38.168,24.016,2016-10-20,1200,14,13,45,71,10,0
Kato Soulion,38.168,24.016,2016-10-20,1500,14,13,25,73,10,0
Kato Soulion,38.168,24.016,2016-10-20,1800,12,10,45,84,10,0
Kato Soulion,38.168,24.016,2016-10-20,2100,12,8,45,85,10,0
Kato Soulion,38.168,24.016,2016-10-21,0,12,10,25,86,10,0
Kato Soulion,38.168,24.016,2016-10-21,300,12,9,25,86,10,0
Kato Soulion,38.168,24.016,2016-10-21,600,13,8,45,82,10,0
Kato Soulion,38.168,24.016,2016-10-21,900,14,11,45,74,10,0
Kato Soulion,38.168,24.016,2016-10-21,1200,15,6,65,74,10,0
Kato Soulion,38.168,24.016,2016-10-21,1500,15,9,65,75,10,0
Kato Soulion,38.168,24.016,2016-10-21,1800,13,7,115,85,10,0
Kato Soulion,38.168,24.016,2016-10-21,2100,12,6,115,90,10,0
Kato Soulion,38.168,24.016,2016-10-22,0,11,7,135,90,10,0
Kato Soulion,38.168,24.016,2016-10-22,300,12,8,155,90,10,0
Kato Soulion,38.168,24.016,2016-10-22,600,15,9,155,86,10,0
Kato Soulion,38.168,24.016,2016-10-22,900,17,11,205,75,10,0
Kato Soulion,38.168,24.016,2016-10-22,1200,19,8,205,74,10,0
Kato Soulion,38.168,24.016,2016-10-22,1500,20,4,205,74,10,0
Kato Soulion,38.168,24.016,2016-10-22,1800,16,3,225,89,10,0
Kato Soulion,38.168,24.016,2016-10-22,2100,14,4,315,89,10,0
Kato Soulion,38.168,24.016,2016-10-23,0,13,7,360,91,10,0
Kato Soulion,38.168,24.016,2016-10-23,300,12,6,360,95,2,0
Kato Soulion,38.168,24.016,2016-10-23,600,15,8,360,92,10,0
Kato Soulion,38.168,24.016,2016-10-23,900,16,8,25,82,2,0
Kato Soulion,38.168,24.016,2016-10-23,1200,17,9,45,81,6,0
Kato Soulion,38.168,24.016,2016-10-23,1500,17,10,45,81,10,0
Kato Soulion,38.168,24.016,2016-10-23,1800,14,7,25,92,10,0
Kato Soulion,38.168,24.016,2016-10-23,2100,13,6,25,92,10,0
Kato Soulion,38.168,24.016,2016-10-24,0,13,7,360,91,2,0
Kato Soulion,38.168,24.016,2016-10-24,300,14,11,360,90,5,0
Kato Soulion,38.168,24.016,2016-10-24,600,15,9,25,86,2,0
Kato Soulion,38.168,24.016,2016-10-24,900,16,14,25,76,10,0
Kato Soulion,38.168,24.016,2016-10-24,1200,16,19,25,78,10,0
Kato Soulion,38.168,24.016,2016-10-24,1500,16,18,360,79,10,0
Kato Soulion,38.168,24.016,2016-10-24,1800,14,15,360,80,10,0
Kato Soulion,38.168,24.016,2016-10-24,2100,14,14,25,80,10,0
Kato Soulion,38.168,24.016,2016-10-25,0,13,15,25,83,10,0
Kato Soulion,38.168,24.016,2016-10-25,300,13,15,25,85,10,0
Kato Soulion,38.168,24.016,2016-10-25,600,13,17,25,81,10,0
Kato Soulion,38.168,24.016,2016-10-25,900,14,21,25,78,10,0
Kato Soulion,38.168,24.016,2016-10-25,1200,14,23,360,78,10,0
Kato Soulion,38.168,24.016,2016-10-25,1500,14,21,360,78,10,0
Kato Soulion,38.168,24.016,2016-10-25,1800,13,17,360,81,10,0
Kato Soulion,38.168,24.016,2016-10-25,2100,13,20,360,78,10,0
Kato Soulion,38.168,24.016,2016-10-26,0,13,18,25,79,10,0
Kato Soulion,38.168,24.016,2016-10-26,300,12,16,360,82,10,0
Kato Soulion,38.168,24.016,2016-10-26,600,13,14,360,78,10,0
Kato Soulion,38.168,24.016,2016-10-26,900,15,16,360,66,10,0
Kato Soulion,38.168,24.016,2016-10-26,1200,16,14,25,69,10,0
Kato Soulion,38.168,24.016,2016-10-26,1500,16,11,25,71,10,0
Kato Soulion,38.168,24.016,2016-10-26,1800,14,10,25,83,10,0
Kato Soulion,38.168,24.016,2016-10-26,2100,12,9,360,86,10,0
Kato Soulion,38.168,24.016,2016-10-27,0,12,11,360,89,10,0
Kato Soulion,38.168,24.016,2016-10-27,300,12,12,360,87,2,0
Kato Soulion,38.168,24.016,2016-10-27,600,13,13,45,83,9,0
Kato Soulion,38.168,24.016,2016-10-27,900,14,15,25,80,9,0
Kato Soulion,38.168,24.016,2016-10-27,1200,14,18,25,81,10,0
Kato Soulion,38.168,24.016,2016-10-27,1500,13,19,25,82,10,0
Kato Soulion,38.168,24.016,2016-10-27,1800,13,18,45,84,2,0
Kato Soulion,38.168,24.016,2016-10-27,2100,12,20,45,82,10,0
Kato Soulion,38.168,24.016,2016-10-28,0,12,19,45,81,2,0
Kato Soulion,38.168,24.016,2016-10-28,300,10,20,25,86,9,0
Kato Soulion,38.168,24.016,2016-10-28,600,10,21,25,87,7,0
Kato Soulion,38.168,24.016,2016-10-28,900,10,21,25,87,9,0
Kato Soulion,38.168,24.016,2016-10-28,1200,11,24,25,88,9,0
Kato Soulion,38.168,24.016,2016-10-28,1500,10,22,25,88,9,0
Kato Soulion,38.168,24.016,2016-10-28,1800,10,20,25,86,7,0
Kato Soulion,38.168,24.016,2016-10-28,2100,10,22,25,86,9,0
Kato Soulion,38.168,24.016,2016-10-29,0,10,17,25,85,9,0
Kato Soulion,38.168,24.016,2016-10-29,300,10,15,25,85,10,0
Kato Soulion,38.168,24.016,2016-10-29,600,10,15,25,82,2,0
Kato Soulion,38.168,24.016,2016-10-29,900,11,17,25,84,2,0
Kato Soulion,38.168,24.016,2016-10-29,1200,11,13,25,78,6,0
Kato Soulion,38.168,24.016,2016-10-29,1500,11,9,25,71,10,0
Kato Soulion,38.168,24.016,2016-10-29,1800,10,3,335,81,10,0
Kato Soulion,38.168,24.016,2016-10-29,2100,9,4,315,85,10,0
Kato Soulion,38.168,24.016,2016-10-30,0,8,5,270,85,10,0
Kato Soulion,38.168,24.016,2016-10-30,300,8,6,315,85,10,0
Kato Soulion,38.168,24.016,2016-10-30,600,10,6,315,78,10,0
Kato Soulion,38.168,24.016,2016-10-30,900,13,10,335,66,10,0
Kato Soulion,38.168,24.016,2016-10-30,1200,14,10,335,63,10,0
Kato Soulion,38.168,24.016,2016-10-30,1500,13,11,335,60,10,0
Kato Soulion,38.168,24.016,2016-10-30,1800,12,8,360,63,10,0
Kato Soulion,38.168,24.016,2016-10-30,2100,12,8,335,64,10,0
Kato Soulion,38.168,24.016,2016-10-31,0,12,8,335,63,5,0
Kato Soulion,38.168,24.016,2016-10-31,300,11,10,335,63,10,0
Kato Soulion,38.168,24.016,2016-10-31,600,11,12,360,69,10,0
Kato Soulion,38.168,24.016,2016-10-31,900,11,14,45,79,2,0
Kato Soulion,38.168,24.016,2016-10-31,1200,11,19,25,73,6,0
Kato Soulion,38.168,24.016,2016-10-31,1500,10,19,25,68,10,0
Kato Soulion,38.168,24.016,2016-10-31,1800,10,15,25,65,10,0
Kato Soulion,38.168,24.016,2016-10-31,2100,9,14,360,61,10,0
Kato Soulion,38.168,24.016,2016-11-01,0,9,12,360,57,10,0
Kato Soulion,38.168,24.016,2016-11-01,300,9,13,335,62,10,0
Kato Soulion,38.168,24.016,2016-11-01,600,9,9,335,64,10,0
Kato Soulion,38.168,24.016,2016-11-01,900,10,12,335,59,10,0
Kato Soulion,38.168,24.016,2016-11-01,1200,11,16,335,52,10,0
Kato Soulion,38.168,24.016,2016-11-01,1500,11,13,360,44,10,0
Kato Soulion,38.168,24.016,2016-11-01,1800,9,9,25,51,10,0
Kato Soulion,38.168,24.016,2016-11-01,2100,8,7,65,62,10,0
Kato Soulion,38.168,24.016,2016-11-02,0,7,5,115,68,10,0
Kato Soulion,38.168,24.016,2016-11-02,300,7,4,135,74,10,0
Kato Soulion,38.168,24.016,2016-11-02,600,9,8,155,63,10,0
Kato Soulion,38.168,24.016,2016-11-02,900,11,6,180,47,10,0
Kato Soulion,38.168,24.016,2016-11-02,1200,12,9,205,49,10,0
Kato Soulion,38.168,24.016,2016-11-02,1500,14,8,205,51,10,0
Kato Soulion,38.168,24.016,2016-11-02,1800,10,12,205,68,10,0
Kato Soulion,38.168,24.016,2016-11-02,2100,10,10,205,80,10,0
Kato Soulion,38.168,24.016,2016-11-03,0,10,11,205,84,10,0
Kato Soulion,38.168,24.016,2016-11-03,300,8,8,225,85,10,0
Kato Soulion,38.168,24.016,2016-11-03,600,10,8,225,82,10,0
Kato Soulion,38.168,24.016,2016-11-03,900,14,10,205,52,10,0
Kato Soulion,38.168,24.016,2016-11-03,1200,16,11,205,51,10,0
Kato Soulion,38.168,24.016,2016-11-03,1500,17,11,205,51,10,0
Kato Soulion,38.168,24.016,2016-11-03,1800,14,10,225,67,10,0
Kato Soulion,38.168,24.016,2016-11-03,2100,12,10,225,79,10,0
Kato Soulion,38.168,24.016,2016-11-04,0,11,9,45,84,10,0
Kato Soulion,38.168,24.016,2016-11-04,300,10,6,225,86,10,0
Kato Soulion,38.168,24.016,2016-11-04,600,11,4,315,80,10,0
Kato Soulion,38.168,24.016,2016-11-04,900,15,9,360,67,10,0
Kato Soulion,38.168,24.016,2016-11-04,1200,16,9,205,73,10,0
Kato Soulion,38.168,24.016,2016-11-04,1500,15,9,25,80,10,0
Kato Soulion,38.168,24.016,2016-11-04,1800,13,4,45,93,10,0
Kato Soulion,38.168,24.016,2016-11-04,2100,11,5,335,94,10,0
Kato Soulion,38.168,24.016,2016-11-05,0,10,5,360,95,2,0
Kato Soulion,38.168,24.016,2016-11-05,300,10,5,25,96,2,0
Kato Soulion,38.168,24.016,2016-11-05,600,12,4,45,95,2,0
Kato Soulion,38.168,24.016,2016-11-05,900,14,4,65,78,10,0
Kato Soulion,38.168,24.016,2016-11-05,1200,15,6,65,82,10,0
Kato Soulion,38.168,24.016,2016-11-05,1500,15,7,90,86,10,0
Kato Soulion,38.168,24.016,2016-11-05,1800,13,6,135,93,10,0
Kato Soulion,38.168,24.016,2016-11-05,2100,11,9,180,91,10,0
Kato Soulion,38.168,24.016,2016-11-06,0,11,10,205,90,10,0
Kato Soulion,38.168,24.016,2016-11-06,300,11,10,205,90,10,0
Kato Soulion,38.168,24.016,2016-11-06,600,12,10,225,89,10,0
Kato Soulion,38.168,24.016,2016-11-06,900,16,9,205,56,10,0
Kato Soulion,38.168,24.016,2016-11-06,1200,18,14,205,53,10,0
Kato Soulion,38.168,24.016,2016-11-06,1500,18,15,205,49,10,0
Kato Soulion,38.168,24.016,2016-11-06,1800,15,13,205,64,10,0
Kato Soulion,38.168,24.016,2016-11-06,2100,14,9,205,72,10,0
Kato Soulion,38.168,24.016,2016-11-07,0,12,10,225,75,10,0
Kato Soulion,38.168,24.016,2016-11-07,300,12,13,205,81,10,0
Kato Soulion,38.168,24.016,2016-11-07,600,13,10,205,81,10,0
Kato Soulion,38.168,24.016,2016-11-07,900,16,13,205,67,10,0
Kato Soulion,38.168,24.016,2016-11-07,1200,18,17,205,72,10,0
Kato Soulion,38.168,24.016,2016-11-07,1500,20,17,205,76,10,0
Kato Soulion,38.168,24.016,2016-11-07,1800,16,15,205,88,10,0
Kato Soulion,38.168,24.016,2016-11-07,2100,16,17,205,84,10,0
Kato Soulion,38.168,24.016,2016-11-08,0,15,13,180,80,10,0
Kato Soulion,38.168,24.016,2016-11-08,300,14,12,180,87,9,0
Kato Soulion,38.168,24.016,2016-11-08,600,15,13,180,84,9,0
Kato Soulion,38.168,24.016,2016-11-08,900,19,19,180,61,10,0
Kato Soulion,38.168,24.016,2016-11-08,1200,21,21,180,64,10,0
Kato Soulion,38.168,24.016,2016-11-08,1500,21,15,180,67,10,0
Kato Soulion,38.168,24.016,2016-11-08,1800,18,10,155,88,10,0
Kato Soulion,38.168,24.016,2016-11-08,2100,16,11,180,91,10,0
Kato Soulion,38.168,24.016,2016-11-09,0,15,11,180,89,10,0
Kato Soulion,38.168,24.016,2016-11-09,300,14,12,180,91,10,0
Kato Soulion,38.168,24.016,2016-11-09,600,14,17,180,90,10,0
Kato Soulion,38.168,24.016,2016-11-09,900,19,22,180,55,10,0
Kato Soulion,38.168,24.016,2016-11-09,1200,20,20,225,63,9,0
Kato Soulion,38.168,24.016,2016-11-09,1500,16,16,45,72,7,0
Kato Soulion,38.168,24.016,2016-11-09,1800,13,12,225,71,9,0
Kato Soulion,38.168,24.016,2016-11-09,2100,12,14,45,66,10,0
Kato Soulion,38.168,24.016,2016-11-10,0,11,13,45,69,10,0
Kato Soulion,38.168,24.016,2016-11-10,300,9,14,45,70,10,0
Kato Soulion,38.168,24.016,2016-11-10,600,10,11,225,69,10,0
Kato Soulion,38.168,24.016,2016-11-10,900,14,14,225,49,10,0
Kato Soulion,38.168,24.016,2016-11-10,1200,15,17,225,54,10,0
Kato Soulion,38.168,24.016,2016-11-10,1500,15,19,205,58,10,0
Kato Soulion,38.168,24.016,2016-11-10,1800,13,11,205,68,10,0
Kato Soulion,38.168,24.016,2016-11-10,2100,12,14,225,67,10,0
Kato Soulion,38.168,24.016,2016-11-11,0,11,13,45,70,10,0
Kato Soulion,38.168,24.016,2016-11-11,300,10,12,225,72,10,0
Kato Soulion,38.168,24.016,2016-11-11,600,11,12,225,69,10,0
Kato Soulion,38.168,24.016,2016-11-11,900,15,13,225,47,10,0
Kato Soulion,38.168,24.016,2016-11-11,1200,16,12,225,50,10,0
Kato Soulion,38.168,24.016,2016-11-11,1500,15,7,205,53,10,0
Kato Soulion,38.168,24.016,2016-11-11,1800,12,9,225,63,10,0
Kato Soulion,38.168,24.016,2016-11-11,2100,11,10,205,68,10,0
Kato Soulion,38.168,24.016,2016-11-12,0,10,10,205,72,10,0
Kato Soulion,38.168,24.016,2016-11-12,300,10,10,205,71,10,0
Kato Soulion,38.168,24.016,2016-11-12,600,11,12,205,67,10,0
Kato Soulion,38.168,24.016,2016-11-12,900,15,12,205,50,10,0
Kato Soulion,38.168,24.016,2016-11-12,1200,16,17,205,55,10,0
Kato Soulion,38.168,24.016,2016-11-12,1500,17,22,205,60,10,0
Kato Soulion,38.168,24.016,2016-11-12,1800,14,17,205,69,10,0
Kato Soulion,38.168,24.016,2016-11-12,2100,13,15,205,71,10,0
Kato Soulion,38.168,24.016,2016-11-13,0,13,13,225,71,10,0
Kato Soulion,38.168,24.016,2016-11-13,300,11,13,225,70,10,0
Kato Soulion,38.168,24.016,2016-11-13,600,10,12,45,67,10,0
Kato Soulion,38.168,24.016,2016-11-13,900,14,14,45,47,10,0
Kato Soulion,38.168,24.016,2016-11-13,1200,14,11,135,50,10,0
Kato Soulion,38.168,24.016,2016-11-13,1500,13,8,360,52,10,0
Kato Soulion,38.168,24.016,2016-11-13,1800,10,8,45,61,10,0
Kato Soulion,38.168,24.016,2016-11-13,2100,9,5,65,66,10,0
Kato Soulion,38.168,24.016,2016-11-14,0,8,4,360,69,10,0
Kato Soulion,38.168,24.016,2016-11-14,300,8,6,360,74,10,0
Kato Soulion,38.168,24.016,2016-11-14,600,9,10,360,69,10,0
Kato Soulion,38.168,24.016,2016-11-14,900,11,9,360,64,10,0
Kato Soulion,38.168,24.016,2016-11-14,1200,11,11,360,70,10,0
Kato Soulion,38.168,24.016,2016-11-14,1500,11,15,360,76,10,0
Kato Soulion,38.168,24.016,2016-11-14,1800,10,14,25,81,10,0
Kato Soulion,38.168,24.016,2016-11-14,2100,9,9,25,81,10,0
Kato Soulion,38.168,24.016,2016-11-15,0,9,10,45,79,2,0
Kato Soulion,38.168,24.016,2016-11-15,300,8,11,45,78,10,0
Kato Soulion,38.168,24.016,2016-11-15,600,8,13,45,76,2,0
Kato Soulion,38.168,24.016,2016-11-15,900,8,13,45,76,2,0
Kato Soulion,38.168,24.016,2016-11-15,1200,8,17,45,76,2,0
Kato Soulion,38.168,24.016,2016-11-15,1500,7,18,45,76,2,0
Kato Soulion,38.168,24.016,2016-11-15,1800,7,12,45,74,2,0
Kato Soulion,38.168,24.016,2016-11-15,2100,7,13,45,80,9,0
Kato Soulion,38.168,24.016,2016-11-16,0,7,10,25,80,7,0
Kato Soulion,38.168,24.016,2016-11-16,300,6,14,25,81,2,0
Kato Soulion,38.168,24.016,2016-11-16,600,6,10,25,78,9,0
Kato Soulion,38.168,24.016,2016-11-16,900,7,12,45,76,2,0
Kato Soulion,38.168,24.016,2016-11-16,1200,7,12,45,76,6,0
Kato Soulion,38.168,24.016,2016-11-16,1500,7,12,45,77,10,0
Kato Soulion,38.168,24.016,2016-11-16,1800,6,8,45,80,10,0
Kato Soulion,38.168,24.016,2016-11-16,2100,6,6,45,81,10,0
Kato Soulion,38.168,24.016,2016-11-17,0,5,7,25,83,10,0
Kato Soulion,38.168,24.016,2016-11-17,300,5,7,25,83,10,0
Kato Soulion,38.168,24.016,2016-11-17,600,7,8,25,79,10,0
Kato Soulion,38.168,24.016,2016-11-17,900,8,10,25,61,10,0
Kato Soulion,38.168,24.016,2016-11-17,1200,9,10,25,64,10,0
Kato Soulion,38.168,24.016,2016-11-17,1500,9,9,25,68,10,0
Kato Soulion,38.168,24.016,2016-11-17,1800,8,8,45,76,10,0
Kato Soulion,38.168,24.016,2016-11-17,2100,6,5,25,82,10,0
Kato Soulion,38.168,24.016,2016-11-18,0,5,5,25,83,10,0
Kato Soulion,38.168,24.016,2016-11-18,300,5,6,25,83,10,0
Kato Soulion,38.168,24.016,2016-11-18,600,8,8,25,82,10,0
Kato Soulion,38.168,24.016,2016-11-18,900,10,8,45,62,10,0
Kato Soulion,38.168,24.016,2016-11-18,1200,11,8,45,68,10,0
Kato Soulion,38.168,24.016,2016-11-18,1500,9,8,45,74,10,0
Kato Soulion,38.168,24.016,2016-11-18,1800,7,9,45,83,10,0
Kato Soulion,38.168,24.016,2016-11-18,2100,6,5,45,83,10,0
Kato Soulion,38.168,24.016,2016-11-19,0,6,6,25,84,10,0
Kato Soulion,38.168,24.016,2016-11-19,300,5,5,25,84,10,0
Kato Soulion,38.168,24.016,2016-11-19,600,6,8,360,84,10,0
Kato Soulion,38.168,24.016,2016-11-19,900,11,9,25,63,10,0
Kato Soulion,38.168,24.016,2016-11-19,1200,12,10,25,69,10,0
Kato Soulion,38.168,24.016,2016-11-19,1500,9,10,25,75,10,0
Kato Soulion,38.168,24.016,2016-11-19,1800,8,9,360,84,10,0
Kato Soulion,38.168,24.016,2016-11-19,2100,7,6,360,85,10,0
Kato Soulion,38.168,24.016,2016-11-20,0,7,8,335,86,10,0
Kato Soulion,38.168,24.016,2016-11-20,300,8,9,335,86,10,0
Kato Soulion,38.168,24.016,2016-11-20,600,7,10,360,84,10,0
Kato Soulion,38.168,24.016,2016-11-20,900,12,11,360,68,10,0
Kato Soulion,38.168,24.016,2016-11-20,1200,13,12,360,74,10,0
Kato Soulion,38.168,24.016,2016-11-20,1500,9,12,360,80,10,0
Kato Soulion,38.168,24.016,2016-11-20,1800,8,13,360,85,10,0
Kato Soulion,38.168,24.016,2016-11-20,2100,8,12,360,84,10,0
Kato Soulion,38.168,24.016,2016-11-21,0,8,11,360,85,10,0
Kato Soulion,38.168,24.016,2016-11-21,300,9,10,360,82,10,0
Kato Soulion,38.168,24.016,2016-11-21,600,9,13,25,83,2,0
Kato Soulion,38.168,24.016,2016-11-21,900,11,12,25,81,10,0
Kato Soulion,38.168,24.016,2016-11-21,1200,11,16,360,81,10,0
Kato Soulion,38.168,24.016,2016-11-21,1500,10,15,360,81,10,0
Kato Soulion,38.168,24.016,2016-11-21,1800,10,16,25,80,10,0
Kato Soulion,38.168,24.016,2016-11-21,2100,11,11,360,80,10,0
Kato Soulion,38.168,24.016,2016-11-22,0,11,11,360,80,2,0
Kato Soulion,38.168,24.016,2016-11-22,300,9,12,25,81,2,0
Kato Soulion,38.168,24.016,2016-11-22,600,10,13,25,80,2,0
Kato Soulion,38.168,24.016,2016-11-22,900,11,15,25,77,10,0
Kato Soulion,38.168,24.016,2016-11-22,1200,10,18,25,77,10,0
Kato Soulion,38.168,24.016,2016-11-22,1500,11,17,360,78,10,0
Kato Soulion,38.168,24.016,2016-11-22,1800,10,16,25,78,10,0
Kato Soulion,38.168,24.016,2016-11-22,2100,9,15,360,78,10,0
Kato Soulion,38.168,24.016,2016-11-23,0,9,10,360,79,2,0
Kato Soulion,38.168,24.016,2016-11-23,300,9,11,360,80,10,0
Kato Soulion,38.168,24.016,2016-11-23,600,9,13,360,78,2,0
Kato Soulion,38.168,24.016,2016-11-23,900,10,17,25,73,10,0
Kato Soulion,38.168,24.016,2016-11-23,1200,10,15,360,75,10,0
Kato Soulion,38.168,24.016,2016-11-23,1500,10,14,360,77,10,0
Kato Soulion,38.168,24.016,2016-11-23,1800,9,12,360,80,10,0
Kato Soulion,38.168,24.016,2016-11-23,2100,9,12,360,76,10,0
Kato Soulion,38.168,24.016,2016-11-24,0,9,8,360,78,10,0
Kato Soulion,38.168,24.016,2016-11-24,300,9,12,360,74,10,0
Kato Soulion,38.168,24.016,2016-11-24,600,10,11,360,76,10,0
Kato Soulion,38.168,24.016,2016-11-24,900,12,10,25,65,10,0
Kato Soulion,38.168,24.016,2016-11-24,1200,12,11,25,71,10,0
Kato Soulion,38.168,24.016,2016-11-24,1500,10,9,25,77,10,0
Kato Soulion,38.168,24.016,2016-11-24,1800,8,7,45,85,10,0
Kato Soulion,38.168,24.016,2016-11-24,2100,6,4,45,87,10,0
Kato Soulion,38.168,24.016,2016-11-25,0,6,3,45,88,10,0
Kato Soulion,38.168,24.016,2016-11-25,300,6,3,25,89,10,0
Kato Soulion,38.168,24.016,2016-11-25,600,5,3,65,89,10,0
Kato Soulion,38.168,24.016,2016-11-25,900,11,3,115,68,10,0
Kato Soulion,38.168,24.016,2016-11-25,1200,12,4,115,72,10,0
Kato Soulion,38.168,24.016,2016-11-25,1500,10,5,115,77,10,0
Kato Soulion,38.168,24.016,2016-11-25,1800,8,6,135,85,10,0
